"","GENEID","TXCHROM"
"1898","YFL053W","chrVI"
"1899","YFL054C","chrVI"
"1900","YFL055W","chrVI"
"1901","YFL056C","chrVI"
"1902","YFL057C","chrVI"
"1903","YFL058W","chrVI"
"1904","YFL059W","chrVI"
"1905","YFL060C","chrVI"
"1906","YFL061W","chrVI"
"1907","YFL062W","chrVI"
"1908","YFL067W","chrVI"
"1909","YFR001W","chrVI"
"1910","YFR002W","chrVI"
"1911","YFR003C","chrVI"
"1912","YFR004W","chrVI"
"1913","YFR005C","chrVI"
"1914","YFR006W","chrVI"
"1915","YFR007W","chrVI"
"1916","YFR008W","chrVI"
"1917","YFR009W","chrVI"
"1918","YFR010W","chrVI"
"1919","YFR010W-A","chrVI"
"1920","YFR011C","chrVI"
"1921","YFR012W","chrVI"
"1922","YFR012W-A","chrVI"
"1923","YFR013W","chrVI"
"1924","YFR014C","chrVI"
"1925","YFR015C","chrVI"
"1926","YFR016C","chrVI"
"1927","YFR017C","chrVI"
"1928","YFR018C","chrVI"
"1929","YFR019W","chrVI"
"1930","YFR020W","chrVI"
"1931","YFR021W","chrVI"
"1932","YFR022W","chrVI"
"1933","YFR023W","chrVI"
"1934","YFR024C-A","chrVI"
"1935","YFR025C","chrVI"
"1936","YFR026C","chrVI"
"1937","YFR027W","chrVI"
"1938","YFR028C","chrVI"
"1939","YFR029W","chrVI"
"1940","YFR030W","chrVI"
"1941","YFR031C","chrVI"
"1942","YFR031C-A","chrVI"
"1943","YFR032C","chrVI"
"1945","YFR032C-B","chrVI"
"1946","YFR033C","chrVI"
"1947","YFR034C","chrVI"
"1948","YFR034W-A","chrVI"
"1949","YFR035C","chrVI"
"1950","YFR036W","chrVI"
"1951","YFR036W-A","chrVI"
"1952","YFR037C","chrVI"
"1953","YFR038W","chrVI"
"1954","YFR039C","chrVI"
"1955","YFR040W","chrVI"
"1956","YFR041C","chrVI"
"1957","YFR042W","chrVI"
"1958","YFR043C","chrVI"
"1959","YFR044C","chrVI"
"1960","YFR045W","chrVI"
"1961","YFR046C","chrVI"
"1962","YFR047C","chrVI"
"1963","YFR048W","chrVI"
"1964","YFR049W","chrVI"
"1965","YFR050C","chrVI"
"1966","YFR051C","chrVI"
"1968","YFR052W","chrVI"
"1969","YFR053C","chrVI"
"1970","YFR054C","chrVI"
"1971","YFR055W","chrVI"
"1972","YFR056C","chrVI"
"1973","YFR057W","chrVI"
"1974","YGL001C","chrVII"
"1975","YGL002W","chrVII"
"1976","YGL003C","chrVII"
"1977","YGL004C","chrVII"
"1978","YGL005C","chrVII"
"1979","YGL006W","chrVII"
"1980","YGL006W-A","chrVII"
"1981","YGL007C-A","chrVII"
"1982","YGL007W","chrVII"
"1983","YGL008C","chrVII"
"1984","YGL009C","chrVII"
"1985","YGL010W","chrVII"
"1986","YGL011C","chrVII"
"1987","YGL012W","chrVII"
"1988","YGL013C","chrVII"
"1989","YGL014W","chrVII"
"1990","YGL015C","chrVII"
"1991","YGL016W","chrVII"
"1992","YGL017W","chrVII"
"1993","YGL018C","chrVII"
"1994","YGL019W","chrVII"
"1995","YGL020C","chrVII"
"1996","YGL021W","chrVII"
"1997","YGL022W","chrVII"
"1998","YGL023C","chrVII"
"1999","YGL024W","chrVII"
"2000","YGL025C","chrVII"
"2001","YGL026C","chrVII"
"2002","YGL027C","chrVII"
"2003","YGL028C","chrVII"
"2004","YGL029W","chrVII"
"2005","YGL030W","chrVII"
"2006","YGL031C","chrVII"
"2007","YGL032C","chrVII"
"2008","YGL033W","chrVII"
"2009","YGL034C","chrVII"
"2010","YGL035C","chrVII"
"2011","YGL036W","chrVII"
"2012","YGL037C","chrVII"
"2013","YGL038C","chrVII"
"2014","YGL039W","chrVII"
"2015","YGL040C","chrVII"
"2016","YGL041C-B","chrVII"
"2017","YGL041W-A","chrVII"
"2018","YGL042C","chrVII"
"2019","YGL043W","chrVII"
"2020","YGL044C","chrVII"
"2021","YGL045W","chrVII"
"2022","YGL047W","chrVII"
"2023","YGL048C","chrVII"
"2024","YGL049C","chrVII"
"2025","YGL050W","chrVII"
"2026","YGL051W","chrVII"
"2028","YGL053W","chrVII"
"2029","YGL054C","chrVII"
"2030","YGL055W","chrVII"
"2031","YGL056C","chrVII"
"2032","YGL057C","chrVII"
"2033","YGL058W","chrVII"
"2034","YGL059W","chrVII"
"2035","YGL060W","chrVII"
"2036","YGL061C","chrVII"
"2037","YGL062W","chrVII"
"2038","YGL063W","chrVII"
"2039","YGL064C","chrVII"
"2040","YGL065C","chrVII"
"2041","YGL066W","chrVII"
"2042","YGL067W","chrVII"
"2043","YGL068W","chrVII"
"2044","YGL070C","chrVII"
"2045","YGL071W","chrVII"
"2046","YGL072C","chrVII"
"2047","YGL073W","chrVII"
"2048","YGL074C","chrVII"
"2049","YGL075C","chrVII"
"2050","YGL076C","chrVII"
"2051","YGL077C","chrVII"
"2052","YGL078C","chrVII"
"2053","YGL079W","chrVII"
"2054","YGL080W","chrVII"
"2055","YGL081W","chrVII"
"2056","YGL082W","chrVII"
"2057","YGL083W","chrVII"
"2058","YGL084C","chrVII"
"2059","YGL085W","chrVII"
"2060","YGL086W","chrVII"
"2061","YGL087C","chrVII"
"2062","YGL088W","chrVII"
"2063","YGL089C","chrVII"
"2064","YGL090W","chrVII"
"2065","YGL091C","chrVII"
"2066","YGL092W","chrVII"
"2067","YGL093W","chrVII"
"2068","YGL094C","chrVII"
"2069","YGL095C","chrVII"
"2070","YGL096W","chrVII"
"2071","YGL097W","chrVII"
"2072","YGL098W","chrVII"
"2073","YGL099W","chrVII"
"2074","YGL100W","chrVII"
"2075","YGL101W","chrVII"
"2076","YGL102C","chrVII"
"2077","YGL103W","chrVII"
"2078","YGL104C","chrVII"
"2079","YGL105W","chrVII"
"2080","YGL106W","chrVII"
"2081","YGL107C","chrVII"
"2082","YGL108C","chrVII"
"2083","YGL109W","chrVII"
"2084","YGL110C","chrVII"
"2085","YGL111W","chrVII"
"2086","YGL112C","chrVII"
"2087","YGL113W","chrVII"
"2088","YGL114W","chrVII"
"2089","YGL115W","chrVII"
"2090","YGL116W","chrVII"
"2091","YGL117W","chrVII"
"2092","YGL118C","chrVII"
"2093","YGL119W","chrVII"
"2094","YGL120C","chrVII"
"2095","YGL121C","chrVII"
"2096","YGL122C","chrVII"
"2097","YGL123W","chrVII"
"2098","YGL124C","chrVII"
"2099","YGL125W","chrVII"
"2100","YGL126W","chrVII"
"2101","YGL127C","chrVII"
"2102","YGL128C","chrVII"
"2103","YGL129C","chrVII"
"2104","YGL130W","chrVII"
"2105","YGL131C","chrVII"
"2106","YGL132W","chrVII"
"2107","YGL133W","chrVII"
"2108","YGL134W","chrVII"
"2109","YGL135W","chrVII"
"2110","YGL136C","chrVII"
"2111","YGL137W","chrVII"
"2112","YGL138C","chrVII"
"2113","YGL139W","chrVII"
"2114","YGL140C","chrVII"
"2115","YGL141W","chrVII"
"2116","YGL142C","chrVII"
"2117","YGL143C","chrVII"
"2118","YGL144C","chrVII"
"2119","YGL145W","chrVII"
"2120","YGL146C","chrVII"
"2121","YGL147C","chrVII"
"2122","YGL148W","chrVII"
"2123","YGL149W","chrVII"
"2124","YGL150C","chrVII"
"2125","YGL151W","chrVII"
"2126","YGL153W","chrVII"
"2127","YGL154C","chrVII"
"2128","YGL155W","chrVII"
"2129","YGL156W","chrVII"
"2130","YGL157W","chrVII"
"2131","YGL158W","chrVII"
"2132","YGL159W","chrVII"
"2133","YGL160W","chrVII"
"2134","YGL161C","chrVII"
"2135","YGL162W","chrVII"
"2136","YGL163C","chrVII"
"2137","YGL164C","chrVII"
"2138","YGL165C","chrVII"
"2139","YGL166W","chrVII"
"2140","YGL167C","chrVII"
"2141","YGL168W","chrVII"
"2142","YGL169W","chrVII"
"2143","YGL170C","chrVII"
"2144","YGL171W","chrVII"
"2145","YGL172W","chrVII"
"2146","YGL173C","chrVII"
"2147","YGL174W","chrVII"
"2148","YGL175C","chrVII"
"2149","YGL176C","chrVII"
"2150","YGL177W","chrVII"
"2151","YGL178W","chrVII"
"2152","YGL179C","chrVII"
"2153","YGL180W","chrVII"
"2154","YGL181W","chrVII"
"2156","YGL183C","chrVII"
"2157","YGL184C","chrVII"
"2158","YGL185C","chrVII"
"2159","YGL186C","chrVII"
"2160","YGL187C","chrVII"
"2161","YGL188C","chrVII"
"2163","YGL189C","chrVII"
"2164","YGL190C","chrVII"
"2165","YGL191W","chrVII"
"2166","YGL192W","chrVII"
"2167","YGL193C","chrVII"
"2168","YGL194C","chrVII"
"2169","YGL194C-A","chrVII"
"2170","YGL195W","chrVII"
"2171","YGL196W","chrVII"
"2172","YGL197W","chrVII"
"2173","YGL198W","chrVII"
"2174","YGL200C","chrVII"
"2175","YGL201C","chrVII"
"2176","YGL202W","chrVII"
"2177","YGL203C","chrVII"
"2178","YGL204C","chrVII"
"2179","YGL205W","chrVII"
"2180","YGL206C","chrVII"
"2181","YGL207W","chrVII"
"2182","YGL208W","chrVII"
"2183","YGL209W","chrVII"
"2184","YGL210W","chrVII"
"2185","YGL211W","chrVII"
"2186","YGL212W","chrVII"
"2187","YGL213C","chrVII"
"2188","YGL214W","chrVII"
"2189","YGL215W","chrVII"
"2190","YGL216W","chrVII"
"2191","YGL217C","chrVII"
"2192","YGL219C","chrVII"
"2193","YGL220W","chrVII"
"2194","YGL221C","chrVII"
"2195","YGL222C","chrVII"
"2196","YGL223C","chrVII"
"2197","YGL224C","chrVII"
"2198","YGL225W","chrVII"
"2199","YGL226C-A","chrVII"
"2200","YGL226W","chrVII"
"2201","YGL227W","chrVII"
"2202","YGL228W","chrVII"
"2203","YGL229C","chrVII"
"2204","YGL230C","chrVII"
"2205","YGL231C","chrVII"
"2206","YGL232W","chrVII"
"2207","YGL233W","chrVII"
"2208","YGL234W","chrVII"
"2209","YGL235W","chrVII"
"2210","YGL236C","chrVII"
"2211","YGL237C","chrVII"
"2212","YGL238W","chrVII"
"2213","YGL239C","chrVII"
"2214","YGL240W","chrVII"
"2215","YGL241W","chrVII"
"2216","YGL242C","chrVII"
"2217","YGL243W","chrVII"
"2218","YGL244W","chrVII"
"2219","YGL245W","chrVII"
"2220","YGL246C","chrVII"
"2221","YGL247W","chrVII"
"2222","YGL248W","chrVII"
"2223","YGL249W","chrVII"
"2224","YGL250W","chrVII"
"2225","YGL251C","chrVII"
"2226","YGL252C","chrVII"
"2227","YGL253W","chrVII"
"2228","YGL254W","chrVII"
"2229","YGL255W","chrVII"
"2230","YGL256W","chrVII"
"2231","YGL257C","chrVII"
"2232","YGL258W","chrVII"
"2233","YGL258W-A","chrVII"
"2234","YGL259W","chrVII"
"2235","YGL260W","chrVII"
"2236","YGL261C","chrVII"
"2237","YGL262W","chrVII"
"2238","YGL263W","chrVII"
"2239","YGR001C","chrVII"
"2240","YGR002C","chrVII"
"2241","YGR003W","chrVII"
"2242","YGR004W","chrVII"
"2243","YGR005C","chrVII"
"2244","YGR006W","chrVII"
"2245","YGR007W","chrVII"
"2246","YGR008C","chrVII"
"2247","YGR009C","chrVII"
"2248","YGR010W","chrVII"
"2250","YGR012W","chrVII"
"2251","YGR013W","chrVII"
"2252","YGR014W","chrVII"
"2253","YGR015C","chrVII"
"2254","YGR016W","chrVII"
"2255","YGR017W","chrVII"
"2256","YGR018C","chrVII"
"2257","YGR019W","chrVII"
"2258","YGR020C","chrVII"
"2259","YGR021W","chrVII"
"2260","YGR022C","chrVII"
"2261","YGR023W","chrVII"
"2262","YGR024C","chrVII"
"2263","YGR025W","chrVII"
"2264","YGR026W","chrVII"
"2265","YGR027C","chrVII"
"2266","YGR028W","chrVII"
"2267","YGR029W","chrVII"
"2268","YGR030C","chrVII"
"2269","YGR031W","chrVII"
"2270","YGR032W","chrVII"
"2271","YGR033C","chrVII"
"2272","YGR034W","chrVII"
"2273","YGR035C","chrVII"
"2274","YGR035W-A","chrVII"
"2275","YGR036C","chrVII"
"2276","YGR037C","chrVII"
"2277","YGR038W","chrVII"
"2278","YGR039W","chrVII"
"2279","YGR040W","chrVII"
"2280","YGR041W","chrVII"
"2281","YGR042W","chrVII"
"2282","YGR043C","chrVII"
"2283","YGR044C","chrVII"
"2284","YGR045C","chrVII"
"2285","YGR046W","chrVII"
"2286","YGR047C","chrVII"
"2287","YGR048W","chrVII"
"2288","YGR049W","chrVII"
"2289","YGR050C","chrVII"
"2290","YGR051C","chrVII"
"2291","YGR052W","chrVII"
"2292","YGR053C","chrVII"
"2293","YGR054W","chrVII"
"2294","YGR055W","chrVII"
"2295","YGR056W","chrVII"
"2296","YGR057C","chrVII"
"2297","YGR058W","chrVII"
"2298","YGR059W","chrVII"
"2299","YGR060W","chrVII"
"2300","YGR061C","chrVII"
"2301","YGR062C","chrVII"
"2302","YGR063C","chrVII"
"2303","YGR064W","chrVII"
"2304","YGR065C","chrVII"
"2305","YGR066C","chrVII"
"2306","YGR067C","chrVII"
"2307","YGR068C","chrVII"
"2308","YGR069W","chrVII"
"2309","YGR070W","chrVII"
"2310","YGR071C","chrVII"
"2311","YGR072W","chrVII"
"2312","YGR073C","chrVII"
"2313","YGR074W","chrVII"
"2314","YGR075C","chrVII"
"2315","YGR076C","chrVII"
"2316","YGR077C","chrVII"
"2317","YGR078C","chrVII"
"2318","YGR079W","chrVII"
"2319","YGR080W","chrVII"
"2320","YGR081C","chrVII"
"2321","YGR082W","chrVII"
"2322","YGR083C","chrVII"
"2323","YGR084C","chrVII"
"2324","YGR085C","chrVII"
"2325","YGR086C","chrVII"
"2326","YGR087C","chrVII"
"2327","YGR088W","chrVII"
"2328","YGR089W","chrVII"
"2329","YGR090W","chrVII"
"2330","YGR091W","chrVII"
"2331","YGR092W","chrVII"
"2332","YGR093W","chrVII"
"2333","YGR094W","chrVII"
"2334","YGR095C","chrVII"
"2335","YGR096W","chrVII"
"2336","YGR097W","chrVII"
"2337","YGR098C","chrVII"
"2338","YGR099W","chrVII"
"2339","YGR100W","chrVII"
"2340","YGR101W","chrVII"
"2341","YGR102C","chrVII"
"2342","YGR103W","chrVII"
"2343","YGR104C","chrVII"
"2344","YGR105W","chrVII"
"2345","YGR106C","chrVII"
"2346","YGR107W","chrVII"
"2347","YGR108W","chrVII"
"2348","YGR109C","chrVII"
"2349","YGR109W-B","chrVII"
"2350","YGR110W","chrVII"
"2351","YGR111W","chrVII"
"2352","YGR112W","chrVII"
"2353","YGR113W","chrVII"
"2354","YGR116W","chrVII"
"2355","YGR117C","chrVII"
"2356","YGR118W","chrVII"
"2357","YGR119C","chrVII"
"2358","YGR120C","chrVII"
"2359","YGR121C","chrVII"
"2360","YGR121W-A","chrVII"
"2361","YGR122C-A","chrVII"
"2362","YGR122W","chrVII"
"2363","YGR123C","chrVII"
"2364","YGR124W","chrVII"
"2365","YGR125W","chrVII"
"2366","YGR126W","chrVII"
"2367","YGR127W","chrVII"
"2368","YGR128C","chrVII"
"2369","YGR129W","chrVII"
"2370","YGR130C","chrVII"
"2371","YGR131W","chrVII"
"2372","YGR132C","chrVII"
"2373","YGR133W","chrVII"
"2374","YGR134W","chrVII"
"2375","YGR135W","chrVII"
"2376","YGR136W","chrVII"
"2378","YGR138C","chrVII"
"2379","YGR139W","chrVII"
"2380","YGR140W","chrVII"
"2381","YGR141W","chrVII"
"2382","YGR142W","chrVII"
"2383","YGR143W","chrVII"
"2384","YGR144W","chrVII"
"2385","YGR145W","chrVII"
"2386","YGR146C","chrVII"
"2387","YGR146C-A","chrVII"
"2388","YGR147C","chrVII"
"2389","YGR148C","chrVII"
"2390","YGR149W","chrVII"
"2391","YGR150C","chrVII"
"2393","YGR152C","chrVII"
"2394","YGR153W","chrVII"
"2395","YGR154C","chrVII"
"2396","YGR155W","chrVII"
"2397","YGR156W","chrVII"
"2398","YGR157W","chrVII"
"2399","YGR158C","chrVII"
"2400","YGR159C","chrVII"
"2401","YGR161C","chrVII"
"2402","YGR161W-C","chrVII"
"2403","YGR162W","chrVII"
"2404","YGR163W","chrVII"
"2405","YGR164W","chrVII"
"2406","YGR165W","chrVII"
"2407","YGR166W","chrVII"
"2408","YGR167W","chrVII"
"2409","YGR168C","chrVII"
"2410","YGR169C","chrVII"
"2411","YGR169C-A","chrVII"
"2412","YGR170W","chrVII"
"2413","YGR171C","chrVII"
"2414","YGR172C","chrVII"
"2415","YGR173W","chrVII"
"2416","YGR174C","chrVII"
"2417","YGR174W-A","chrVII"
"2418","YGR175C","chrVII"
"2419","YGR176W","chrVII"
"2420","YGR177C","chrVII"
"2421","YGR178C","chrVII"
"2422","YGR179C","chrVII"
"2423","YGR180C","chrVII"
"2424","YGR181W","chrVII"
"2425","YGR182C","chrVII"
"2426","YGR183C","chrVII"
"2427","YGR184C","chrVII"
"2428","YGR185C","chrVII"
"2429","YGR186W","chrVII"
"2430","YGR187C","chrVII"
"2431","YGR188C","chrVII"
"2432","YGR189C","chrVII"
"2433","YGR190C","chrVII"
"2434","YGR191W","chrVII"
"2435","YGR192C","chrVII"
"2436","YGR193C","chrVII"
"2437","YGR194C","chrVII"
"2438","YGR195W","chrVII"
"2439","YGR196C","chrVII"
"2440","YGR197C","chrVII"
"2441","YGR198W","chrVII"
"2442","YGR199W","chrVII"
"2443","YGR200C","chrVII"
"2444","YGR201C","chrVII"
"2445","YGR202C","chrVII"
"2446","YGR203W","chrVII"
"2447","YGR204C-A","chrVII"
"2448","YGR204W","chrVII"
"2449","YGR205W","chrVII"
"2450","YGR206W","chrVII"
"2451","YGR207C","chrVII"
"2452","YGR208W","chrVII"
"2453","YGR209C","chrVII"
"2454","YGR210C","chrVII"
"2455","YGR211W","chrVII"
"2456","YGR212W","chrVII"
"2457","YGR213C","chrVII"
"2458","YGR214W","chrVII"
"2459","YGR215W","chrVII"
"2460","YGR216C","chrVII"
"2461","YGR217W","chrVII"
"2462","YGR218W","chrVII"
"2463","YGR219W","chrVII"
"2464","YGR220C","chrVII"
"2465","YGR221C","chrVII"
"2466","YGR222W","chrVII"
"2467","YGR223C","chrVII"
"2468","YGR224W","chrVII"
"2469","YGR225W","chrVII"
"2470","YGR227W","chrVII"
"2471","YGR228W","chrVII"
"2472","YGR229C","chrVII"
"2473","YGR230W","chrVII"
"2474","YGR231C","chrVII"
"2475","YGR232W","chrVII"
"2476","YGR233C","chrVII"
"2477","YGR234W","chrVII"
"2478","YGR235C","chrVII"
"2479","YGR236C","chrVII"
"2480","YGR237C","chrVII"
"2481","YGR238C","chrVII"
"2482","YGR239C","chrVII"
"2483","YGR240C","chrVII"
"2484","YGR240C-A","chrVII"
"2485","YGR241C","chrVII"
"2486","YGR242W","chrVII"
"2487","YGR243W","chrVII"
"2488","YGR244C","chrVII"
"2489","YGR245C","chrVII"
"2490","YGR246C","chrVII"
"2491","YGR247W","chrVII"
"2492","YGR248W","chrVII"
"2493","YGR249W","chrVII"
"2494","YGR250C","chrVII"
"2495","YGR251W","chrVII"
"2496","YGR252W","chrVII"
"2497","YGR253C","chrVII"
"2498","YGR254W","chrVII"
"2499","YGR255C","chrVII"
"2500","YGR256W","chrVII"
"2501","YGR257C","chrVII"
"2502","YGR258C","chrVII"
"2503","YGR259C","chrVII"
"2504","YGR260W","chrVII"
"2505","YGR261C","chrVII"
"2506","YGR262C","chrVII"
"2507","YGR263C","chrVII"
"2508","YGR264C","chrVII"
"2509","YGR265W","chrVII"
"2510","YGR266W","chrVII"
"2511","YGR267C","chrVII"
"2512","YGR268C","chrVII"
"2513","YGR269W","chrVII"
"2514","YGR270W","chrVII"
"2515","YGR271C-A","chrVII"
"2516","YGR271W","chrVII"
"2517","YGR273C","chrVII"
"2518","YGR274C","chrVII"
"2519","YGR275W","chrVII"
"2520","YGR276C","chrVII"
"2521","YGR277C","chrVII"
"2522","YGR278W","chrVII"
"2523","YGR279C","chrVII"
"2524","YGR280C","chrVII"
"2525","YGR281W","chrVII"
"2526","YGR282C","chrVII"
"2527","YGR283C","chrVII"
"2528","YGR284C","chrVII"
"2529","YGR285C","chrVII"
"2530","YGR286C","chrVII"
"2531","YGR287C","chrVII"
"2532","YGR288W","chrVII"
"2533","YGR289C","chrVII"
"2534","YGR290W","chrVII"
"2535","YGR292W","chrVII"
"2536","YGR293C","chrVII"
"2537","YGR294W","chrVII"
"2538","YGR295C","chrVII"
"2539","YHL001W","chrVIII"
"2540","YHL002C-A","chrVIII"
"2541","YHL002W","chrVIII"
"2542","YHL003C","chrVIII"
"2543","YHL004W","chrVIII"
"2544","YHL005C","chrVIII"
"2545","YHL006C","chrVIII"
"2546","YHL006W-A","chrVIII"
"2547","YHL007C","chrVIII"
"2548","YHL008C","chrVIII"
"2549","YHL009C","chrVIII"
"2550","YHL009W-B","chrVIII"
"2551","YHL010C","chrVIII"
"2552","YHL011C","chrVIII"
"2553","YHL012W","chrVIII"
"2554","YHL013C","chrVIII"
"2555","YHL014C","chrVIII"
"2556","YHL015W","chrVIII"
"2557","YHL015W-A","chrVIII"
"2558","YHL016C","chrVIII"
"2559","YHL017W","chrVIII"
"2560","YHL018W","chrVIII"
"2561","YHL019C","chrVIII"
"2562","YHL019W-A","chrVIII"
"2563","YHL020C","chrVIII"
"2564","YHL021C","chrVIII"
"2565","YHL022C","chrVIII"
"2566","YHL023C","chrVIII"
"2567","YHL024W","chrVIII"
"2568","YHL025W","chrVIII"
"2569","YHL026C","chrVIII"
"2570","YHL027W","chrVIII"
"2571","YHL028W","chrVIII"
"2572","YHL029C","chrVIII"
"2573","YHL030W","chrVIII"
"2574","YHL031C","chrVIII"
"2575","YHL032C","chrVIII"
"2576","YHL033C","chrVIII"
"2577","YHL034C","chrVIII"
"2578","YHL034W-A","chrVIII"
"2579","YHL035C","chrVIII"
"2580","YHL036W","chrVIII"
"2581","YHL037C","chrVIII"
"2582","YHL038C","chrVIII"
"2583","YHL039W","chrVIII"
"2584","YHL040C","chrVIII"
"2585","YHL041W","chrVIII"
"2586","YHL042W","chrVIII"
"2587","YHL043W","chrVIII"
"2588","YHL044W","chrVIII"
"2589","YHL045W","chrVIII"
"2590","YHL046W-A","chrVIII"
"2591","YHL047C","chrVIII"
"2592","YHL048C-A","chrVIII"
"2593","YHL048W","chrVIII"
"2594","YHL050C","chrVIII"
"2595","YHR001W","chrVIII"
"2596","YHR001W-A","chrVIII"
"2597","YHR002W","chrVIII"
"2598","YHR003C","chrVIII"
"2599","YHR004C","chrVIII"
"2600","YHR005C","chrVIII"
"2601","YHR005C-A","chrVIII"
"2602","YHR006W","chrVIII"
"2603","YHR007C","chrVIII"
"2604","YHR007C-A","chrVIII"
"2605","YHR008C","chrVIII"
"2606","YHR009C","chrVIII"
"2607","YHR010W","chrVIII"
"2608","YHR011W","chrVIII"
"2609","YHR012W","chrVIII"
"2610","YHR013C","chrVIII"
"2611","YHR014W","chrVIII"
"2612","YHR015W","chrVIII"
"2613","YHR016C","chrVIII"
"2614","YHR017W","chrVIII"
"2615","YHR018C","chrVIII"
"2616","YHR019C","chrVIII"
"2617","YHR020W","chrVIII"
"2618","YHR021C","chrVIII"
"2619","YHR021W-A","chrVIII"
"2620","YHR022C","chrVIII"
"2621","YHR022C-A","chrVIII"
"2622","YHR023W","chrVIII"
"2623","YHR024C","chrVIII"
"2624","YHR025W","chrVIII"
"2625","YHR026W","chrVIII"
"2626","YHR027C","chrVIII"
"2627","YHR028C","chrVIII"
"2628","YHR029C","chrVIII"
"2629","YHR030C","chrVIII"
"2630","YHR031C","chrVIII"
"2631","YHR032C-A","chrVIII"
"2632","YHR032W","chrVIII"
"2633","YHR032W-A","chrVIII"
"2634","YHR033W","chrVIII"
"2635","YHR034C","chrVIII"
"2636","YHR035W","chrVIII"
"2637","YHR036W","chrVIII"
"2638","YHR037W","chrVIII"
"2639","YHR038W","chrVIII"
"2640","YHR039C","chrVIII"
"2641","YHR039C-A","chrVIII"
"2642","YHR040W","chrVIII"
"2643","YHR041C","chrVIII"
"2644","YHR042W","chrVIII"
"2645","YHR043C","chrVIII"
"2646","YHR044C","chrVIII"
"2647","YHR045W","chrVIII"
"2648","YHR046C","chrVIII"
"2649","YHR047C","chrVIII"
"2650","YHR048W","chrVIII"
"2651","YHR049C-A","chrVIII"
"2652","YHR049W","chrVIII"
"2653","YHR050W","chrVIII"
"2654","YHR050W-A","chrVIII"
"2655","YHR051W","chrVIII"
"2656","YHR052W","chrVIII"
"2657","YHR056C","chrVIII"
"2658","YHR057C","chrVIII"
"2659","YHR058C","chrVIII"
"2660","YHR059W","chrVIII"
"2661","YHR060W","chrVIII"
"2662","YHR061C","chrVIII"
"2663","YHR062C","chrVIII"
"2664","YHR063C","chrVIII"
"2665","YHR063W-A","chrVIII"
"2666","YHR064C","chrVIII"
"2667","YHR065C","chrVIII"
"2668","YHR066W","chrVIII"
"2669","YHR067W","chrVIII"
"2670","YHR068W","chrVIII"
"2671","YHR069C","chrVIII"
"2672","YHR070C-A","chrVIII"
"2673","YHR070W","chrVIII"
"2674","YHR071C-A","chrVIII"
"2675","YHR071W","chrVIII"
"2676","YHR072W","chrVIII"
"2677","YHR072W-A","chrVIII"
"2678","YHR073W","chrVIII"
"2679","YHR074W","chrVIII"
"2680","YHR075C","chrVIII"
"2681","YHR076W","chrVIII"
"2682","YHR077C","chrVIII"
"2683","YHR078W","chrVIII"
"2684","YHR079C","chrVIII"
"2685","YHR079C-A","chrVIII"
"2686","YHR080C","chrVIII"
"2687","YHR081W","chrVIII"
"2688","YHR082C","chrVIII"
"2689","YHR083W","chrVIII"
"2690","YHR084W","chrVIII"
"2691","YHR085W","chrVIII"
"2692","YHR086W","chrVIII"
"2693","YHR086W-A","chrVIII"
"2694","YHR087W","chrVIII"
"2695","YHR088W","chrVIII"
"2696","YHR089C","chrVIII"
"2697","YHR090C","chrVIII"
"2698","YHR091C","chrVIII"
"2699","YHR092C","chrVIII"
"2700","YHR093W","chrVIII"
"2701","YHR094C","chrVIII"
"2702","YHR095W","chrVIII"
"2703","YHR096C","chrVIII"
"2704","YHR097C","chrVIII"
"2705","YHR098C","chrVIII"
"2706","YHR099W","chrVIII"
"2707","YHR100C","chrVIII"
"2708","YHR101C","chrVIII"
"2709","YHR102W","chrVIII"
"2710","YHR103W","chrVIII"
"2711","YHR104W","chrVIII"
"2712","YHR105W","chrVIII"
"2713","YHR106W","chrVIII"
"2714","YHR107C","chrVIII"
"2715","YHR108W","chrVIII"
"2716","YHR109W","chrVIII"
"2717","YHR110W","chrVIII"
"2718","YHR111W","chrVIII"
"2719","YHR112C","chrVIII"
"2720","YHR113W","chrVIII"
"2721","YHR114W","chrVIII"
"2722","YHR115C","chrVIII"
"2723","YHR116W","chrVIII"
"2724","YHR117W","chrVIII"
"2725","YHR118C","chrVIII"
"2726","YHR119W","chrVIII"
"2727","YHR120W","chrVIII"
"2728","YHR121W","chrVIII"
"2729","YHR122W","chrVIII"
"2730","YHR123W","chrVIII"
"2731","YHR124W","chrVIII"
"2732","YHR125W","chrVIII"
"2733","YHR126C","chrVIII"
"2734","YHR127W","chrVIII"
"2735","YHR128W","chrVIII"
"2736","YHR129C","chrVIII"
"2737","YHR130C","chrVIII"
"2738","YHR131C","chrVIII"
"2739","YHR131W-A","chrVIII"
"2740","YHR132C","chrVIII"
"2741","YHR132W-A","chrVIII"
"2742","YHR133C","chrVIII"
"2743","YHR134W","chrVIII"
"2744","YHR135C","chrVIII"
"2745","YHR136C","chrVIII"
"2746","YHR137W","chrVIII"
"2747","YHR138C","chrVIII"
"2748","YHR139C","chrVIII"
"2749","YHR139C-A","chrVIII"
"2750","YHR140W","chrVIII"
"2751","YHR141C","chrVIII"
"2752","YHR142W","chrVIII"
"2753","YHR143W","chrVIII"
"2754","YHR143W-A","chrVIII"
"2755","YHR144C","chrVIII"
"2756","YHR145C","chrVIII"
"2757","YHR146W","chrVIII"
"2758","YHR147C","chrVIII"
