"","GENEID","TXCHROM","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"2960","YJR080C","chrX",1863.35750093423,-0.000776813633137574,0.216421918655663,-0.00358934824144831,0.997136120604232,0.999447074457962,"76"
"2961","YJR082C","chrX",426.859002173011,0.140959818340322,0.291121291461765,0.484196183771171,0.628246645003523,0.925036524310795,"76"
"2962","YJR083C","chrX",318.901773153591,-0.320659843556194,0.242784653641182,-1.32075828824875,0.186581971880306,0.643874908520857,"76"
"2963","YJR084W","chrX",381.38537369767,-0.180744459259517,0.217167851236717,-0.832280000148375,0.405250916814439,0.832917504151561,"76"
"2964","YJR085C","chrX",3364.83479783333,0.0967328406646484,0.193944936786691,0.498764454836166,0.617945331236051,0.924039812334648,"76"
"2965","YJR088C","chrX",350.164618516467,-0.135954543952189,0.232814798225199,-0.583960061768419,0.559247182466917,0.900436313672238,"76"
"2966","YJR089W","chrX",454.183799479096,0.0619890665723984,0.211601328373129,0.292952161732602,0.769558717626425,0.959170155934523,"76"
"2967","YJR090C","chrX",593.495357388608,-0.161582737420013,0.215639838264039,-0.749317652622998,0.453665770570397,0.853707391038177,"76"
"2968","YJR091C","chrX",1318.48702498643,-0.25054700282724,0.231362729104,-1.08291860057813,0.278844554950132,0.745929442033481,"76"
"2969","YJR092W","chrX",402.196035780325,-0.321860838497142,0.22204518459318,-1.44952856819137,0.147190028165727,0.570284803995782,"76"
"2970","YJR093C","chrX",506.698594279234,-0.0918878322090416,0.215807398087496,-0.425786293812722,0.670263575158647,0.939127911124935,"76"
"2971","YJR094C","chrX",1088.22198108737,-0.187859797742388,0.375525906759211,-0.500257889964553,0.61689350093165,0.924039812334648,"76"
"2972","YJR094W-A","chrX",1385.57140067455,-0.0549648590439747,0.258125177040632,-0.212938775187058,0.831374717655812,0.969808929041002,"76"
"2973","YJR095W","chrX",11208.6900658464,-0.159854248326734,0.218546306056604,-0.731443377886841,0.464508377863968,0.858718198205195,"76"
"2974","YJR096W","chrX",1935.72267572931,0.0844288055579105,0.205442196897523,0.410961364475792,0.681100864898603,0.93999037159538,"76"
"2975","YJR097W","chrX",16.6303257550799,-0.188741605530038,0.5770414399938,-0.327085010622574,0.743603588631899,0.952907074079504,"76"
"2976","YJR098C","chrX",215.995987733275,-0.21888713806031,0.256179701514732,-0.854428109510945,0.392867826579285,0.826187951357776,"76"
"2977","YJR099W","chrX",711.678561267418,-0.174250096350893,0.235124871987024,-0.741095975420708,0.458635249664528,0.856897464392738,"76"
"2978","YJR100C","chrX",861.259101909553,0.0753654906194591,0.222600083442353,0.338569013335418,0.734934429072025,0.952145369723826,"76"
"2979","YJR101W","chrX",411.339034958689,0.0655859701089687,0.211450657268712,0.310171512144423,0.756430532948918,0.9532929203064,"76"
"2980","YJR102C","chrX",265.690706579646,-0.274890559314787,0.26567285672219,-1.034695688172,0.300811050352244,0.765199387559816,"76"
"2981","YJR103W","chrX",1054.34623761189,-0.150414491836479,0.20637186943058,-0.728851719236258,0.466092370860065,0.859461208556684,"76"
"2982","YJR104C","chrX",13978.6742920753,0.263641646962935,0.19838283048447,1.32895395392382,0.183863161760695,0.638984493613678,"76"
"2983","YJR105W","chrX",2230.35966173225,-0.0637308906050782,0.20700958612092,-0.307864441445968,0.758185484088227,0.9532929203064,"76"
"2984","YJR106W","chrX",240.422240792951,0.251139498319018,0.238447390522282,1.0532281262082,0.29223645069047,0.760458826213355,"76"
"2985","YJR107W","chrX",266.260097790701,0.266189127487438,0.244803176524871,1.0873597772143,0.276877839999528,0.743388279270431,"76"
"2986","YJR108W","chrX",71.5130051412279,-0.0444910539817226,0.308325774872319,-0.144298847542496,0.885264488312163,0.97998270184269,"76"
"2987","YJR109C","chrX",4711.67962134933,0.157772156599705,0.254293353592231,0.620433662032312,0.5349723161551,0.888290528413938,"76"
"2988","YJR110W","chrX",223.983164938022,-0.402239690998758,0.232488353516087,-1.73014985445679,0.0836035049139845,0.430954909656368,"76"
"2989","YJR111C","chrX",658.422788978853,0.110676440944416,0.225399244770699,0.491024009672299,0.623409466144855,0.925036524310795,"76"
"2990","YJR112W","chrX",561.557048058045,-0.384077982475811,0.224178640966596,-1.71326751210451,0.0866633363348052,0.438687752959563,"76"
"2991","YJR112W-A","chrX",717.38681508528,0.0949163156615048,0.278644260629882,0.340636176919432,0.733377491266644,0.951697605727038,"76"
"2992","YJR113C","chrX",565.38779028705,-0.29137420648586,0.2741045207775,-1.06300401634885,0.28778012995582,0.75698097272277,"76"
"2993","YJR115W","chrX",371.744457515778,0.823473643628083,0.383844537921168,2.14533114913622,0.0319263796943268,0.253616971677171,"76"
"2994","YJR116W","chrX",163.807082752958,-0.133551714485997,0.267261486852161,-0.499704301053568,0.617283303534017,0.924039812334648,"76"
"2995","YJR117W","chrX",1562.12798864591,-0.0372438454009358,0.206437825798442,-0.180411924301602,0.856829193681933,0.976373979442263,"76"
"2996","YJR118C","chrX",425.381227277939,0.133060637898475,0.256414816577143,0.518927258863934,0.603811468036048,0.922223803148551,"76"
"2997","YJR119C","chrX",280.373202906566,0.0334026403745104,0.257094650611861,0.129923513752679,0.896626940680339,0.981371087916416,"76"
"2998","YJR120W","chrX",97.2000445270784,1.12211116661383,0.368480310303374,3.04524050603946,0.00232494310156013,0.0481091004015423,"76"
"2999","YJR121W","chrX",47585.3653731279,0.0787026439971375,0.277173794716536,0.28394691524726,0.776451062325156,0.959492991382417,"76"
"3000","YJR122W","chrX",492.776309210751,0.190137325529708,0.2294057077516,0.828825609411553,0.407203094695798,0.833654705044126,"76"
"3001","YJR123W","chrX",10820.6761033416,-0.0848272946658497,0.250877116197876,-0.338122886421188,0.735270584327029,0.952145369723826,"76"
"3002","YJR124C","chrX",101.912335601653,-0.643700107929583,0.308467788732331,-2.08676604638335,0.0369092877457025,0.27562228700664,"76"
"3003","YJR125C","chrX",1930.55930471452,-0.125213531079422,0.22336939269418,-0.560567092783633,0.575092689920919,0.909437548425749,"76"
"3004","YJR126C","chrX",1087.60372280923,-0.121623568335708,0.196289719048286,-0.619612524412394,0.535512919073433,0.888290528413938,"76"
"3005","YJR127C","chrX",695.241321581728,-0.0411102343986893,0.237769823359593,-0.172899293181186,0.862730587246387,0.977731474849625,"76"
"3006","YJR129C","chrX",143.800452848269,-0.0205830269760015,0.312849269497202,-0.0657921529082733,0.947543303773389,0.987711516702395,"76"
"3007","YJR130C","chrX",1840.21624164997,0.271804513346332,0.235882732623684,1.15228660581932,0.24920331913191,0.719534337979319,"76"
"3008","YJR131W","chrX",514.257057396309,-0.0655182094049909,0.228391369996668,-0.286868148327789,0.774213279856563,0.959378590395288,"76"
"3009","YJR132W","chrX",414.920865722716,-0.175804097240102,0.22867439307758,-0.768796605837971,0.442014064135619,0.84689045827356,"76"
"3010","YJR133W","chrX",684.4996603479,-0.092722856004079,0.209155779755015,-0.44331959706151,0.657534582970211,0.937014410318424,"76"
"3011","YJR134C","chrX",692.748818528741,0.0836439468838042,0.226677214147037,0.369000242033799,0.712127544368056,0.946397663444241,"76"
"3012","YJR135C","chrX",128.591491163957,-0.187695315025706,0.292722683992324,-0.641205226960231,0.521389354081633,0.883577085109191,"76"
"3013","YJR135W-A","chrX",306.635149155194,0.438539514407606,0.266678164912622,1.64445227284092,0.100082815157178,0.473387849811896,"76"
"3014","YJR136C","chrX",271.619848201099,-0.0957874125252309,0.2415510201253,-0.396551471716174,0.691698244373958,0.940794909745006,"76"
"3015","YJR137C","chrX",738.473725608087,-0.282277497856686,0.248576060174905,-1.13557797021188,0.256133233005025,0.724602694659253,"76"
"3016","YJR138W","chrX",613.156683174629,0.0204589335285533,0.214653530932255,0.0953114232023051,0.924067469558634,0.984231587798133,"76"
"3017","YJR139C","chrX",2907.22035054039,-0.0186868166965473,0.197523170472964,-0.0946056943689297,0.924628026673884,0.984231587798133,"76"
"3018","YJR140C","chrX",308.492074472384,-0.273313379876879,0.222000989201541,-1.23113586502425,0.218272053608869,0.683951746221398,"76"
"3019","YJR141W","chrX",231.382948301175,-0.00862245456968082,0.260005415267301,-0.0331625960975329,0.973544925695455,0.993708269619398,"76"
"3020","YJR142W","chrX",587.271728545133,0.02469682388973,0.236646616284687,0.104361618507233,0.916882380307597,0.983697425947091,"76"
"3021","YJR143C","chrX",1431.85771942093,-0.0998231818283858,0.23932061602187,-0.417110667220009,0.676597462808644,0.93999037159538,"76"
"3022","YJR144W","chrX",1172.275336756,-0.107325624703557,0.195003532151169,-0.550377849670726,0.582060238064822,0.914245305051493,"76"
"3023","YJR145C","chrX",2272.04540283917,-0.0846514329979964,0.241094757048752,-0.351112707859006,0.725503794641104,0.950384455019894,"76"
"3024","YJR147W","chrX",300.532861537047,-0.00823437104055949,0.279315619041674,-0.0294805248228203,0.976481351130397,0.99409644839022,"76"
"3025","YJR148W","chrX",11374.1124360335,-0.0025218224607635,0.253117467600434,-0.00996305187733783,0.992050766238819,0.999384949331667,"76"
"3026","YJR149W","chrX",1764.43356857436,0.210835929505716,0.238415810747022,0.884320250595417,0.37652335960089,0.820348506702799,"76"
"3027","YJR151C","chrX",438.404241099459,0.17816171743572,0.242861164985622,0.733594922211085,0.463195656604372,0.858021645347812,"76"
"3028","YJR152W","chrX",751.47852550812,0.0538764284827551,0.229209100562615,0.235053618510392,0.814167117241975,0.968513370554961,"76"
"3029","YJR153W","chrX",62.100773177171,0.127890886708522,0.332298986121575,0.384866918196772,0.700336016960475,0.942814413122766,"76"
"3030","YJR154W","chrX",125.919220897393,-0.481225272083317,0.275541967874679,-1.74646815436183,0.0807296360660113,0.42208741977369,"76"
"3031","YJR155W","chrX",833.413886566736,0.494253190720489,0.282118226131523,1.75193640445644,0.0797847438715363,0.418944890987099,"76"
"3032","YJR156C","chrX",58.1652927831636,1.66060153268728,0.376958661092511,4.40526164825205,1.05656270086037e-05,0.00128326430645802,"76"
"3033","YJR161C","chrX",526.215252185614,0.387242432680342,0.226919649861981,1.70651784856832,0.0879117060435823,0.439420864021895,"76"
"3034","YKL001C","chrXI",299.689444295649,0.515146079282889,0.318938131685424,1.6151912490382,0.106269285047517,0.488004758990181,"76"
"3035","YKL002W","chrXI",1594.55619794958,0.0430990152815445,0.236223645429942,0.18245004729777,0.855229552787535,0.976331735068238,"76"
"3036","YKL003C","chrXI",367.543270491296,0.274126273422253,0.233142301526307,1.17578951407633,0.239678997642474,0.706641984078365,"76"
"3037","YKL004W","chrXI",541.118349704227,0.132725989536172,0.228021024506537,0.582077858054564,0.560514238689208,0.901233769054002,"76"
"3038","YKL005C","chrXI",830.046235110503,-0.367957818768028,0.20051011543821,-1.83510850793669,0.0664896135784815,0.375609171954475,"76"
"3039","YKL006C-A","chrXI",444.406138773481,-0.0800645291407318,0.24771033194959,-0.323218367641707,0.746529871475591,0.952907074079504,"76"
"3040","YKL006W","chrXI",1334.55904926209,0.0909915980616318,0.251388908080363,0.361955500568641,0.717385284309848,0.946582301191138,"76"
"3041","YKL007W","chrXI",996.833787985943,-0.136999648261982,0.204623413159577,-0.669520883004435,0.503163263966456,0.876671408871358,"76"
"3042","YKL008C","chrXI",834.112988774292,0.0595006961651453,0.223433222159099,0.266301920503017,0.790006694142234,0.960281852648675,"76"
"3043","YKL009W","chrXI",289.599220794734,-0.375810418813999,0.294446940160019,-1.2763264532814,0.201840142766302,0.66105283385666,"76"
"3044","YKL010C","chrXI",1505.55995396131,-0.294874301763153,0.223381545280705,-1.3200477299618,0.186819082691695,0.644069766045551,"76"
"3045","YKL011C","chrXI",318.068932570243,-0.0370532978082337,0.232449960065551,-0.159403330496528,0.873351115105074,0.978922509723636,"76"
"3046","YKL012W","chrXI",731.55857686222,-0.0771988561490292,0.209347078361065,-0.368760131516538,0.712306523936243,0.946397663444241,"76"
"3047","YKL013C","chrXI",1888.74764169755,-0.0976996149275944,0.203899793086454,-0.479155046940971,0.631828331411333,0.925939752173634,"76"
"3048","YKL014C","chrXI",350.961612391826,-0.776979747214972,0.21751290410068,-3.57210874650145,0.000354118299082585,0.0150157185624866,"76"
"3049","YKL015W","chrXI",417.94081092681,-0.267250481332668,0.233296633168543,-1.14553938350064,0.251985790826752,0.721971596589264,"76"
"3050","YKL016C","chrXI",10362.5674022431,0.0471600510797146,0.215327346691693,0.219015614153453,0.826637884697726,0.969467568257803,"76"
"3051","YKL017C","chrXI",324.33677592518,0.271279939285906,0.224914028392631,1.2061494839812,0.227759857751583,0.696109919766096,"76"
"3052","YKL018C-A","chrXI",394.094619076427,-0.144678830464182,0.236969884836888,-0.610536780079747,0.541506286906474,0.89192087999601,"76"
"3053","YKL018W","chrXI",200.201059046554,0.00885327951388926,0.25113194174151,0.0352534984299286,0.971877603137789,0.99357368137801,"76"
"3054","YKL019W","chrXI",1047.68214867724,0.0380062184834123,0.203682208005814,0.186595672030065,0.851977660369027,0.975121887050124,"76"
"3055","YKL020C","chrXI",1202.61232277933,-0.151196078038656,0.255204974728682,-0.592449571954458,0.553549579605942,0.898039633661451,"76"
"3056","YKL021C","chrXI",431.629905588582,-0.270917172947252,0.225246403741409,-1.20275914930156,0.22906953719142,0.696224545333369,"76"
"3057","YKL022C","chrXI",653.225611299627,0.0421907500829816,0.218196165120195,0.193361556376303,0.846675820800561,0.974531893451325,"76"
"3058","YKL023C-A","chrXI",67.1602768548371,-0.0438883266629395,0.332013828700223,-0.132188249009852,0.894835395488493,0.980994637650953,"76"
"3059","YKL023W","chrXI",727.661433870181,-0.0879120104085535,0.211310610700741,-0.416032162876358,0.677386468258957,0.93999037159538,"76"
"3060","YKL024C","chrXI",310.388487614178,0.0853872731065058,0.256726562496035,0.332600071750754,0.739436189201188,0.952632705319094,"76"
"3061","YKL025C","chrXI",698.668934530282,0.149234623476435,0.220139596980962,0.677909042821318,0.49782936605381,0.874569158193612,"76"
"3062","YKL026C","chrXI",3255.35940361951,0.242379710485122,0.272683744480626,0.888867471534749,0.374074309122535,0.818305859462648,"76"
"3063","YKL027W","chrXI",544.399047198845,0.570766753935014,0.258216903163222,2.21041592143263,0.0270763098276132,0.228274246995034,"76"
"3064","YKL028W","chrXI",622.681473765994,-0.101996486962169,0.202054790334805,-0.50479618321922,0.613701996861811,0.924039812334648,"76"
"3065","YKL029C","chrXI",1709.12358598472,0.19305932922579,0.266318073794998,0.724920117041702,0.46850103862613,0.860445278953262,"76"
"3066","YKL032C","chrXI",1790.03011444158,-0.195606494492284,0.256265946158429,-0.763294918519359,0.445287531901233,0.848575943456139,"76"
"3067","YKL033W","chrXI",305.150112889382,-0.136469744792657,0.224539230139435,-0.607776844642747,0.543335488755763,0.892358408031599,"76"
"3068","YKL033W-A","chrXI",1648.53351061766,-0.0329763716891625,0.227582944116936,-0.144898255961654,0.884791203445234,0.979759568123612,"76"
"3069","YKL034W","chrXI",637.146196317072,0.00955394962828437,0.221791435952902,0.0430762783388677,0.965640728886175,0.991467432012227,"76"
"3070","YKL035W","chrXI",6338.89699742553,-0.0535794193541151,0.265400423958327,-0.201881438450634,0.840009413277782,0.971452262254802,"76"
"3071","YKL037W","chrXI",35.9424875888244,-1.01847174731427,0.420197848150422,-2.42379096370259,0.015359443674862,0.161000397394848,"76"
"3072","YKL038W","chrXI",1267.72674436435,-0.244425933534639,0.269242681218736,-0.907827586726728,0.36396932087707,0.810480907030766,"76"
"3073","YKL039W","chrXI",1334.22125500388,-0.0686798326898383,0.21399491257816,-0.320941427356379,0.748254778732873,0.95291978869166,"76"
"3074","YKL040C","chrXI",901.090101207957,-0.147905719862523,0.206312349514408,-0.716901921822157,0.4734346160731,0.862174283280737,"76"
"3075","YKL041W","chrXI",770.257074771572,-0.0741912544623868,0.225787655678452,-0.328588621195676,0.742466649887126,0.952907074079504,"76"
"3076","YKL042W","chrXI",333.989619157648,0.116143344898254,0.227997438220409,0.509406359145036,0.610467419875094,0.923955054260438,"76"
"3077","YKL043W","chrXI",490.45463018884,0.629922889792093,0.304859463115631,2.06627304054907,0.0388027055177203,0.283473060415701,"76"
"3078","YKL044W","chrXI",29.1621744362267,0.659935470828589,0.442046710523385,1.49290890559331,0.135461033665833,0.549615682709518,"76"
"3079","YKL045W","chrXI",1088.13712456612,-0.134663751373388,0.229455622933381,-0.586883640731199,0.557281857558881,0.900055805648149,"76"
"3080","YKL046C","chrXI",1489.8628380529,0.192098616616502,0.225428856311641,0.852147412534171,0.394132279651478,0.826714743230964,"76"
"3081","YKL047W","chrXI",363.483240442338,-0.0225712994599865,0.219493001255343,-0.102833800307503,0.918094878693814,0.983697425947091,"76"
"3082","YKL048C","chrXI",315.618223367251,0.056393760775217,0.243708447166129,0.23139846579374,0.817005256943484,0.968882109662988,"76"
"3083","YKL049C","chrXI",564.723421370839,-0.314037054901538,0.240503797646519,-1.30574676148397,0.191638690157307,0.648528699366254,"76"
"3084","YKL050C","chrXI",346.611789912152,0.69135347758777,0.269372028880987,2.56653773764024,0.0102719447332153,0.126408271419545,"76"
"3085","YKL051W","chrXI",543.958019665168,0.3614279485421,0.241588810170472,1.49604589834714,0.134641694845047,0.547882847122561,"76"
"3086","YKL052C","chrXI",242.632410460132,-0.20958998628793,0.233359143691471,-0.898143449502168,0.369109077415018,0.815122348144039,"76"
"3087","YKL053C-A","chrXI",622.341974985076,0.396917846505234,0.209507004835675,1.89453258050513,0.0581543540585798,0.349363845296006,"76"
"3088","YKL054C","chrXI",1437.04149976138,-0.314511143675186,0.201885555170205,-1.55786848350804,0.119264427639373,0.510452516257703,"76"
"3089","YKL055C","chrXI",46.6718160983884,-0.75544880124971,0.417446922739061,-1.8096882743628,0.0703441419050251,0.388488783603594,"76"
"3090","YKL056C","chrXI",4728.00482924799,-0.0377010179346816,0.246604414028519,-0.152880547913962,0.878492476085341,0.978922509723636,"76"
"3091","YKL057C","chrXI",1073.04505774399,-0.282663281352967,0.240932232759443,-1.17320658226411,0.240712973094837,0.708845265468606,"76"
"3092","YKL058W","chrXI",509.508712189028,0.135132158853715,0.24339868284477,0.555188537893188,0.578765708110534,0.910798675762085,"76"
"3093","YKL059C","chrXI",352.29459176365,-0.0763601305795312,0.236704154217335,-0.322597340262222,0.747000208288939,0.952907074079504,"76"
"3094","YKL060C","chrXI",88194.0523409014,0.360011865898719,0.252302243772214,1.4269071115505,0.153606670729278,0.584641955400942,"76"
"3095","YKL061W","chrXI",497.178199769225,-0.0547886109398726,0.290808363206638,-0.18840108425954,0.850562249800983,0.975121887050124,"76"
"3096","YKL062W","chrXI",969.688808095172,0.0398509864111277,0.208895091212305,0.190770334428903,0.848705531505529,0.975121887050124,"76"
"3097","YKL063C","chrXI",485.008216479911,-0.0116143545378505,0.24186862508987,-0.0480192688635616,0.961700885987869,0.991467432012227,"76"
"3098","YKL064W","chrXI",1590.1357105065,-0.0499698972270013,0.199992411123149,-0.249858966879655,0.802696416578655,0.966730950511952,"76"
"3099","YKL065C","chrXI",2827.63625274736,-0.0854934297561795,0.246449029871999,-0.346901060233766,0.728665650103069,0.950788890408639,"76"
"3100","YKL065W-A","chrXI",1081.69092562265,0.414451729826362,0.913096965959692,0.453896733071236,0.649903155056972,0.933622531598582,"76"
"3101","YKL066W","chrXI",1900.71536144569,-0.125899664168965,0.215417163479713,-0.584445835862198,0.55892039638065,0.900169574683971,"76"
"3102","YKL067W","chrXI",7050.91327874099,0.0358830555101879,0.252685276840745,0.142006910568055,0.887074547164745,0.980520771318902,"76"
"3103","YKL068W","chrXI",500.593306728877,-0.470809843574335,0.244524783662218,-1.9254074639105,0.054178402558633,0.335407224558588,"76"
"3104","YKL068W-A","chrXI",77.7396283626187,-0.179222053944845,0.369735254534353,-0.484730768156146,0.627867338041691,0.925036524310795,"76"
"3105","YKL069W","chrXI",262.168113292017,-0.257156899069109,0.245832151079715,-1.04606699302615,0.295530103084511,0.761901174939703,"76"
"3106","YKL070W","chrXI",180.700749344434,-0.194011074660282,0.257829212416461,-0.752479026103931,0.451763038306671,0.852126973335371,"76"
"3107","YKL071W","chrXI",158.687575351472,0.225937628372845,0.264536949212921,0.854087223146252,0.393056662736525,0.826187951357776,"76"
"3108","YKL072W","chrXI",76.928567624272,-0.857280760862499,0.393294319931171,-2.17974355951169,0.0292764757277244,0.239134020308182,"76"
"3109","YKL073W","chrXI",373.799961917442,-0.0661012970174464,0.230481899260239,-0.286796044416533,0.774268491872625,0.959378590395288,"76"
"3110","YKL074C","chrXI",370.579813005004,0.121569804426338,0.26836643684876,0.452999286549571,0.650549255259868,0.933622531598582,"76"
"3111","YKL075C","chrXI",448.02120781614,-0.0895431947424541,0.222349519115495,-0.402713687435244,0.687158863524257,0.940594380015831,"76"
"3112","YKL077W","chrXI",1649.19386099011,-0.0465464409509386,0.211968767110814,-0.219591034968868,0.826189674064147,0.969467568257803,"76"
"3113","YKL078W","chrXI",59.9524836502065,-0.235407568746589,0.39119815304975,-0.601760429877723,0.547333618414208,0.893788543740667,"76"
"3114","YKL079W","chrXI",362.529803484263,0.060348649233451,0.22579118851602,0.267276369950855,0.789256379209106,0.960281852648675,"76"
"3115","YKL080W","chrXI",1468.36438806283,-0.146673324804356,0.207923516388722,-0.705419605015451,0.480549146981696,0.864993338717867,"76"
"3116","YKL081W","chrXI",1314.28482235248,-0.303409755688853,0.226723963366141,-1.33823417332763,0.180820112476407,0.633777897368686,"76"
"3117","YKL082C","chrXI",409.87396699974,-0.339875970126613,0.268670117392509,-1.26503078729101,0.205860291692702,0.666278922696544,"76"
"3118","YKL084W","chrXI",225.599587655708,0.612657820123173,0.236083806491692,2.59508616549154,0.00945672079929263,0.120903201614755,"76"
"3119","YKL085W","chrXI",14474.9264772154,0.217323722327678,0.21633487734315,1.00457089950854,0.3151035156377,0.777828635617559,"76"
"3120","YKL086W","chrXI",24.9615371671348,-0.514688620043633,0.462058988988039,-1.1139024070733,0.265321056671029,0.733323555378538,"76"
"3121","YKL087C","chrXI",491.018104440634,0.184696797300385,0.220102495723795,0.839139950199203,0.401390779968397,0.831813904927089,"76"
"3122","YKL088W","chrXI",478.015010967843,-0.0742872662083477,0.227927290723233,-0.325925280700823,0.74448088794234,0.952907074079504,"76"
"3123","YKL089W","chrXI",242.071548268386,-0.0791733186997571,0.23978239924433,-0.330188199589588,0.74125776267075,0.952907074079504,"76"
"3124","YKL090W","chrXI",183.730152800189,-0.299978622618541,0.247216201954628,-1.21342622468408,0.224966904915857,0.69431013318632,"76"
"3125","YKL091C","chrXI",1148.22342785066,-0.148645477505627,0.216260397015612,-0.687344884023757,0.491865420825458,0.870738943647603,"76"
"3126","YKL092C","chrXI",281.476696161885,-0.307013174056917,0.232967824708012,-1.31783508920903,0.187558858788994,0.645493277175743,"76"
"3127","YKL093W","chrXI",3339.53026748048,-0.23823509797557,0.207260096385177,-1.14944990439852,0.250370512214184,0.720298687817017,"76"
"3128","YKL094W","chrXI",3445.51188498913,0.0110781569934931,0.210979372262118,0.0525082470135032,0.958123724235068,0.991230424247278,"76"
"3129","YKL095W","chrXI",338.685212856068,-0.313094116432396,0.240779754299479,-1.3003340639802,0.193486497883743,0.650930554821283,"76"
"3130","YKL096W","chrXI",6510.07754082625,0.202508732235631,0.325265895829994,0.622594421462114,0.533551078011669,0.888290528413938,"76"
"3131","YKL096W-A","chrXI",31420.7002562588,0.877248853440492,0.21816005169255,4.02112507140761,5.79208400351869e-05,0.00404301922512377,"76"
"3132","YKL098W","chrXI",415.955845350155,-0.0693806279634485,0.213395254366916,-0.325127323797717,0.745084709987175,0.952907074079504,"76"
"3133","YKL099C","chrXI",264.011762932865,-0.129153171461966,0.266739906979348,-0.484191409244083,0.628250033145768,0.925036524310795,"76"
"3134","YKL100C","chrXI",1816.69462454099,-0.188003490031467,0.263576692639119,-0.713278128460603,0.475673668774088,0.863415076563818,"76"
"3135","YKL101W","chrXI",1373.00801051019,-0.0115846814333052,0.246593910000965,-0.0469787815654486,0.962530138711212,0.991467432012227,"76"
"3136","YKL103C","chrXI",1569.64921330278,0.240654842198763,0.241948426898743,0.994653469267973,0.319904832487449,0.779802922821719,"76"
"3137","YKL104C","chrXI",2083.91910053326,-0.109891609647213,0.236575536166167,-0.464509608339329,0.64228267719029,0.931093232346173,"76"
"3138","YKL105C","chrXI",432.073957198637,-0.142208347588372,0.240917494312338,-0.590278211195428,0.55500414468673,0.899567205211709,"76"
"3139","YKL106W","chrXI",199.039204306543,-0.100816010517101,0.296578016983658,-0.339930826776875,0.733908621118708,0.951798390480552,"76"
"3140","YKL107W","chrXI",149.145016084418,0.573564451500196,0.330103506755068,1.73752910757707,0.0822938208226305,0.426507956341407,"76"
"3141","YKL108W","chrXI",204.41294867467,-0.242442607098733,0.248184113460827,-0.976865939233455,0.328635526194565,0.786332627344339,"76"
"3142","YKL109W","chrXI",6349.57667340701,-0.2423356527222,0.262335933742232,-0.923760802667302,0.355610867389806,0.803720839849049,"76"
"3143","YKL110C","chrXI",512.979034112391,-0.280944084335936,0.208236937849448,-1.3491558569645,0.177286910124299,0.62849109572618,"76"
"3144","YKL112W","chrXI",763.641146283151,-0.0923034982827189,0.213317683124974,-0.432704391546585,0.665229539015983,0.938350490542819,"76"
"3145","YKL113C","chrXI",633.18698421676,-0.230254095383309,0.212518316749845,-1.08345529413514,0.278606383940798,0.745842772916741,"76"
"3146","YKL114C","chrXI",446.821868719047,0.291924002376517,0.242576555442331,1.20343040507027,0.228809807777323,0.696224545333369,"76"
"3147","YKL116C","chrXI",270.34681349907,-0.139859877367051,0.225318607782915,-0.620720493275017,0.53478354325064,0.888290528413938,"76"
"3148","YKL117W","chrXI",3013.00395210817,-0.232050297572579,0.206173893695695,-1.12550766449159,0.260373971203074,0.727354688555787,"76"
"3149","YKL119C","chrXI",188.918331855615,-0.0156905268801951,0.241200260273239,-0.0650518654599313,0.948132705004736,0.987918206426978,"76"
"3150","YKL120W","chrXI",165.431663053413,-0.0112012320631608,0.266875882413677,-0.0419716909668071,0.966521265559149,0.99209155074021,"76"
"3151","YKL121W","chrXI",499.382974610328,-0.182477702167184,0.228815843468166,-0.79748718183744,0.425168144353141,0.842275406226889,"76"
"3152","YKL122C","chrXI",547.382774908114,-0.15123031875156,0.304679047998655,-0.496359430505465,0.619640842867655,0.924039812334648,"76"
"3153","YKL124W","chrXI",957.656484293604,-0.0764708924962948,0.208739593488092,-0.366345891636784,0.714106989570459,0.946397663444241,"76"
"3154","YKL125W","chrXI",477.624968143824,-0.467485175230586,0.214026469430233,-2.18423999832869,0.02894461720472,0.238515599296122,"76"
"3155","YKL126W","chrXI",1601.81581288283,0.0370801939524909,0.213284058929408,0.173853564765304,0.861980546729345,0.977646227076096,"76"
"3156","YKL127W","chrXI",361.887825977462,0.268068224549271,0.237936920510465,1.12663568131487,0.259896546574513,0.727111670361446,"76"
"3157","YKL128C","chrXI",221.714782748425,-0.126630222375652,0.263023819625152,-0.481440131757342,0.630203719870791,0.925834389407865,"76"
"3158","YKL129C","chrXI",705.507693599336,-0.442430400894576,0.246303302833453,-1.79628285859301,0.0724495426168016,0.395565166459771,"76"
"3159","YKL130C","chrXI",210.120637592243,0.129198479360289,0.263752106420814,0.489848142308879,0.624241361091814,0.925036524310795,"76"
"3160","YKL132C","chrXI",42.1552105140287,0.273424049385872,0.368318657744397,0.742357313800867,0.45787087501147,0.856753549523334,"76"
"3161","YKL133C","chrXI",604.720635952428,0.172714478140664,0.227869616724668,0.757953081341917,0.448479071222151,0.850635287537706,"76"
"3162","YKL134C","chrXI",301.034441226901,0.120303237011235,0.23939220602039,0.502536147734851,0.615290431774166,0.924039812334648,"76"
"3163","YKL135C","chrXI",938.990191434823,-0.134618948418872,0.217692448433665,-0.618390529333832,0.536317939197703,0.88835111956643,"76"
"3164","YKL136W","chrXI",23.8114201649416,0.0621791630372951,0.480003596117764,0.129538952499931,0.896931204948234,0.981371087916416,"76"
