"","GENE","CHRM","GCAnc"
"2719","YIL140W","chrIX",0.00301594387949978
"2720","YIL142W","chrIX",0.00164649035924139
"2721","YIL143C","chrIX",0.00134184906011721
"2722","YIL144W","chrIX",0.00275047144783475
"2723","YIL145C","chrIX",0.0038771491706011
"2724","YIL146C","chrIX",0.000946641115422832
"2725","YIL147C","chrIX",0.00549230721430235
"2726","YIL148W","chrIX",0.000436435506690244
"2727","YIL149C","chrIX",0.00102188565115403
"2728","YIL150C","chrIX",0.012523476504622
"2729","YIL151C","chrIX",0.00178481527333653
"2730","YIL152W","chrIX",0.00188542032231474
"2731","YIL153W","chrIX",0.0151275600686803
"2732","YIL154C","chrIX",0.00463673216628399
"2733","YIL155C","chrIX",0.000177616513017589
"2734","YIL156W","chrIX",0.00414186361267472
"2735","YIL157C","chrIX",0.00257559105122599
"2736","YIL158W","chrIX",0.00714616601919871
"2737","YIL159W","chrIX",0.00107363556750977
"2738","YIL160C","chrIX",0.000198486802496855
"2739","YIL161W","chrIX",0.0165806522690082
"2740","YIL162W","chrIX",0.00445028255246196
"2741","YIL163C","chrIX",0.0292616205907503
"2742","YIL164C","chrIX",0.00661791153721958
"2743","YIL165C","chrIX",0.00484942913736732
"2744","YIL166C","chrIX",0.00256760474136411
"2745","YIL167W","chrIX",0.00922546818102436
"2746","YIL168W","chrIX",0.022980045067655
"2747","YIL169C","chrIX",0.0034237731245472
"2748","YIL170W","chrIX",0.137124870810311
"2749","YIR001C","chrIX",0.00156448516921292
"2750","YIR002C","chrIX",0.00785246363686337
"2751","YIR003W","chrIX",0.00172382068379031
"2752","YIR004W","chrIX",0.00230272503801338
"2753","YIR005W","chrIX",0.0210915820500408
"2754","YIR006C","chrIX",0.00307401170334138
"2755","YIR007W","chrIX",0.000729885898541277
"2756","YIR008C","chrIX",0.00384645850189428
"2757","YIR009W","chrIX",0.0148908994411998
"2758","YIR010W","chrIX",0.00302066121405957
"2759","YIR011C","chrIX",0.00126528105660137
"2760","YIR012W","chrIX",0.00436105304695104
"2761","YIR014W","chrIX",0.0230146326737617
"2762","YIR015W","chrIX",0.00673923346797422
"2763","YIR016W","chrIX",0.000665049396201367
"2764","YIR018C-A","chrIX",0.200792361306688
"2765","YIR018W","chrIX",0.000678098792460455
"2766","YIR019C","chrIX",0.00222605528579989
"2767","YIR021W","chrIX",0.022703559218315
"2768","YIR022W","chrIX",0.00352980453697818
"2769","YIR023W","chrIX",0.00571226382413179
"2770","YIR024C","chrIX",0.017603020980964
"2771","YIR025W","chrIX",0.00403932671209471
"2772","YIR026C","chrIX",0.00829665712526844
"2773","YIR027C","chrIX",0.128729458323028
"2774","YIR028W","chrIX",0.0193212966285064
"2775","YIR029W","chrIX",0.0023533055406511
"2776","YIR030C","chrIX",0.198713371861057
"2777","YIR031C","chrIX",0.0122166326811489
"2778","YIR032C","chrIX",0.0108509837354848
"2779","YIR033W","chrIX",0.00609601974166982
"2780","YIR034C","chrIX",0.000751211389763613
"2781","YIR035C","chrIX",0.0048959718176486
"2782","YIR036C","chrIX",0.00195489947609113
"2783","YIR037W","chrIX",0.000839998062714667
"2784","YIR038C","chrIX",0.00146058700298381
"2785","YIR039C","chrIX",0.0028548059350157
"2786","YIR042C","chrIX",0.0286853412524289
"2787","YIR043C","chrIX",0.0187820156734005
"2788","YJL001W","chrX",0.00125091293063654
"2789","YJL002C","chrX",0.000591139547198535
"2790","YJL003W","chrX",0.0125561979709313
"2791","YJL004C","chrX",0.00651246124898652
"2792","YJL005W","chrX",0.000923121123744356
"2793","YJL006C","chrX",0.0214561152867596
"2794","YJL008C","chrX",0.0018634417603043
"2795","YJL009W","chrX",0.0630665276670647
"2796","YJL010C","chrX",0.00723175128442716
"2797","YJL011C","chrX",0.0352364857751722
"2798","YJL012C","chrX",0.0012112069503188
"2799","YJL013C","chrX",0.00334449521086701
"2800","YJL014W","chrX",0.000657110625166912
"2801","YJL016W","chrX",0.00579133765669472
"2802","YJL019W","chrX",0.00412159811641903
"2803","YJL020C","chrX",0.00134684294996812
"2804","YJL023C","chrX",0.00504385133400872
"2805","YJL024C","chrX",0.00946326698756617
"2806","YJL025W","chrX",0.0195670109636881
"2807","YJL026W","chrX",0.000691083200968475
"2808","YJL029C","chrX",0.00121728740695565
"2809","YJL030W","chrX",0.00814919647798231
"2810","YJL031C","chrX",0.00700120018778186
"2811","YJL033W","chrX",0.00195248473124817
"2812","YJL034W","chrX",0.00180675895455473
"2813","YJL035C","chrX",0.0342582631955799
"2814","YJL036W","chrX",0.00194772532318609
"2815","YJL037W","chrX",0.032786770303045
"2816","YJL038C","chrX",0.0352519393925881
"2817","YJL039C","chrX",0.000601162815928925
"2818","YJL041W","chrX",0.00151384751357332
"2819","YJL042W","chrX",0.00191695667320021
"2820","YJL043W","chrX",0.0337695918965637
"2821","YJL044C","chrX",0.00100424264665695
"2822","YJL045W","chrX",0.00905969469615718
"2823","YJL046W","chrX",0.00559031872925258
"2824","YJL047C","chrX",0.00160218178571923
"2825","YJL048C","chrX",0.000437400720778129
"2826","YJL049W","chrX",0.00741401580019648
"2827","YJL050W","chrX",0.00105262306875819
"2828","YJL051W","chrX",0.00640730393505728
"2829","YJL052W","chrX",0.000624292108607941
"2830","YJL053W","chrX",0.00219480022676488
"2831","YJL054W","chrX",0.00134626489575542
"2832","YJL055W","chrX",0.00196349155482021
"2833","YJL056C","chrX",0.00573352880659946
"2834","YJL057C","chrX",0.00382654027882979
"2835","YJL058C","chrX",0.00625856722908162
"2836","YJL059W","chrX",0.00388969993779912
"2837","YJL060W","chrX",0.00763232522672048
"2838","YJL061W","chrX",0.00148286021678927
"2839","YJL062W","chrX",0.00539565529251943
"2840","YJL062W-A","chrX",0.00398861631469389
"2841","YJL063C","chrX",0.0029737417997643
"2842","YJL065C","chrX",0.0258651620562326
"2843","YJL066C","chrX",0.00124940989000267
"2844","YJL067W","chrX",0.189384604385357
"2845","YJL068C","chrX",0.00226571293190685
"2846","YJL069C","chrX",0.00456880831388579
"2847","YJL070C","chrX",0.00132672799815208
"2848","YJL071W","chrX",0.000980066675724623
"2849","YJL072C","chrX",0.00954584644035216
"2850","YJL073W","chrX",0.00432612682803109
"2851","YJL074C","chrX",0.00161406684704408
"2852","YJL076W","chrX",0.00430863105049908
"2853","YJL077C","chrX",0.00650872792591084
"2854","YJL077W-B","chrX",0.074467307048317
"2855","YJL078C","chrX",0.00283083199375585
"2856","YJL079C","chrX",0.000955183890337691
"2857","YJL080C","chrX",0.0028373333093663
"2858","YJL081C","chrX",0.00190653529075398
"2859","YJL082W","chrX",0.00438067192009264
"2860","YJL083W","chrX",0.0102887910199437
"2861","YJL084C","chrX",0.00234579897125395
"2862","YJL085W","chrX",0.00668089266711559
"2863","YJL087C","chrX",0.00241381216811183
"2864","YJL087C","chrX",0.00241381216811183
"2865","YJL088W","chrX",0.000684049415747976
"2866","YJL089W","chrX",0.000324326973038819
"2867","YJL090C","chrX",0.00136062058259365
"2868","YJL091C","chrX",0.00338264964676221
"2869","YJL092W","chrX",0.00382202278936628
"2870","YJL093C","chrX",0.00192674231066495
"2871","YJL094C","chrX",0.000607061013697238
"2872","YJL095W","chrX",0.00841843526752254
"2873","YJL096W","chrX",0.00421016234689919
"2874","YJL097W","chrX",0.00151485469691906
"2875","YJL098W","chrX",0.00455302170874116
"2876","YJL099W","chrX",0.00524975915337317
"2877","YJL100W","chrX",0.00425671978427853
"2878","YJL101C","chrX",0.000729204251367396
"2879","YJL102W","chrX",0.000695797017817988
"2880","YJL103C","chrX",0.000449193253763625
"2881","YJL104W","chrX",0.00691674254186047
"2882","YJL105W","chrX",0.0174254284041006
"2883","YJL106W","chrX",0.00546683069969495
"2884","YJL107C","chrX",0.0568653370865064
"2885","YJL107C","chrX",0.0568653370865064
"2886","YJL109C","chrX",0.00216871840629873
"2887","YJL110C","chrX",0.00203255928102021
"2888","YJL111W","chrX",0.000720605200559215
"2889","YJL112W","chrX",0.000707248381516447
"2890","YJL113W","chrX",0.00630325416222918
"2891","YJL113W","chrX",0.00630325416222918
"2892","YJL115W","chrX",0.00213947556564189
"2893","YJL116C","chrX",0.000666170035815297
"2894","YJL117W","chrX",0.00114971736690766
"2895","YJL118W","chrX",0.144349714741503
"2896","YJL121C","chrX",0.00383734776347468
"2897","YJL122W","chrX",0.0123621013965806
"2898","YJL123C","chrX",0.00179409681801551
"2899","YJL124C","chrX",0.00206963080116516
"2900","YJL125C","chrX",0.00462223169880922
"2901","YJL126W","chrX",0.00701554155770775
"2902","YJL127C","chrX",0.00430452291464957
"2903","YJL127C-B","chrX",0.00309430496526672
"2904","YJL127W-A","chrX",0.157587437372714
"2905","YJL128C","chrX",0.00408005735997922
"2906","YJL129C","chrX",0.00158151348061838
"2907","YJL130C","chrX",0.000763599418540954
"2908","YJL131C","chrX",0.00982322215921412
"2909","YJL132W","chrX",0.00310487151595211
"2910","YJL133C-A","chrX",0.00257801566736957
"2911","YJL133W","chrX",0.009801652831178
"2912","YJL134W","chrX",0.00397158600154885
"2913","YJL134W","chrX",0.00397158600154885
"2914","YJL136C","chrX",0.000836940526497217
"2915","YJL137C","chrX",0.000886989409046638
"2916","YJL138C","chrX",0.000413010546130793
"2917","YJL139C","chrX",0.00505114359284986
"2918","YJL140W","chrX",0.0017870029907984
"2919","YJL141C","chrX",0.00087525034104625
"2920","YJL141C","chrX",0.00087525034104625
"2921","YJL143W","chrX",0.00220803515994798
"2922","YJL144W","chrX",0.00619344081357461
"2923","YJL145W","chrX",0.0165089269997059
"2924","YJL146W","chrX",0.00208273933097768
"2925","YJL147C","chrX",0.0090849820798653
"2926","YJL148W","chrX",0.0088212904946148
"2927","YJL149W","chrX",0.000161286468582868
"2928","YJL149W","chrX",0.000161286468582868
"2929","YJL151C","chrX",0.00273210441357023
"2930","YJL152W","chrX",0.122780070571991
"2931","YJL153C","chrX",0.00142701395774671
"2932","YJL154C","chrX",0.00205279105087723
"2933","YJL155C","chrX",0.00178924645883589
"2934","YJL156C","chrX",0.00218230865592821
"2935","YJL156W-A","chrX",0.0250094882659756
"2936","YJL157C","chrX",0.0205296804530506
"2937","YJL158C","chrX",0.00145416704383706
"2938","YJL159W","chrX",0.000439514415912529
"2939","YJL160C","chrX",0.0350991030387515
"2940","YJL161W","chrX",0.0105701273674048
"2941","YJL162C","chrX",0.0135473878300403
"2942","YJL163C","chrX",0.0019657487237192
"2943","YJL164C","chrX",0.00465678416873659
"2944","YJL165C","chrX",0.00158518235236153
"2945","YJL166W","chrX",0.000630150503263718
"2946","YJL167W","chrX",0.000489069333069399
"2947","YJL168C","chrX",0.00293550397409655
"2948","YJL170C","chrX",0.0511084259996964
"2949","YJL171C","chrX",0.00577722745383184
"2950","YJL172W","chrX",0.0015966699732082
"2951","YJL173C","chrX",0.00747839469269459
"2952","YJL174W","chrX",0.000327394070890871
"2953","YJL176C","chrX",0.0010175617099952
"2954","YJL177W","chrX",0.000845562018906497
"2955","YJL178C","chrX",0.00278453096770615
"2956","YJL179W","chrX",0.0377928224440679
"2957","YJL180C","chrX",0.00345919454946927
"2958","YJL181W","chrX",0.00465683426655128
"2959","YJL183W","chrX",0.002162026188872
"2960","YJL184W","chrX",0.00350107686418825
"2961","YJL185C","chrX",0.000224032324323003
"2962","YJL186W","chrX",0.00104961899829429
"2963","YJL187C","chrX",0.00349343253654791
"2964","YJL188C","chrX",0.015338793261713
"2965","YJL190C","chrX",0.00164666533487029
"2966","YJL191W","chrX",0.00181608301636611
"2967","YJL192C","chrX",0.00365418755325677
"2968","YJL193W","chrX",0.0247360960022354
"2969","YJL194W","chrX",0.0807078913769738
"2970","YJL196C","chrX",0.00189106674948908
"2971","YJL197W","chrX",0.007391811786732
"2972","YJL198W","chrX",0.00245152852101822
"2973","YJL199C","chrX",0.0080641702981476
"2974","YJL200C","chrX",0.0014017434163618
"2975","YJL201W","chrX",0.00087047131415181
"2976","YJL203W","chrX",0.0138546094905897
"2977","YJL204C","chrX",0.00545381596757702
"2978","YJL205C","chrX",0.0154937503674319
"2979","YJL206C","chrX",0.00618852375689488
"2980","YJL207C","chrX",0.000682251392062592
"2981","YJL208C","chrX",0.00280517878095569
"2982","YJL209W","chrX",0.00989516607360359
"2983","YJL210W","chrX",0.00116131996492407
"2984","YJL211C","chrX",0.00587832348373718
"2985","YJL212C","chrX",0.00914116618776685
"2986","YJL213W","chrX",0.0121427062317731
"2987","YJL214W","chrX",0.0421835097936491
"2988","YJL216C","chrX",0.0161943295904027
"2989","YJL217W","chrX",0.000647456873258046
"2990","YJL218W","chrX",0.184095370283587
"2991","YJL222W","chrX",0.00523061614142928
"2992","YJR001W","chrX",0.00152891889157605
"2993","YJR002W","chrX",0.000438240339247177
"2994","YJR003C","chrX",0.00361598111153677
"2995","YJR004C","chrX",0.00109113578977534
"2996","YJR005W","chrX",0.000463568643334206
"2997","YJR006W","chrX",0.00291711797854927
"2998","YJR007W","chrX",0.000750609445261932
"2999","YJR008W","chrX",0.000647114413982581
"3000","YJR009C","chrX",0.000513142591418544
"3001","YJR010C-A","chrX",0.0113495447894706
"3002","YJR010W","chrX",0.00125046305778986
"3003","YJR011C","chrX",0.00967102967800315
"3004","YJR012C","chrX",0.00472182248220063
"3005","YJR013W","chrX",0.00231649735372581
"3006","YJR014W","chrX",0.00276619098785414
"3007","YJR015W","chrX",0.00208248254975032
"3008","YJR016C","chrX",0.000566730809309252
"3009","YJR017C","chrX",0.0127587225269492
"3010","YJR019C","chrX",0.000439781464786458
"3011","YJR021C","chrX",0.00266267884245186
"3012","YJR024C","chrX",0.00304034236200224
"3013","YJR025C","chrX",0.00252429107056835
"3014","YJR030C","chrX",0.00501863660572896
"3015","YJR031C","chrX",0.00301957826443441
"3016","YJR032W","chrX",0.0179213160187066
"3017","YJR033C","chrX",0.00380348920066012
"3018","YJR034W","chrX",0.00867515586694994
"3019","YJR035W","chrX",0.00194079764098824
"3020","YJR036C","chrX",0.00655434473619227
"3021","YJR038C","chrX",0.25314076432588
"3022","YJR039W","chrX",0.00114528849283237
"3023","YJR040W","chrX",0.0178199545645211
"3024","YJR041C","chrX",0.00415151302827465
"3025","YJR042W","chrX",0.001365446661937
"3026","YJR043C","chrX",0.00783439690021115
"3027","YJR044C","chrX",0.00118138953094713
"3028","YJR045C","chrX",0.000557045495108993
"3029","YJR046W","chrX",0.0182039072906634
"3030","YJR047C","chrX",0.194047453295752
"3031","YJR048W","chrX",0.000216585733292674
"3032","YJR049C","chrX",0.00118802535688889
"3033","YJR050W","chrX",0.00497474652381375
"3034","YJR051W","chrX",0.00255021922935988
"3035","YJR052W","chrX",0.00375323171113956
"3036","YJR053W","chrX",0.0202233774291135
"3037","YJR054W","chrX",0.00853019443655843
"3038","YJR055W","chrX",0.0468053869314613
"3039","YJR056C","chrX",0.00798915960767971
"3040","YJR057W","chrX",0.0104828633430293
"3041","YJR058C","chrX",0.00858612798378302
"3042","YJR059W","chrX",0.00286896970076946
"3043","YJR060W","chrX",0.0027502413185921
"3044","YJR061W","chrX",0.00138775105772134
"3045","YJR062C","chrX",0.00481877977397977
"3046","YJR063W","chrX",0.0102132947063152
"3047","YJR064W","chrX",0.00127910346127527
"3048","YJR065C","chrX",0.000334423669368929
"3049","YJR066W","chrX",0.00232627097676519
"3050","YJR067C","chrX",0.0156397404219449
"3051","YJR068W","chrX",0.00121321558566718
"3052","YJR069C","chrX",0.0111827973449994
"3053","YJR070C","chrX",0.00289632384416609
"3054","YJR072C","chrX",0.00134456129539084
"3055","YJR073C","chrX",0.000575144870804746
"3056","YJR074W","chrX",0.00594950489474715
"3057","YJR075W","chrX",0.00120583315680755
"3058","YJR076C","chrX",0.00172885596743419
"3059","YJR077C","chrX",0.000313609261359021
"3060","YJR078W","chrX",0.00203199902994578
"3061","YJR078W","chrX",0.00203199902994578
"3062","YJR080C","chrX",0.000602184021504798
"3063","YJR082C","chrX",0.0118687330307454
"3064","YJR083C","chrX",0.008652948018837
"3065","YJR084W","chrX",0.0038155178899173
"3066","YJR085C","chrX",0.000374283687286983
"3067","YJR088C","chrX",0.00653881627492613
"3068","YJR089W","chrX",0.00228427250062008
"3069","YJR090C","chrX",0.00183235271976026
"3070","YJR091C","chrX",0.0020698570315478
"3071","YJR092W","chrX",0.00243971830282419
"3072","YJR093C","chrX",0.0036419733421287
"3073","YJR094C","chrX",0.00663151464164972
"3074","YJR094W-A","chrX",0.0025520280006965
"3075","YJR095W","chrX",0.000102497288731767
"3076","YJR096W","chrX",0.000130177736983887
"3077","YJR097W","chrX",0.0746004808379263
"3078","YJR098C","chrX",0.0119712114339414
"3079","YJR099W","chrX",0.00448653518669074
"3080","YJR100C","chrX",0.00377050384384305
"3081","YJR101W","chrX",0.00315046009334192
"3082","YJR102C","chrX",0.014845457042726
"3083","YJR103W","chrX",0.00149295535399615
"3084","YJR104C","chrX",0.000129736170386015
"3085","YJR105W","chrX",0.000709577822119954
"3086","YJR106W","chrX",0.00462138747854785
"3087","YJR107W","chrX",0.00742927085448122
"3088","YJR108W","chrX",0.0149825645098008
"3089","YJR109C","chrX",0.000541532770069909
"3090","YJR110W","chrX",0.00354562284735713
"3091","YJR111C","chrX",0.0039515486372068
"3092","YJR112W","chrX",0.00445236367943226
"3093","YJR112W-A","chrX",0.00705352051837145
"3094","YJR113C","chrX",0.00799718276596562
"3095","YJR115W","chrX",0.0125006466727895
"3096","YJR116W","chrX",0.0126710555951741
"3097","YJR117W","chrX",0.00046947461975102
"3098","YJR118C","chrX",0.0104616415017981
"3099","YJR119C","chrX",0.00588187286453803
"3100","YJR120W","chrX",0.0377773673512495
"3101","YJR121W","chrX",6.84146926195826e-05
"3102","YJR122W","chrX",0.00390287461723514
"3103","YJR123W","chrX",0.000111196348162386
"3104","YJR124C","chrX",0.00912066451320668
"3105","YJR125C","chrX",0.000509694884747866
"3106","YJR126C","chrX",0.00094867713281483
"3107","YJR127C","chrX",0.00372721786038899
"3108","YJR129C","chrX",0.0241521089642727
"3109","YJR130C","chrX",0.000876034396248488
"3110","YJR131W","chrX",0.00114898432112961
"3111","YJR132W","chrX",0.00241349196750124
"3112","YJR133W","chrX",0.00280351620138377
"3113","YJR134C","chrX",0.00486410859307903
"3114","YJR135C","chrX",0.0272668259386075
"3115","YJR135W-A","chrX",0.0166187021211806
"3116","YJR136C","chrX",0.00847255049780244
"3117","YJR137C","chrX",0.00406279193814199
"3118","YJR138W","chrX",0.00130095182104205
"3119","YJR139C","chrX",0.000736913334367057
"3120","YJR140C","chrX",0.00313994704563844
"3121","YJR141W","chrX",0.00929503756699839
"3122","YJR142W","chrX",0.00558980257826355
"3123","YJR143C","chrX",0.00144229362497693
"3124","YJR144W","chrX",0.00112965161748704
"3125","YJR145C","chrX",0.000520480153857429
"3126","YJR147W","chrX",0.0122650704334526
"3127","YJR147W","chrX",0.0122650704334526
"3128","YJR148W","chrX",0.000356420331314496
"3129","YJR149W","chrX",0.00181804831456378
"3130","YJR151C","chrX",0.00682986966170816
"3131","YJR152W","chrX",0.00451744340220114
"3132","YJR153W","chrX",0.0590129646095804
"3133","YJR154W","chrX",0.0145419130653193
"3134","YJR155W","chrX",0.00756583759442823
"3135","YJR156C","chrX",0.129942248884788
"3136","YJR161C","chrX",0.00622831867433196
"3137","YKL001C","chrXI",0.00663227893474599
"3138","YKL002W","chrXI",0.00245528691758411
"3139","YKL003C","chrXI",0.00771866572266279
"3140","YKL004W","chrXI",0.00168588254814446
"3141","YKL005C","chrXI",0.00159950785571026
"3142","YKL006C-A","chrXI",0.00705628557914475
"3143","YKL006W","chrXI",0.00170497479739051
"3144","YKL007W","chrXI",0.00189721857612462
"3145","YKL008C","chrXI",0.0013056806027668
"3146","YKL009W","chrXI",0.00731394953796014
"3147","YKL010C","chrXI",0.00121279437144316
"3148","YKL011C","chrXI",0.00791562305154421
"3149","YKL012W","chrXI",0.00247742550568794
"3150","YKL013C","chrXI",0.00097284143828548
"3151","YKL014C","chrXI",0.00155980270501518
"3152","YKL015W","chrXI",0.00328228264123463
"3153","YKL016C","chrXI",0.000128184108259116
"3154","YKL017C","chrXI",0.00532828647248246
"3155","YKL018C-A","chrXI",0.000613841612680899
"3156","YKL018W","chrXI",0.00790086090330774
"3157","YKL019W","chrXI",0.00169902312678285
"3158","YKL020C","chrXI",0.0017422166622877
"3159","YKL021C","chrXI",0.00421464406525176
"3160","YKL022C","chrXI",0.00167782187896441
"3161","YKL023C-A","chrXI",0.0256464278807748
"3162","YKL023W","chrXI",0.00250125506530929
"3163","YKL024C","chrXI",0.00101273925170182
"3164","YKL025C","chrXI",0.00104248597340057
"3165","YKL026C","chrXI",0.00170055150365286
"3166","YKL027W","chrXI",0.00140321223191425
"3167","YKL028W","chrXI",0.000857483831378135
"3168","YKL029C","chrXI",0.00282716348040475
"3169","YKL031W","chrXI",0.070693579764262
"3170","YKL032C","chrXI",0.00152388687733212
"3171","YKL033W","chrXI",0.00593293559951577
"3172","YKL033W-A","chrXI",0.00106146363214868
"3173","YKL034W","chrXI",0.00183115995995825
"3174","YKL035W","chrXI",0.000326323685485795
"3175","YKL037W","chrXI",0.0401893966905655
"3176","YKL038W","chrXI",0.00242925389625561
"3177","YKL039W","chrXI",0.00123702399423972
"3178","YKL040C","chrXI",0.00214817924460886
"3179","YKL041W","chrXI",0.00385050204308808
"3180","YKL042W","chrXI",0.00349543270840125
"3181","YKL043W","chrXI",0.00858318102691036
"3182","YKL044W","chrXI",0.180698321667366
"3183","YKL045W","chrXI",0.000684909392740914
"3184","YKL046C","chrXI",0.00121116943793718
"3185","YKL047W","chrXI",0.00434265906568336
"3186","YKL048C","chrXI",0.0104538889441923
"3187","YKL049C","chrXI",0.00614657960690457
"3188","YKL050C","chrXI",0.0146269943695881
"3189","YKL051W","chrXI",0.0022594604121346
"3190","YKL052C","chrXI",0.00160679510797559
"3191","YKL053C-A","chrXI",0.0033354642591745
"3192","YKL054C","chrXI",0.000697421761142673
"3193","YKL055C","chrXI",0.0980914985104233
"3194","YKL056C","chrXI",0.000791235373869444
"3195","YKL057C","chrXI",0.000990791673364634
"3196","YKL058W","chrXI",0.00662914769266109
"3197","YKL059C","chrXI",0.00599476490699905
"3198","YKL060C","chrXI",5.55911888434949e-05
"3199","YKL061W","chrXI",0.00983412268278971
"3200","YKL062W","chrXI",0.00215094039986082
"3201","YKL063C","chrXI",0.00632113003226228
"3202","YKL064W","chrXI",0.000639747750203584
"3203","YKL065C","chrXI",0.00148720033416484
"3204","YKL065W-A","chrXI",0.0147458941612566
"3205","YKL066W","chrXI",0.00158314669530693
"3206","YKL067W","chrXI",0.000713691139559275
"3207","YKL068W","chrXI",0.00494883517111996
"3208","YKL068W-A","chrXI",0.0349987875296175
"3209","YKL069W","chrXI",0.00585176790619318
"3210","YKL070W","chrXI",0.0148302679979202
"3211","YKL071W","chrXI",0.0112671836569816
"3212","YKL072W","chrXI",0.0650450163086698
"3213","YKL073W","chrXI",0.00413739747902111
"3214","YKL074C","chrXI",0.00751210337822937
"3215","YKL075C","chrXI",0.00530170980991671
"3216","YKL075C","chrXI",0.00530170980991671
"3217","YKL077W","chrXI",0.000724850868821635
"3218","YKL078W","chrXI",0.0689336523882308
"3219","YKL079W","chrXI",0.00615891032963924
"3220","YKL080W","chrXI",0.000244011327499599
"3221","YKL081W","chrXI",0.00158166741059934
"3222","YKL082C","chrXI",0.00658142435858099
"3223","YKL084W","chrXI",0.00211072190914148
"3224","YKL085W","chrXI",7.11947136758692e-05
"3225","YKL086W","chrXI",0.0481915532400367
"3226","YKL087C","chrXI",0.00309995534876589
"3227","YKL088W","chrXI",0.0034902792284588
"3228","YKL089W","chrXI",0.00544431175758675
"3229","YKL090W","chrXI",0.00307858251978694
"3230","YKL091C","chrXI",0.00135960943908241
"3231","YKL092C","chrXI",0.00203776550498371
"3232","YKL093W","chrXI",0.000659788359162707
"3233","YKL094W","chrXI",0.000895082044823484
"3234","YKL095W","chrXI",0.00400673719558394
"3235","YKL096W","chrXI",0.000418033711084638
"3236","YKL096W-A","chrXI",3.48956469904524e-05
"3237","YKL098W","chrXI",0.0020684515306649
"3238","YKL099C","chrXI",0.00743773889786578
"3239","YKL100C","chrXI",0.000477872964690228
"3240","YKL101W","chrXI",0.00248158756866888
"3241","YKL103C","chrXI",0.00141702621361074
"3242","YKL104C","chrXI",0.000245504417237772
"3243","YKL105C","chrXI",0.00516299697049014
"3244","YKL106W","chrXI",0.0110737732929871
"3245","YKL107W","chrXI",0.0309139306483739
"3246","YKL108W","chrXI",0.00425466056620939
"3247","YKL109W","chrXI",0.000395543344145383
"3248","YKL110C","chrXI",0.00277074069109834
"3249","YKL112W","chrXI",0.00199324900756157
"3250","YKL113C","chrXI",0.0028151131182559
"3251","YKL114C","chrXI",0.00868650437771877
"3252","YKL116C","chrXI",0.000776729067503133
"3253","YKL116C","chrXI",0.000776729067503133
"3254","YKL117W","chrXI",0.000726141958956506
"3255","YKL119C","chrXI",0.00723767173502483
"3256","YKL120W","chrXI",0.0125928127287227
"3257","YKL121W","chrXI",0.00156350528379794
"3258","YKL122C","chrXI",0.0102028629311342
"3259","YKL124W","chrXI",0.000652933329160844
"3260","YKL124W","chrXI",0.000652933329160844
"3261","YKL125W","chrXI",0.00263550055242516
"3262","YKL126W","chrXI",0.000616835498123788
"3263","YKL127W","chrXI",0.00496540010674822
"3264","YKL128C","chrXI",0.00894204577957598
"3265","YKL129C","chrXI",0.00254576794855905
"3266","YKL130C","chrXI",0.0182608165905574
"3267","YKL132C","chrXI",0.0378084677416262
"3268","YKL133C","chrXI",0.00513517231810337
"3269","YKL134C","chrXI",0.00470026539800953
"3270","YKL135C","chrXI",0.000338388641451075
"3271","YKL136W","chrXI",0.185795311037846
"3272","YKL137W","chrXI",0.0100782044258765
"3273","YKL138C","chrXI",0.00769450928431492
"3274","YKL138C-A","chrXI",0.0141769646664572
"3275","YKL139W","chrXI",0.00295738732273019
"3276","YKL140W","chrXI",0.00187461728706929
"3277","YKL141W","chrXI",0.000116383607673351
"3278","YKL142W","chrXI",0.000661453814559914
"3279","YKL143W","chrXI",0.00390395074830273
"3280","YKL144C","chrXI",0.00566814709502035
"3281","YKL145W","chrXI",0.000683526641722027
"3282","YKL145W","chrXI",0.000683526641722027
"3283","YKL146W","chrXI",0.00130291290283615
"3284","YKL148C","chrXI",0.000200286024074109
"3285","YKL149C","chrXI",0.00230608794760946
"3286","YKL150W","chrXI",0.000134219172933031
"3287","YKL151C","chrXI",0.000972199924319006
"3288","YKL152C","chrXI",0.00390736775867357
"3289","YKL153W","chrXI",0.272827383503893
"3290","YKL154W","chrXI",0.012666918925745
"3291","YKL155C","chrXI",0.00454519590613472
"3292","YKL156W","chrXI",0.00688267741534542
"3293","YKL157W","chrXI",0.000294667931162814
"3294","YKL159C","chrXI",0.0127207342828722
"3295","YKL160W","chrXI",0.00225541379582662
"3296","YKL161C","chrXI",0.00504647971835462
"3297","YKL162C","chrXI",0.00354034169860757
"3298","YKL163W","chrXI",0.00385115503835135
"3299","YKL164C","chrXI",0.00019130862156126
"3300","YKL165C","chrXI",0.0036478357147622
"3301","YKL166C","chrXI",0.0148607007896045
"3302","YKL167C","chrXI",0.00745298498441893
"3303","YKL168C","chrXI",0.00341354038028837
"3304","YKL169C","chrXI",0.0914925228669422
"3305","YKL171W","chrXI",0.000788313651626408
"3306","YKL172W","chrXI",0.00260486762578493
"3307","YKL173W","chrXI",0.00468363256514244
"3308","YKL174C","chrXI",0.00350172531024405
"3309","YKL175W","chrXI",0.000625163903145401
"3310","YKL176C","chrXI",0.00205444061106693
"3311","YKL178C","chrXI",0.19774623005112
"3312","YKL179C","chrXI",0.000701679106476031
"3313","YKL180W","chrXI",0.000495916983549787
"3314","YKL181W","chrXI",0.000633713478036515
