"","GENE","CHRM","MAAnc"
"3146","YJR152W","chrX",0.0743520348600545
"3147","YJR153W","chrX",0.102715339852653
"3148","YJR154W","chrX",0.200973215486407
"3149","YJR155W","chrX",0.117859068451731
"3150","YJR156C","chrX",0.315070686213646
"3151","YJR160C","chrX",0.777243027002967
"3152","YJR161C","chrX",0.136123198556697
"3153","YKL001C","chrXI",0.0914803017700497
"3154","YKL002W","chrXI",0.0494089629388784
"3155","YKL003C","chrXI",0.0415388241450129
"3156","YKL004W","chrXI",0.0562507736234394
"3157","YKL005C","chrXI",0.0279808831228721
"3158","YKL006C-A","chrXI",0.0444064035106616
"3159","YKL006W","chrXI",0.243698444897768
"3160","YKL007W","chrXI",0.0209411841406606
"3161","YKL008C","chrXI",0.0855140881840712
"3162","YKL009W","chrXI",0.137228591042495
"3163","YKL010C","chrXI",0.0363189893782882
"3164","YKL011C","chrXI",0.0355222067047433
"3165","YKL012W","chrXI",0.00914448663707165
"3166","YKL013C","chrXI",0.0247925183682994
"3167","YKL014C","chrXI",0.0296400156302524
"3168","YKL015W","chrXI",0.0288272505467611
"3169","YKL016C","chrXI",0.0846897724923009
"3170","YKL017C","chrXI",0.0436926715782306
"3171","YKL018C-A","chrXI",0.0991714442795849
"3172","YKL018W","chrXI",0.109539777819634
"3173","YKL019W","chrXI",0.0116688490769144
"3174","YKL020C","chrXI",0.0152196545249948
"3175","YKL021C","chrXI",0.0468693777238833
"3176","YKL022C","chrXI",0.0378333781441289
"3177","YKL023C-A","chrXI",0.0783577991927174
"3178","YKL023W","chrXI",0.0621661515144054
"3179","YKL024C","chrXI",0.0311890218555736
"3180","YKL025C","chrXI",0.0387389960370962
"3181","YKL026C","chrXI",0.171427166659899
"3182","YKL027W","chrXI",0.0661578073316749
"3183","YKL028W","chrXI",0.0308564414109652
"3184","YKL029C","chrXI",0.121111532671143
"3185","YKL030W","chrXI",0.83858333821616
"3186","YKL032C","chrXI",0.0669370954016611
"3187","YKL033W","chrXI",0.046012161654575
"3188","YKL033W-A","chrXI",0.0591166169820661
"3189","YKL034W","chrXI",0.0306722593540837
"3190","YKL035W","chrXI",0.0229022496088394
"3191","YKL037W","chrXI",0.362065575233188
"3192","YKL038W","chrXI",0.0393480618409162
"3193","YKL039W","chrXI",0.0215563485441573
"3194","YKL040C","chrXI",0.0716505827573654
"3195","YKL041W","chrXI",0.0377520658140538
"3196","YKL042W","chrXI",0.189963619314052
"3197","YKL043W","chrXI",0.0632188242474445
"3198","YKL044W","chrXI",0.173215303455768
"3199","YKL045W","chrXI",0.0447051474511441
"3200","YKL046C","chrXI",0.0316486190283227
"3201","YKL047W","chrXI",0.017065281972052
"3202","YKL048C","chrXI",0.0927967680433005
"3203","YKL049C","chrXI",0.0681140296070808
"3204","YKL050C","chrXI",0.0599822156728299
"3205","YKL051W","chrXI",0.0364660885610558
"3206","YKL052C","chrXI",0.0274375504228321
"3207","YKL053C-A","chrXI",0.0794166453045297
"3208","YKL054C","chrXI",0.0307727581293722
"3209","YKL055C","chrXI",0.438324715273976
"3210","YKL056C","chrXI",0.0625695244809222
"3211","YKL057C","chrXI",0.0587828412782661
"3212","YKL058W","chrXI",0.0482813368218809
"3213","YKL059C","chrXI",0.0480007980805453
"3214","YKL060C","chrXI",0.00490529291490997
"3215","YKL061W","chrXI",0.060674823505695
"3216","YKL062W","chrXI",0.0493849347302887
"3217","YKL063C","chrXI",0.0394293757615819
"3218","YKL064W","chrXI",0.0235350052722475
"3219","YKL065C","chrXI",0.0124427741618146
"3220","YKL065W-A","chrXI",0.392255651794916
"3221","YKL066W","chrXI",0.0843294695747736
"3222","YKL067W","chrXI",0.0831263260254708
"3223","YKL068W","chrXI",0.0159073793060356
"3224","YKL068W-A","chrXI",0.082790303138284
"3225","YKL069W","chrXI",0.0817343331575949
"3226","YKL070W","chrXI",0.152645588098457
"3227","YKL071W","chrXI",0.256608916390813
"3228","YKL072W","chrXI",0.0153771704366713
"3229","YKL073W","chrXI",0.0322469090768239
"3230","YKL074C","chrXI",0.0131455606746104
"3231","YKL075C","chrXI",0.028607487378912
"3232","YKL075C","chrXI",0.028607487378912
"3233","YKL077W","chrXI",0.0356738238927559
"3234","YKL078W","chrXI",0.123433521286339
"3235","YKL079W","chrXI",0.047455634545618
"3236","YKL080W","chrXI",0.0467337115700705
"3237","YKL081W","chrXI",0.145718920642478
"3238","YKL082C","chrXI",0.0362820063032832
"3239","YKL084W","chrXI",0.0276178646960605
"3240","YKL085W","chrXI",0.0708073326825631
"3241","YKL086W","chrXI",0.444797220797573
"3242","YKL087C","chrXI",0.0569607686808382
"3243","YKL088W","chrXI",0.053528755496319
"3244","YKL089W","chrXI",0.123309141989604
"3245","YKL090W","chrXI",0.133168343271486
"3246","YKL091C","chrXI",0.0420688660410214
"3247","YKL092C","chrXI",0.0278131826143182
"3248","YKL093W","chrXI",0.123622307412676
"3249","YKL094W","chrXI",0.0474573175496215
"3250","YKL095W","chrXI",0.0631208961679966
"3251","YKL096W","chrXI",0.179777034105633
"3252","YKL096W-A","chrXI",0.0787510563134875
"3253","YKL098W","chrXI",0.035964692258048
"3254","YKL099C","chrXI",0.107315579205443
"3255","YKL100C","chrXI",0.0193441005390702
"3256","YKL101W","chrXI",0.0407118104008442
"3257","YKL102C","chrXI",0.411200259610252
"3258","YKL103C","chrXI",0.0920593126081907
"3259","YKL104C","chrXI",0.0431499964377928
"3260","YKL105C","chrXI",0.0395476950528458
"3261","YKL106W","chrXI",0.174301923366045
"3262","YKL107W","chrXI",0.354355433808775
"3263","YKL108W","chrXI",0.0781720293313687
"3264","YKL109W","chrXI",0.140991195428067
"3265","YKL110C","chrXI",0.00701753014163955
"3266","YKL112W","chrXI",0.084621187706317
"3267","YKL113C","chrXI",0.162590767049013
"3268","YKL114C","chrXI",0.0406338680384188
"3269","YKL116C","chrXI",0.0747836741718647
"3270","YKL116C","chrXI",0.0747836741718647
"3271","YKL117W","chrXI",0.00585414961360844
"3272","YKL119C","chrXI",0.0535679604036261
"3273","YKL120W","chrXI",0.0957117494693368
"3274","YKL121W","chrXI",0.0273959213067702
"3275","YKL122C","chrXI",0.0941593636459502
"3276","YKL124W","chrXI",0.0675559097539149
"3277","YKL124W","chrXI",0.0675559097539149
"3278","YKL125W","chrXI",0.0315425517035931
"3279","YKL126W","chrXI",0.039694373040987
"3280","YKL127W","chrXI",0.115545552036955
"3281","YKL128C","chrXI",0.0235507392905167
"3282","YKL129C","chrXI",0.0277663551905575
"3283","YKL130C","chrXI",0.0246392034836222
"3284","YKL132C","chrXI",0.217849610636353
"3285","YKL133C","chrXI",0.0594078410036615
"3286","YKL134C","chrXI",0.0588877758391746
"3287","YKL135C","chrXI",0.0100098402439817
"3288","YKL136W","chrXI",0.969139924512729
"3289","YKL137W","chrXI",0.05914928839223
"3290","YKL138C","chrXI",0.110897205953844
"3291","YKL138C-A","chrXI",0.0779065197290495
"3292","YKL139W","chrXI",0.023391611730835
"3293","YKL140W","chrXI",0.0099837104470928
"3294","YKL141W","chrXI",0.103125810750333
"3295","YKL142W","chrXI",0.0442278446815992
"3296","YKL143W","chrXI",0.0275538461103488
"3297","YKL144C","chrXI",0.0526136511147935
"3298","YKL145W","chrXI",0.0368590297942353
"3299","YKL145W","chrXI",0.0368590297942353
"3300","YKL146W","chrXI",0.0644481820052993
"3301","YKL148C","chrXI",0.0400348178335685
"3302","YKL149C","chrXI",0.0257624583671484
"3303","YKL150W","chrXI",0.0643564572896666
"3304","YKL151C","chrXI",0.127723035714852
"3305","YKL152C","chrXI",0.0349647704667532
"3306","YKL153W","chrXI",0.0976492045839985
"3307","YKL154W","chrXI",0.151976230589356
"3308","YKL155C","chrXI",0.0972648816940919
"3309","YKL156W","chrXI",0.229317509459903
"3310","YKL157W","chrXI",0.0152873816418677
"3311","YKL159C","chrXI",0.084429286431981
"3312","YKL160W","chrXI",0.0393883743071292
"3313","YKL161C","chrXI",0.00766891854317036
"3314","YKL162C","chrXI",0.159555380311801
"3315","YKL162C-A","chrXI",0.223917795122436
"3316","YKL163W","chrXI",0.154645539947067
"3317","YKL164C","chrXI",0.0973211573314659
"3318","YKL165C","chrXI",0.047270224208875
"3319","YKL165C-A","chrXI",0.582119463053842
"3320","YKL166C","chrXI",0.0315787302683945
"3321","YKL167C","chrXI",0.0465186491387436
"3322","YKL168C","chrXI",0.0382048992848781
"3323","YKL169C","chrXI",0.205175244489607
"3324","YKL171W","chrXI",0.0814884199028599
"3325","YKL172W","chrXI",0.0978784482773035
"3326","YKL173W","chrXI",0.0574937792450403
"3327","YKL174C","chrXI",0.0728014953033358
"3328","YKL175W","chrXI",0.0607472005161711
"3329","YKL176C","chrXI",0.0255113426761515
"3330","YKL178C","chrXI",0.338917280105054
"3331","YKL179C","chrXI",0.0104687136269791
"3332","YKL180W","chrXI",0.193126746284717
"3333","YKL181W","chrXI",0.0541565518681492
"3334","YKL182W","chrXI",0.0398060227734783
"3335","YKL183W","chrXI",0.0893287001342054
"3336","YKL184W","chrXI",0.0940997134452823
"3337","YKL185W","chrXI",0.0733521481680458
"3338","YKL186C","chrXI",0.0316518968119202
"3339","YKL187C","chrXI",0.0834336519080517
"3340","YKL188C","chrXI",0.0572969367428865
"3341","YKL189W","chrXI",0.0499694153158086
"3342","YKL190W","chrXI",0.0415204262529858
"3343","YKL191W","chrXI",0.0346148947939087
"3344","YKL192C","chrXI",0.0706783140333411
"3345","YKL193C","chrXI",0.0161232792359025
"3346","YKL194C","chrXI",0.102235836604124
"3347","YKL195W","chrXI",0.0219528698542089
"3348","YKL196C","chrXI",0.0589577537309688
"3349","YKL197C","chrXI",0.035930945107428
"3350","YKL198C","chrXI",0.0732458849670891
"3351","YKL201C","chrXI",0.063027391205993
"3352","YKL202W","chrXI",0.196810767719328
"3353","YKL203C","chrXI",0.0359782842394348
"3354","YKL204W","chrXI",0.113088397177007
"3355","YKL205W","chrXI",0.0786774815800197
"3356","YKL206C","chrXI",0.0294007126109213
"3357","YKL207W","chrXI",0.01809085078699
"3358","YKL208W","chrXI",0.04476575711613
"3359","YKL209C","chrXI",0.0855785409121365
"3360","YKL210W","chrXI",0.00684007867800186
"3361","YKL211C","chrXI",0.113655957124123
"3362","YKL212W","chrXI",0.0212948648982208
"3363","YKL213C","chrXI",0.0573314917823027
"3364","YKL214C","chrXI",0.0452061118953812
"3365","YKL215C","chrXI",0.0264016540385893
"3366","YKL216W","chrXI",0.17005878175996
"3367","YKL217W","chrXI",0.19127414409819
"3368","YKL218C","chrXI",0.0614179427341061
"3369","YKL219W","chrXI",0.0523535929294764
"3370","YKL220C","chrXI",0.135369889931516
"3371","YKL221W","chrXI",0.373370239988046
"3372","YKL222C","chrXI",0.0502730252762434
"3373","YKR001C","chrXI",0.0407206933950074
"3374","YKR002W","chrXI",0.0155635120437434
"3375","YKR003W","chrXI",0.0801590433846297
"3376","YKR004C","chrXI",0.0370831620154694
"3377","YKR005C","chrXI",0.0909808423443016
"3378","YKR006C","chrXI",0.0971693863464456
"3379","YKR007W","chrXI",0.0488249051215718
"3380","YKR008W","chrXI",0.0655351122156842
"3381","YKR009C","chrXI",0.0866364693102216
"3382","YKR010C","chrXI",0.0991269678034486
"3383","YKR011C","chrXI",0.0348285172606318
"3384","YKR013W","chrXI",0.135657582611998
"3385","YKR014C","chrXI",0.00798944292483374
"3386","YKR015C","chrXI",0.0240800082446274
"3387","YKR016W","chrXI",0.047002520103484
"3388","YKR017C","chrXI",0.0391049072735427
"3389","YKR018C","chrXI",0.0565716301996937
"3390","YKR019C","chrXI",0.0520030271910012
"3391","YKR020W","chrXI",0.0218625035146825
"3392","YKR021W","chrXI",0.0437281202516038
"3393","YKR022C","chrXI",0.020942593171178
"3394","YKR023W","chrXI",0.0327081016724049
"3395","YKR024C","chrXI",0.109829997666548
"3396","YKR025W","chrXI",0.0556235756119888
"3397","YKR026C","chrXI",0.0558429662806302
"3398","YKR027W","chrXI",0.00835128961613561
"3399","YKR028W","chrXI",0.0422976269998131
"3400","YKR029C","chrXI",0.0181907661349425
"3401","YKR030W","chrXI",0.025932936369589
"3402","YKR031C","chrXI",0.0277180862314688
"3403","YKR034W","chrXI",0.877258490930673
"3404","YKR036C","chrXI",0.00332304058147145
"3405","YKR037C","chrXI",0.0996969421568922
"3406","YKR038C","chrXI",0.0780228828751427
"3407","YKR039W","chrXI",0.194363413022364
"3408","YKR042W","chrXI",0.036093894652849
"3409","YKR043C","chrXI",0.0297817334745036
"3410","YKR044W","chrXI",0.0322236723641223
"3411","YKR045C","chrXI",0.0642776135966918
"3412","YKR046C","chrXI",0.0914537859517912
"3413","YKR047W","chrXI",0.189865069199675
"3414","YKR048C","chrXI",0.0235706379034063
"3415","YKR049C","chrXI",0.113695621005936
"3416","YKR050W","chrXI",0.0599430928630926
"3417","YKR051W","chrXI",0.0411150995057181
"3418","YKR052C","chrXI",0.0719129916548557
"3419","YKR053C","chrXI",0.089794018675615
"3420","YKR054C","chrXI",0.0291444425542263
"3421","YKR055W","chrXI",0.0592583163714025
"3422","YKR056W","chrXI",0.055245440174002
"3423","YKR057W","chrXI",0.187106014185735
"3424","YKR058W","chrXI",0.0913355868219872
"3425","YKR059W","chrXI",0.0805182102274843
"3426","YKR060W","chrXI",0.0371056391425733
"3427","YKR061W","chrXI",0.0955524588623796
"3428","YKR062W","chrXI",0.0139055386079514
"3429","YKR063C","chrXI",0.10025692920017
"3430","YKR064W","chrXI",0.0195870540590149
"3431","YKR065C","chrXI",0.0565696844661879
"3432","YKR066C","chrXI",0.0715140505791821
"3433","YKR067W","chrXI",0.0300351539206604
"3434","YKR068C","chrXI",0.0307372827490341
"3435","YKR069W","chrXI",0.0615048633236729
"3436","YKR070W","chrXI",0.0178720467829301
"3437","YKR071C","chrXI",0.0495319498037246
"3438","YKR072C","chrXI",0.0430765233835525
"3439","YKR074W","chrXI",0.0155672076475212
"3440","YKR075C","chrXI",0.160165238997593
"3441","YKR076W","chrXI",0.216281052657618
"3442","YKR077W","chrXI",0.120313674472334
"3443","YKR078W","chrXI",0.0482729687093045
"3444","YKR079C","chrXI",0.0901405354876797
"3445","YKR080W","chrXI",0.0958120909902826
"3446","YKR081C","chrXI",0.0766537529444844
"3447","YKR082W","chrXI",0.0133130372727523
"3448","YKR083C","chrXI",0.184084945447955
"3449","YKR084C","chrXI",0.00651607894824768
"3450","YKR085C","chrXI",0.117535410190276
"3451","YKR086W","chrXI",0.0293283517007139
"3452","YKR087C","chrXI",0.0244711930238195
"3453","YKR088C","chrXI",0.00756406642526343
"3454","YKR089C","chrXI",0.0298276293813498
"3455","YKR090W","chrXI",0.113756755242006
"3456","YKR091W","chrXI",0.0194429561226489
"3457","YKR092C","chrXI",0.175509825237948
"3458","YKR093W","chrXI",0.27047817237697
"3459","YKR094C","chrXI",0.255301373348599
"3460","YKR095W","chrXI",0.027072151891491
"3461","YKR095W-A","chrXI",0.202103951381522
"3462","YKR096W","chrXI",0.0513729630885066
"3463","YKR097W","chrXI",0.222350671558873
"3464","YKR098C","chrXI",0.0459367098491571
"3465","YKR099W","chrXI",0.0645909011049986
"3466","YKR100C","chrXI",0.0312506932122543
"3467","YKR101W","chrXI",0.0707695856727978
"3468","YKR102W","chrXI",0.054222314397926
"3469","YKR103W","chrXI",0.127037714879091
"3470","YKR104W","chrXI",0.081960412835721
"3471","YKR105C","chrXI",0.0590298612059015
"3472","YKR106W","chrXI",0.217723678057282
"3473","YLL001W","chrXII",0.0346232467793744
"3474","YLL002W","chrXII",0.142426724843838
"3475","YLL003W","chrXII",0.0600806476870676
"3476","YLL004W","chrXII",0.0733813281705665
"3477","YLL005C","chrXII",0.0789365174727422
"3478","YLL006W","chrXII",0.0286247007878268
"3479","YLL007C","chrXII",0.0133568754310269
"3480","YLL008W","chrXII",0.0358363361784889
"3481","YLL009C","chrXII",0.0236023325558776
"3482","YLL010C","chrXII",0.0581026774840335
"3483","YLL011W","chrXII",0.156656371282892
"3484","YLL012W","chrXII",0.138791293819251
"3485","YLL013C","chrXII",0.0778573517500604
"3486","YLL014W","chrXII",0.0601333373653292
"3487","YLL015W","chrXII",0.0362876432405346
"3488","YLL016W","chrXII",0.0596170952692281
"3489","YLL017W","chrXII",0.242157639416003
"3490","YLL018C","chrXII",0.0593427259376065
"3491","YLL018C-A","chrXII",0.113991752472468
"3492","YLL019C","chrXII",0.070572339641541
"3493","YLL019C","chrXII",0.070572339641541
"3494","YLL021W","chrXII",0.0446284087584846
"3495","YLL022C","chrXII",0.111982276370694
"3496","YLL023C","chrXII",0.049265826940733
"3497","YLL024C","chrXII",0.080473756221058
"3498","YLL025W","chrXII",0.151212873779149
"3499","YLL026W","chrXII",0.0262761158193861
"3500","YLL027W","chrXII",0.0534071519393393
"3501","YLL028W","chrXII",0.125199678575362
"3502","YLL029W","chrXII",0.0468127632853371
"3503","YLL031C","chrXII",0.0674197038617421
"3504","YLL032C","chrXII",0.0126250257484988
"3505","YLL033W","chrXII",0.00587810128209818
"3506","YLL034C","chrXII",0.101662765288717
"3507","YLL035W","chrXII",0.114467594227038
"3508","YLL036C","chrXII",0.0369300457434096
"3509","YLL038C","chrXII",0.0244411465330333
"3510","YLL039C","chrXII",0.019648544617417
"3511","YLL040C","chrXII",0.0401834575311158
"3512","YLL041C","chrXII",0.107237289720748
"3513","YLL042C","chrXII",0.144594502314791
"3514","YLL043W","chrXII",0.0170716766238536
"3515","YLL045C","chrXII",0.208362103074997
"3516","YLL048C","chrXII",0.0502261443029081
"3517","YLL049W","chrXII",0.112100682858358
"3518","YLL050C","chrXII",0.0435196977766017
"3519","YLL051C","chrXII",0.0661383579744112
"3520","YLL053C","chrXII",0.129245914145348
"3521","YLL053C","chrXII",0.129245914145348
"3522","YLL054C","chrXII",0.0619374251573147
"3523","YLL055W","chrXII",0.117916200527505
"3524","YLL056C","chrXII",0.252346541643501
"3525","YLL057C","chrXII",0.154635994192015
"3526","YLL058W","chrXII",0.0827360092900574
"3527","YLL059C","chrXII",0.329620997187333
"3528","YLL060C","chrXII",0.141008580653112
"3529","YLL061W","chrXII",0.0266736565116167
"3530","YLL062C","chrXII",0.0304090395203181
"3531","YLL063C","chrXII",0.113720748376215
"3532","YLR001C","chrXII",0.0266296611387167
"3533","YLR002C","chrXII",0.102626280889389
"3534","YLR003C","chrXII",0.0342433469791505
"3535","YLR004C","chrXII",0.109748205513614
"3536","YLR005W","chrXII",0.0702280888142033
"3537","YLR006C","chrXII",0.0605169093650981
"3538","YLR007W","chrXII",0.0348295217928934
"3539","YLR008C","chrXII",0.184291295939066
"3540","YLR009W","chrXII",0.0661429776893087
"3541","YLR010C","chrXII",0.0656150525294269
"3542","YLR011W","chrXII",0.124591035185652
"3543","YLR014C","chrXII",0.0413833970160996
"3544","YLR015W","chrXII",0.0340578129535214
"3545","YLR016C","chrXII",0.0374197858747795
"3546","YLR017W","chrXII",0.0548883020049102
"3547","YLR018C","chrXII",0.0954696121339964
"3548","YLR019W","chrXII",0.0390470993282458
"3549","YLR020C","chrXII",0.0128606706697644
"3550","YLR021W","chrXII",0.0202298185532161
"3551","YLR022C","chrXII",0.0758175917430834
"3552","YLR023C","chrXII",0.00173768238607514
"3553","YLR024C","chrXII",0.0740910578924161
"3554","YLR025W","chrXII",0.0400002487406705
"3555","YLR026C","chrXII",0.111793941761554
"3556","YLR027C","chrXII",0.0802192350981097
"3557","YLR028C","chrXII",0.00584501591899425
"3558","YLR029C","chrXII",0.199931537864291
"3559","YLR030W","chrXII",0.13175156449784
"3560","YLR031W","chrXII",0.32899589918408
"3561","YLR032W","chrXII",0.0719003256207045
"3562","YLR033W","chrXII",0.07549589732838
"3563","YLR034C","chrXII",0.040976687441136
"3564","YLR035C","chrXII",0.0218536907714615
"3565","YLR036C","chrXII",0.124224573173228
"3566","YLR037C","chrXII",0.115270385234304
"3567","YLR038C","chrXII",0.0695298011259981
"3568","YLR039C","chrXII",0.042783636057329
"3569","YLR040C","chrXII",0.156399389124596
"3570","YLR042C","chrXII",0.0640912632278622
"3571","YLR043C","chrXII",0.0436892113790227
"3572","YLR044C","chrXII",0.043562715595099
"3573","YLR045C","chrXII",0.152799029152084
"3574","YLR046C","chrXII",0.058063753391229
"3575","YLR047C","chrXII",0.0630244992849018
"3576","YLR048W","chrXII",0.19515289989643
"3577","YLR049C","chrXII",0.0730274438752483
"3578","YLR050C","chrXII",0.118587894235282
"3579","YLR051C","chrXII",0.073935149760209
"3580","YLR052W","chrXII",0.0410923749604314
"3581","YLR053C","chrXII",0.29616606762772
"3582","YLR054C","chrXII",0.185460866063372
"3583","YLR055C","chrXII",0.037046413253594
"3584","YLR056W","chrXII",0.0654269303254899
"3585","YLR057W","chrXII",0.00761630625264699
"3586","YLR058C","chrXII",0.0991661970871787
"3587","YLR059C","chrXII",0.0670491200608487
"3588","YLR060W","chrXII",0.0577591351922583
"3589","YLR063W","chrXII",0.205278691909054
"3590","YLR064W","chrXII",0.0303995547299538
"3591","YLR065C","chrXII",0.038159122677508
"3592","YLR066W","chrXII",0.0384119635288663
"3593","YLR067C","chrXII",0.0575615414204504
"3594","YLR068W","chrXII",0.0639473700789074
"3595","YLR069C","chrXII",0.0637994873417977
"3596","YLR070C","chrXII",0.112182028341948
"3597","YLR071C","chrXII",0.0156906303266107
"3598","YLR072W","chrXII",0.00980565781903262
"3599","YLR073C","chrXII",0.311445929830375
"3600","YLR074C","chrXII",0.0347720495533052
"3601","YLR075W","chrXII",0.0638606104142617
"3602","YLR077W","chrXII",0.0380260590654024
"3603","YLR078C","chrXII",0.0197298926240497
"3604","YLR079W","chrXII",0.0246980875755056
"3605","YLR080W","chrXII",0.064541103916802
"3606","YLR081W","chrXII",0.0973956701863874
"3607","YLR082C","chrXII",0.0450693769689158
"3608","YLR083C","chrXII",0.0978888316764203
"3609","YLR084C","chrXII",0.157760011943469
"3610","YLR085C","chrXII",0.0292631606557813
"3611","YLR086W","chrXII",0.0218442284886634
"3612","YLR087C","chrXII",0.0688500373471674
"3613","YLR088W","chrXII",0.0516145811053032
"3614","YLR089C","chrXII",0.0881520775697145
"3615","YLR090W","chrXII",0.0273030218173404
"3616","YLR091W","chrXII",0.114923561613587
"3617","YLR092W","chrXII",0.16557391754363
"3618","YLR093C","chrXII",0.042681140400172
"3619","YLR094C","chrXII",0.124684018487963
"3620","YLR095C","chrXII",0.0426126543789227
"3621","YLR096W","chrXII",0.0340452258833334
"3622","YLR097C","chrXII",0.0524640343000808
"3623","YLR098C","chrXII",0.0491364420857221
"3624","YLR099C","chrXII",0.0325256522843022
"3625","YLR099W-A","chrXII",0.17951409749753
"3626","YLR100W","chrXII",0.0572022321996082
"3627","YLR102C","chrXII",0.10987316225304
"3628","YLR103C","chrXII",0.146697281007344
"3629","YLR104W","chrXII",0.0929314358552969
"3630","YLR105C","chrXII",0.0145463348498825
"3631","YLR106C","chrXII",0.0544073088302445
"3632","YLR107W","chrXII",0.033105779466426
"3633","YLR108C","chrXII",0.171032944261608
"3634","YLR109W","chrXII",0.0174332704735093
"3635","YLR110C","chrXII",0.0603857737725809
"3636","YLR113W","chrXII",0.0409975359371329
"3637","YLR114C","chrXII",0.00365544585735821
"3638","YLR115W","chrXII",0.0321378829665687
"3639","YLR116W","chrXII",0.0592530654463024
"3640","YLR117C","chrXII",0.00563675135808947
"3641","YLR118C","chrXII",0.0423800429984061
"3642","YLR119W","chrXII",0.0624217326446626
"3643","YLR120C","chrXII",0.031757650239605
"3644","YLR120W-A","chrXII",0.0488014136528707
"3645","YLR121C","chrXII",0.0685385864627754
"3646","YLR125W","chrXII",0.200648691247108
"3647","YLR126C","chrXII",0.0308078309460519
"3648","YLR127C","chrXII",0.0613521236214848
"3649","YLR128W","chrXII",0.100792936065359
"3650","YLR129W","chrXII",0.0252655247494325
"3651","YLR130C","chrXII",0.0555010755493515
"3652","YLR131C","chrXII",0.0305519718783921
"3653","YLR132C","chrXII",0.165511141398886
"3654","YLR133W","chrXII",0.0512746001825687
"3655","YLR134W","chrXII",0.0363381796242312
"3656","YLR135W","chrXII",0.0258647270522904
"3657","YLR136C","chrXII",0.09626220595184
"3658","YLR137W","chrXII",0.0736092060371461
"3659","YLR138W","chrXII",0.0269105732293974
"3660","YLR139C","chrXII",0.152724497059759
"3661","YLR141W","chrXII",0.132550226961879
"3662","YLR141W","chrXII",0.132550226961879
"3663","YLR142W","chrXII",0.105341012803244
"3664","YLR143W","chrXII",0.0806528597934563
"3665","YLR144C","chrXII",0.123309925296028
"3666","YLR145W","chrXII",0.0269218020289796
"3667","YLR146C","chrXII",0.0466689675002965
"3668","YLR146W-A","chrXII",0.108518691900379
"3669","YLR147C","chrXII",0.0566750372122728
"3670","YLR148W","chrXII",0.0424149346254379
"3671","YLR149C","chrXII",0.118916378477856
"3672","YLR150W","chrXII",0.116862360232524
"3673","YLR151C","chrXII",0.159088687355248
"3674","YLR152C","chrXII",0.0110950514991607
"3675","YLR153C","chrXII",0.063711704089635
"3676","YLR154C","chrXII",0.139025754777249
"3677","YLR163C","chrXII",0.0369243059386541
"3678","YLR164W","chrXII",0.0368370492158569
"3679","YLR165C","chrXII",0.0456512084418514
"3680","YLR166C","chrXII",0.0152429664304269
"3681","YLR167W","chrXII",0.165980537099468
"3682","YLR168C","chrXII",0.0814888089877083
"3683","YLR169W","chrXII",0.0707617080152036
"3684","YLR172C","chrXII",0.0228376204366776
"3685","YLR173W","chrXII",0.0464936973913008
"3686","YLR174W","chrXII",0.158384984412621
"3687","YLR175W","chrXII",0.072880912269728
"3688","YLR176C","chrXII",0.0613314883729888
"3689","YLR177W","chrXII",0.0995731732447015
"3690","YLR178C","chrXII",0.0659915945798201
"3691","YLR179C","chrXII",0.0166687521831589
"3692","YLR180W","chrXII",0.0806972423059527
"3693","YLR181C","chrXII",0.0471801891829558
"3694","YLR182W","chrXII",0.00495788842602052
"3695","YLR183C","chrXII",0.296445875560145
"3696","YLR185W","chrXII",0.26785674298104
"3697","YLR186W","chrXII",0.156352548568304
"3698","YLR187W","chrXII",0.174804747662759
"3699","YLR188W","chrXII",0.023616880868298
"3700","YLR189C","chrXII",0.00375032155735152
"3701","YLR190W","chrXII",0.131439623406743
"3702","YLR191W","chrXII",0.0401239683652904
"3703","YLR192C","chrXII",0.0569019955732587
"3704","YLR193C","chrXII",0.060847515434967
"3705","YLR194C","chrXII",0.0436253588784093
"3706","YLR195C","chrXII",0.0636930018529815
"3707","YLR196W","chrXII",0.0670117081543831
"3708","YLR197W","chrXII",0.10790314850528
"3709","YLR199C","chrXII",0.0473347509352756
"3710","YLR200W","chrXII",0.0358878882333564
"3711","YLR201C","chrXII",0.0501744280403319
"3712","YLR201C","chrXII",0.0501744280403319
"3713","YLR203C","chrXII",0.0507270099860232
"3714","YLR204W","chrXII",0.10891627661495
"3715","YLR205C","chrXII",0.136417447043108
"3716","YLR206W","chrXII",0.0037609140766355
"3717","YLR207W","chrXII",0.0183729494890093
"3718","YLR208W","chrXII",0.0595790321510708
"3719","YLR209C","chrXII",0.0679856875713097
"3720","YLR210W","chrXII",0.200655442689164
"3721","YLR211C","chrXII",0.0498289584976012
"3722","YLR212C","chrXII",0.179582021978141
"3723","YLR213C","chrXII",0.0812796945671688
"3724","YLR214W","chrXII",0.0396459015383161
"3725","YLR215C","chrXII",0.0186807906737482
"3726","YLR216C","chrXII",0.0604164066258398
"3727","YLR218C","chrXII",0.205267606331401
"3728","YLR219W","chrXII",0.0104517244203471
"3729","YLR220W","chrXII",0.0903344265824905
"3730","YLR221C","chrXII",0.0774959982379334
"3731","YLR222C","chrXII",0.0612899299916979
"3732","YLR223C","chrXII",0.028948488937798
"3733","YLR223C","chrXII",0.028948488937798
"3734","YLR224W","chrXII",0.0119928361008872
"3735","YLR225C","chrXII",0.00470943766968812
