"","GENE","CHRM","MAAnc"
"1647","YER155C","chrV",NA
"1648","YER156C","chrV",NA
"1649","YER157W","chrV",NA
"1650","YER158C","chrV",NA
"1651","YER158W-A","chrV",NA
"1652","YER159C","chrV",NA
"1653","YER161C","chrV",NA
"1654","YER162C","chrV",NA
"1655","YER163C","chrV",NA
"1656","YER164W","chrV",NA
"1657","YER165W","chrV",NA
"1658","YER166W","chrV",NA
"1659","YER167W","chrV",NA
"1660","YER168C","chrV",NA
"1661","YER169W","chrV",NA
"1662","YER170W","chrV",NA
"1663","YER171W","chrV",NA
"1664","YER172C","chrV",NA
"1665","YER173W","chrV",NA
"1666","YER174C","chrV",NA
"1667","YER175C","chrV",NA
"1668","YER175W-A","chrV",NA
"1669","YER176W","chrV",NA
"1670","YER177W","chrV",NA
"1671","YER178W","chrV",NA
"1672","YER179W","chrV",NA
"1673","YER180C","chrV",NA
"1674","YER180C-A","chrV",NA
"1675","YER182W","chrV",NA
"1676","YER183C","chrV",NA
"1677","YER184C","chrV",NA
"1678","YER185W","chrV",NA
"1679","YER186C","chrV",NA
"1680","YER187W","chrV",NA
"1681","YER188C-A","chrV",NA
"1682","YER188W","chrV",NA
"1683","YFL001W","chrVI",NA
"1684","YFL002C","chrVI",NA
"1685","YFL003C","chrVI",NA
"1686","YFL004W","chrVI",NA
"1687","YFL005W","chrVI",NA
"1688","YFL007W","chrVI",NA
"1689","YFL008W","chrVI",NA
"1690","YFL009W","chrVI",NA
"1691","YFL010C","chrVI",NA
"1692","YFL010W-A","chrVI",NA
"1693","YFL011W","chrVI",NA
"1694","YFL013C","chrVI",NA
"1695","YFL014W","chrVI",NA
"1696","YFL015C","chrVI",NA
"1697","YFL016C","chrVI",NA
"1698","YFL017C","chrVI",NA
"1699","YFL017W-A","chrVI",NA
"1700","YFL018C","chrVI",NA
"1701","YFL019C","chrVI",NA
"1702","YFL020C","chrVI",NA
"1703","YFL021C-A","chrVI",NA
"1704","YFL021W","chrVI",NA
"1705","YFL022C","chrVI",NA
"1706","YFL023W","chrVI",NA
"1707","YFL024C","chrVI",NA
"1708","YFL025C","chrVI",NA
"1709","YFL026W","chrVI",NA
"1710","YFL027C","chrVI",NA
"1711","YFL028C","chrVI",NA
"1712","YFL029C","chrVI",NA
"1713","YFL030W","chrVI",NA
"1714","YFL031C-A","chrVI",NA
"1715","YFL031W","chrVI",NA
"1716","YFL031W","chrVI",NA
"1717","YFL033C","chrVI",NA
"1718","YFL034C-A","chrVI",NA
"1719","YFL034C-B","chrVI",NA
"1720","YFL034W","chrVI",NA
"1721","YFL036W","chrVI",NA
"1722","YFL037W","chrVI",NA
"1723","YFL038C","chrVI",NA
"1724","YFL039C","chrVI",NA
"1725","YFL040W","chrVI",NA
"1726","YFL041W","chrVI",NA
"1727","YFL041W-A","chrVI",NA
"1728","YFL042C","chrVI",NA
"1729","YFL044C","chrVI",NA
"1730","YFL045C","chrVI",NA
"1731","YFL046W","chrVI",NA
"1732","YFL047W","chrVI",NA
"1733","YFL048C","chrVI",NA
"1734","YFL049W","chrVI",NA
"1735","YFL050C","chrVI",NA
"1736","YFL051C","chrVI",NA
"1737","YFL052W","chrVI",NA
"1738","YFL053W","chrVI",NA
"1739","YFL054C","chrVI",NA
"1740","YFL055W","chrVI",NA
"1741","YFL056C","chrVI",NA
"1742","YFL057C","chrVI",NA
"1743","YFL058W","chrVI",NA
"1744","YFL059W","chrVI",NA
"1745","YFL060C","chrVI",NA
"1746","YFL061W","chrVI",NA
"1747","YFL062W","chrVI",NA
"1748","YFL066C","chrVI",NA
"1749","YFL067W","chrVI",NA
"1750","YFR001W","chrVI",NA
"1751","YFR002W","chrVI",NA
"1752","YFR003C","chrVI",NA
"1753","YFR004W","chrVI",NA
"1754","YFR005C","chrVI",NA
"1755","YFR006W","chrVI",NA
"1756","YFR007W","chrVI",NA
"1757","YFR008W","chrVI",NA
"1758","YFR009W","chrVI",NA
"1759","YFR009W","chrVI",NA
"1760","YFR010W","chrVI",NA
"1761","YFR011C","chrVI",NA
"1762","YFR012W","chrVI",NA
"1763","YFR013W","chrVI",NA
"1764","YFR014C","chrVI",NA
"1765","YFR015C","chrVI",NA
"1766","YFR016C","chrVI",NA
"1767","YFR017C","chrVI",NA
"1768","YFR018C","chrVI",NA
"1769","YFR019W","chrVI",NA
"1770","YFR020W","chrVI",NA
"1771","YFR021W","chrVI",NA
"1772","YFR022W","chrVI",NA
"1773","YFR023W","chrVI",NA
"1774","YFR024C-A","chrVI",NA
"1775","YFR025C","chrVI",NA
"1776","YFR026C","chrVI",NA
"1777","YFR027W","chrVI",NA
"1778","YFR028C","chrVI",NA
"1779","YFR029W","chrVI",NA
"1780","YFR030W","chrVI",NA
"1781","YFR031C","chrVI",NA
"1782","YFR031C-A","chrVI",NA
"1783","YFR033C","chrVI",NA
"1784","YFR034C","chrVI",NA
"1785","YFR035C","chrVI",NA
"1786","YFR036W","chrVI",NA
"1787","YFR037C","chrVI",NA
"1788","YFR038W","chrVI",NA
"1789","YFR039C","chrVI",NA
"1790","YFR040W","chrVI",NA
"1791","YFR041C","chrVI",NA
"1792","YFR042W","chrVI",NA
"1793","YFR043C","chrVI",NA
"1794","YFR044C","chrVI",NA
"1795","YFR045W","chrVI",NA
"1796","YFR046C","chrVI",NA
"1797","YFR047C","chrVI",NA
"1798","YFR048W","chrVI",NA
"1799","YFR049W","chrVI",NA
"1800","YFR050C","chrVI",NA
"1801","YFR051C","chrVI",NA
"1802","YFR052W","chrVI",NA
"1803","YFR053C","chrVI",NA
"1804","YFR053C","chrVI",NA
"1805","YFR055W","chrVI",NA
"1806","YGL001C","chrVII",NA
"1807","YGL002W","chrVII",NA
"1808","YGL003C","chrVII",NA
"1809","YGL004C","chrVII",NA
"1810","YGL005C","chrVII",NA
"1811","YGL006W","chrVII",NA
"1812","YGL007C-A","chrVII",NA
"1813","YGL007W","chrVII",NA
"1814","YGL008C","chrVII",NA
"1815","YGL009C","chrVII",NA
"1816","YGL010W","chrVII",NA
"1817","YGL011C","chrVII",NA
"1818","YGL012W","chrVII",NA
"1819","YGL013C","chrVII",NA
"1820","YGL014W","chrVII",NA
"1821","YGL016W","chrVII",NA
"1822","YGL017W","chrVII",NA
"1823","YGL018C","chrVII",NA
"1824","YGL019W","chrVII",NA
"1825","YGL020C","chrVII",NA
"1826","YGL021W","chrVII",NA
"1827","YGL022W","chrVII",NA
"1828","YGL023C","chrVII",NA
"1829","YGL025C","chrVII",NA
"1830","YGL026C","chrVII",NA
"1831","YGL027C","chrVII",NA
"1832","YGL028C","chrVII",NA
"1833","YGL029W","chrVII",NA
"1834","YGL030W","chrVII",NA
"1835","YGL031C","chrVII",NA
"1836","YGL032C","chrVII",NA
"1837","YGL035C","chrVII",NA
"1838","YGL036W","chrVII",NA
"1839","YGL037C","chrVII",NA
"1840","YGL038C","chrVII",NA
"1841","YGL039W","chrVII",NA
"1842","YGL040C","chrVII",NA
"1843","YGL041W-A","chrVII",NA
"1844","YGL042C","chrVII",NA
"1845","YGL043W","chrVII",NA
"1846","YGL044C","chrVII",NA
"1847","YGL045W","chrVII",NA
"1848","YGL047W","chrVII",NA
"1849","YGL048C","chrVII",NA
"1850","YGL049C","chrVII",NA
"1851","YGL050W","chrVII",NA
"1852","YGL054C","chrVII",NA
"1853","YGL055W","chrVII",NA
"1854","YGL056C","chrVII",NA
"1855","YGL057C","chrVII",NA
"1856","YGL058W","chrVII",NA
"1857","YGL059W","chrVII",NA
"1858","YGL060W","chrVII",NA
"1859","YGL061C","chrVII",NA
"1860","YGL062W","chrVII",NA
"1861","YGL063W","chrVII",NA
"1862","YGL064C","chrVII",NA
"1863","YGL065C","chrVII",NA
"1864","YGL066W","chrVII",NA
"1865","YGL067W","chrVII",NA
"1866","YGL068W","chrVII",NA
"1867","YGL070C","chrVII",NA
"1868","YGL071W","chrVII",NA
"1869","YGL073W","chrVII",NA
"1870","YGL075C","chrVII",NA
"1871","YGL076C","chrVII",NA
"1872","YGL077C","chrVII",NA
"1873","YGL078C","chrVII",NA
"1874","YGL079W","chrVII",NA
"1875","YGL080W","chrVII",NA
"1876","YGL081W","chrVII",NA
"1877","YGL082W","chrVII",NA
"1878","YGL083W","chrVII",NA
"1879","YGL084C","chrVII",NA
"1880","YGL085W","chrVII",NA
"1881","YGL086W","chrVII",NA
"1882","YGL087C","chrVII",NA
"1883","YGL089C","chrVII",NA
"1884","YGL090W","chrVII",NA
"1885","YGL091C","chrVII",NA
"1886","YGL092W","chrVII",NA
"1887","YGL093W","chrVII",NA
"1888","YGL094C","chrVII",NA
"1889","YGL095C","chrVII",NA
"1890","YGL096W","chrVII",NA
"1891","YGL097W","chrVII",NA
"1892","YGL098W","chrVII",NA
"1893","YGL099W","chrVII",NA
"1894","YGL100W","chrVII",NA
"1895","YGL101W","chrVII",NA
"1896","YGL103W","chrVII",NA
"1897","YGL104C","chrVII",NA
"1898","YGL105W","chrVII",NA
"1899","YGL106W","chrVII",NA
"1900","YGL107C","chrVII",NA
"1901","YGL108C","chrVII",NA
"1902","YGL109W","chrVII",NA
"1903","YGL110C","chrVII",NA
"1904","YGL111W","chrVII",NA
"1905","YGL112C","chrVII",NA
"1906","YGL113W","chrVII",NA
"1907","YGL114W","chrVII",NA
"1908","YGL115W","chrVII",NA
"1909","YGL116W","chrVII",NA
"1910","YGL117W","chrVII",NA
"1911","YGL119W","chrVII",NA
"1912","YGL120C","chrVII",NA
"1913","YGL121C","chrVII",NA
"1914","YGL122C","chrVII",NA
"1915","YGL123W","chrVII",NA
"1916","YGL124C","chrVII",NA
"1917","YGL125W","chrVII",NA
"1918","YGL126W","chrVII",NA
"1919","YGL127C","chrVII",NA
"1920","YGL128C","chrVII",NA
"1921","YGL129C","chrVII",NA
"1922","YGL130W","chrVII",NA
"1923","YGL131C","chrVII",NA
"1924","YGL133W","chrVII",NA
"1925","YGL134W","chrVII",NA
"1926","YGL135W","chrVII",NA
"1927","YGL136C","chrVII",NA
"1928","YGL137W","chrVII",NA
"1929","YGL139W","chrVII",NA
"1930","YGL140C","chrVII",NA
"1931","YGL141W","chrVII",NA
"1932","YGL142C","chrVII",NA
"1933","YGL143C","chrVII",NA
"1934","YGL144C","chrVII",NA
"1935","YGL145W","chrVII",NA
"1936","YGL146C","chrVII",NA
"1937","YGL147C","chrVII",NA
"1938","YGL148W","chrVII",NA
"1939","YGL150C","chrVII",NA
"1940","YGL151W","chrVII",NA
"1941","YGL153W","chrVII",NA
"1942","YGL154C","chrVII",NA
"1943","YGL155W","chrVII",NA
"1944","YGL156W","chrVII",NA
"1945","YGL157W","chrVII",NA
"1946","YGL159W","chrVII",NA
"1947","YGL160W","chrVII",NA
"1948","YGL161C","chrVII",NA
"1949","YGL162W","chrVII",NA
"1950","YGL163C","chrVII",NA
"1951","YGL164C","chrVII",NA
"1952","YGL166W","chrVII",NA
"1953","YGL167C","chrVII",NA
"1954","YGL168W","chrVII",NA
"1955","YGL169W","chrVII",NA
"1956","YGL170C","chrVII",NA
"1957","YGL171W","chrVII",NA
"1958","YGL172W","chrVII",NA
"1959","YGL173C","chrVII",NA
"1960","YGL174W","chrVII",NA
"1961","YGL175C","chrVII",NA
"1962","YGL176C","chrVII",NA
"1963","YGL177W","chrVII",NA
"1964","YGL178W","chrVII",NA
"1965","YGL179C","chrVII",NA
"1966","YGL180W","chrVII",NA
"1967","YGL181W","chrVII",NA
"1968","YGL183C","chrVII",NA
"1969","YGL183C","chrVII",NA
"1970","YGL184C","chrVII",NA
"1971","YGL185C","chrVII",NA
"1972","YGL186C","chrVII",NA
"1973","YGL187C","chrVII",NA
"1974","YGL188C","chrVII",NA
"1975","YGL189C","chrVII",NA
"1976","YGL189C","chrVII",NA
"1977","YGL190C","chrVII",NA
"1978","YGL191W","chrVII",NA
"1979","YGL192W","chrVII",NA
"1980","YGL194C","chrVII",NA
"1981","YGL194C-A","chrVII",NA
"1982","YGL195W","chrVII",NA
"1983","YGL196W","chrVII",NA
"1984","YGL197W","chrVII",NA
"1985","YGL198W","chrVII",NA
"1986","YGL200C","chrVII",NA
"1987","YGL201C","chrVII",NA
"1988","YGL202W","chrVII",NA
"1989","YGL203C","chrVII",NA
"1990","YGL204C","chrVII",NA
"1991","YGL205W","chrVII",NA
"1992","YGL206C","chrVII",NA
"1993","YGL207W","chrVII",NA
"1994","YGL208W","chrVII",NA
"1995","YGL209W","chrVII",NA
"1996","YGL210W","chrVII",NA
"1997","YGL211W","chrVII",NA
"1998","YGL212W","chrVII",NA
"1999","YGL213C","chrVII",NA
"2000","YGL215W","chrVII",NA
"2001","YGL216W","chrVII",NA
"2002","YGL219C","chrVII",NA
"2003","YGL220W","chrVII",NA
"2004","YGL221C","chrVII",NA
"2005","YGL222C","chrVII",NA
"2006","YGL223C","chrVII",NA
"2007","YGL224C","chrVII",NA
"2008","YGL225W","chrVII",NA
"2009","YGL226C-A","chrVII",NA
"2010","YGL226W","chrVII",NA
"2011","YGL227W","chrVII",NA
"2012","YGL228W","chrVII",NA
"2013","YGL229C","chrVII",NA
"2014","YGL230C","chrVII",NA
"2015","YGL231C","chrVII",NA
"2016","YGL232W","chrVII",NA
"2017","YGL233W","chrVII",NA
"2018","YGL234W","chrVII",NA
"2019","YGL236C","chrVII",NA
"2020","YGL237C","chrVII",NA
"2021","YGL238W","chrVII",NA
"2022","YGL240W","chrVII",NA
"2023","YGL241W","chrVII",NA
"2024","YGL242C","chrVII",NA
"2025","YGL243W","chrVII",NA
"2026","YGL244W","chrVII",NA
"2027","YGL245W","chrVII",NA
"2028","YGL246C","chrVII",NA
"2029","YGL247W","chrVII",NA
"2030","YGL248W","chrVII",NA
"2031","YGL249W","chrVII",NA
"2032","YGL250W","chrVII",NA
"2033","YGL251C","chrVII",NA
"2034","YGL252C","chrVII",NA
"2035","YGL253W","chrVII",NA
"2036","YGL254W","chrVII",NA
"2037","YGL255W","chrVII",NA
"2038","YGL256W","chrVII",NA
"2039","YGL257C","chrVII",NA
"2040","YGL258W","chrVII",NA
"2041","YGL258W-A","chrVII",NA
"2042","YGL259W","chrVII",NA
"2043","YGL260W","chrVII",NA
"2044","YGL261C","chrVII",NA
"2045","YGR001C","chrVII",NA
"2046","YGR002C","chrVII",NA
"2047","YGR003W","chrVII",NA
"2048","YGR004W","chrVII",NA
"2049","YGR005C","chrVII",NA
"2050","YGR006W","chrVII",NA
"2051","YGR007W","chrVII",NA
"2052","YGR008C","chrVII",NA
"2053","YGR009C","chrVII",NA
"2054","YGR010W","chrVII",NA
"2055","YGR010W","chrVII",NA
"2056","YGR012W","chrVII",NA
"2057","YGR013W","chrVII",NA
"2058","YGR014W","chrVII",NA
"2059","YGR015C","chrVII",NA
"2060","YGR016W","chrVII",NA
"2061","YGR017W","chrVII",NA
"2062","YGR019W","chrVII",NA
"2063","YGR020C","chrVII",NA
"2064","YGR021W","chrVII",NA
"2065","YGR023W","chrVII",NA
"2066","YGR024C","chrVII",NA
"2067","YGR026W","chrVII",NA
"2068","YGR027C","chrVII",NA
"2069","YGR028W","chrVII",NA
"2070","YGR029W","chrVII",NA
"2071","YGR030C","chrVII",NA
"2072","YGR031W","chrVII",NA
"2073","YGR032W","chrVII",NA
"2074","YGR033C","chrVII",NA
"2075","YGR034W","chrVII",NA
"2076","YGR035C","chrVII",NA
"2077","YGR035W-A","chrVII",NA
"2078","YGR036C","chrVII",NA
"2079","YGR037C","chrVII",NA
"2080","YGR038W","chrVII",NA
"2081","YGR039W","chrVII",NA
"2082","YGR040W","chrVII",NA
"2083","YGR041W","chrVII",NA
"2084","YGR042W","chrVII",NA
"2085","YGR043C","chrVII",NA
"2086","YGR044C","chrVII",NA
"2087","YGR045C","chrVII",NA
"2088","YGR046W","chrVII",NA
"2089","YGR047C","chrVII",NA
"2090","YGR048W","chrVII",NA
"2091","YGR049W","chrVII",NA
"2092","YGR050C","chrVII",NA
"2093","YGR051C","chrVII",NA
"2094","YGR052W","chrVII",NA
"2095","YGR053C","chrVII",NA
"2096","YGR054W","chrVII",NA
"2097","YGR055W","chrVII",NA
"2098","YGR056W","chrVII",NA
"2099","YGR057C","chrVII",NA
"2100","YGR058W","chrVII",NA
"2101","YGR059W","chrVII",NA
"2102","YGR060W","chrVII",NA
"2103","YGR061C","chrVII",NA
"2104","YGR062C","chrVII",NA
"2105","YGR063C","chrVII",NA
"2106","YGR065C","chrVII",NA
"2107","YGR066C","chrVII",NA
"2108","YGR067C","chrVII",NA
"2109","YGR068C","chrVII",NA
"2110","YGR070W","chrVII",NA
"2111","YGR071C","chrVII",NA
"2112","YGR072W","chrVII",NA
"2113","YGR075C","chrVII",NA
"2114","YGR076C","chrVII",NA
"2115","YGR077C","chrVII",NA
"2116","YGR078C","chrVII",NA
"2117","YGR079W","chrVII",NA
"2118","YGR080W","chrVII",NA
"2119","YGR081C","chrVII",NA
"2120","YGR082W","chrVII",NA
"2121","YGR083C","chrVII",NA
"2122","YGR084C","chrVII",NA
"2123","YGR085C","chrVII",NA
"2124","YGR086C","chrVII",NA
"2125","YGR087C","chrVII",NA
"2126","YGR088W","chrVII",NA
"2127","YGR089W","chrVII",NA
"2128","YGR090W","chrVII",NA
"2129","YGR091W","chrVII",NA
"2130","YGR092W","chrVII",NA
"2131","YGR093W","chrVII",NA
"2132","YGR094W","chrVII",NA
"2133","YGR095C","chrVII",NA
"2134","YGR096W","chrVII",NA
"2135","YGR097W","chrVII",NA
"2136","YGR098C","chrVII",NA
"2137","YGR099W","chrVII",NA
"2138","YGR100W","chrVII",NA
"2139","YGR101W","chrVII",NA
"2140","YGR102C","chrVII",NA
"2141","YGR103W","chrVII",NA
"2142","YGR104C","chrVII",NA
"2143","YGR105W","chrVII",NA
"2144","YGR106C","chrVII",NA
"2145","YGR108W","chrVII",NA
"2146","YGR109C","chrVII",NA
"2147","YGR109W-B","chrVII",NA
"2148","YGR109W-B","chrVII",NA
"2149","YGR110W","chrVII",NA
"2150","YGR111W","chrVII",NA
"2151","YGR112W","chrVII",NA
"2152","YGR113W","chrVII",NA
"2153","YGR116W","chrVII",NA
"2154","YGR117C","chrVII",NA
"2155","YGR118W","chrVII",NA
"2156","YGR119C","chrVII",NA
"2157","YGR120C","chrVII",NA
"2158","YGR121C","chrVII",NA
"2159","YGR122C-A","chrVII",NA
"2160","YGR122W","chrVII",NA
"2161","YGR123C","chrVII",NA
"2162","YGR124W","chrVII",NA
"2163","YGR125W","chrVII",NA
"2164","YGR126W","chrVII",NA
"2165","YGR127W","chrVII",NA
"2166","YGR128C","chrVII",NA
"2167","YGR129W","chrVII",NA
"2168","YGR130C","chrVII",NA
"2169","YGR131W","chrVII",NA
"2170","YGR132C","chrVII",NA
"2171","YGR133W","chrVII",NA
"2172","YGR134W","chrVII",NA
"2173","YGR135W","chrVII",NA
"2174","YGR136W","chrVII",NA
"2175","YGR136W","chrVII",NA
"2176","YGR138C","chrVII",NA
"2177","YGR139W","chrVII",NA
"2178","YGR140W","chrVII",NA
"2179","YGR141W","chrVII",NA
"2180","YGR142W","chrVII",NA
"2181","YGR143W","chrVII",NA
"2182","YGR144W","chrVII",NA
"2183","YGR145W","chrVII",NA
"2184","YGR146C","chrVII",NA
"2185","YGR147C","chrVII",NA
"2186","YGR148C","chrVII",NA
"2187","YGR149W","chrVII",NA
"2188","YGR150C","chrVII",NA
"2189","YGR152C","chrVII",NA
"2190","YGR152C","chrVII",NA
"2191","YGR153W","chrVII",NA
"2192","YGR154C","chrVII",NA
"2193","YGR155W","chrVII",NA
"2194","YGR156W","chrVII",NA
"2195","YGR157W","chrVII",NA
"2196","YGR158C","chrVII",NA
"2197","YGR159C","chrVII",NA
"2198","YGR161C","chrVII",NA
"2199","YGR161C-D","chrVII",NA
"2200","YGR161C-D","chrVII",NA
"2201","YGR161W-C","chrVII",NA
"2202","YGR162W","chrVII",NA
"2203","YGR163W","chrVII",NA
"2204","YGR165W","chrVII",NA
"2205","YGR166W","chrVII",NA
"2206","YGR167W","chrVII",NA
"2207","YGR168C","chrVII",NA
"2208","YGR169C","chrVII",NA
"2209","YGR169C-A","chrVII",NA
"2210","YGR170W","chrVII",NA
"2211","YGR171C","chrVII",NA
"2212","YGR172C","chrVII",NA
"2213","YGR173W","chrVII",NA
"2214","YGR174C","chrVII",NA
"2215","YGR174W-A","chrVII",NA
"2216","YGR175C","chrVII",NA
"2217","YGR177C","chrVII",NA
"2218","YGR178C","chrVII",NA
"2219","YGR179C","chrVII",NA
"2220","YGR180C","chrVII",NA
"2221","YGR181W","chrVII",NA
"2222","YGR182C","chrVII",NA
"2223","YGR183C","chrVII",NA
"2224","YGR184C","chrVII",NA
"2225","YGR185C","chrVII",NA
"2226","YGR186W","chrVII",NA
"2227","YGR187C","chrVII",NA
"2228","YGR188C","chrVII",NA
"2229","YGR189C","chrVII",NA
"2230","YGR190C","chrVII",NA
"2231","YGR191W","chrVII",NA
"2232","YGR192C","chrVII",NA
"2233","YGR193C","chrVII",NA
"2234","YGR194C","chrVII",NA
"2235","YGR195W","chrVII",NA
"2236","YGR196C","chrVII",NA
"2237","YGR197C","chrVII",NA
"2238","YGR198W","chrVII",NA
"2239","YGR199W","chrVII",NA
"2240","YGR200C","chrVII",NA
"2241","YGR201C","chrVII",NA
"2242","YGR202C","chrVII",NA
"2243","YGR203W","chrVII",NA
"2244","YGR204C-A","chrVII",NA
"2245","YGR204W","chrVII",NA
"2246","YGR205W","chrVII",NA
"2247","YGR206W","chrVII",NA
"2248","YGR207C","chrVII",NA
"2249","YGR208W","chrVII",NA
"2250","YGR209C","chrVII",NA
"2251","YGR210C","chrVII",NA
"2252","YGR211W","chrVII",NA
"2253","YGR212W","chrVII",NA
"2254","YGR213C","chrVII",NA
"2255","YGR214W","chrVII",NA
"2256","YGR215W","chrVII",NA
"2257","YGR216C","chrVII",NA
"2258","YGR217W","chrVII",NA
"2259","YGR218W","chrVII",NA
"2260","YGR220C","chrVII",NA
"2261","YGR221C","chrVII",NA
"2262","YGR222W","chrVII",NA
"2263","YGR223C","chrVII",NA
"2264","YGR224W","chrVII",NA
"2265","YGR225W","chrVII",NA
"2266","YGR227W","chrVII",NA
"2267","YGR229C","chrVII",NA
"2268","YGR230W","chrVII",NA
"2269","YGR231C","chrVII",NA
"2270","YGR232W","chrVII",NA
"2271","YGR233C","chrVII",NA
"2272","YGR234W","chrVII",NA
"2273","YGR235C","chrVII",NA
"2274","YGR236C","chrVII",NA
"2275","YGR237C","chrVII",NA
"2276","YGR238C","chrVII",NA
"2277","YGR239C","chrVII",NA
"2278","YGR240C","chrVII",NA
"2279","YGR240C-A","chrVII",NA
"2280","YGR241C","chrVII",NA
"2281","YGR243W","chrVII",NA
"2282","YGR244C","chrVII",NA
"2283","YGR245C","chrVII",NA
"2284","YGR246C","chrVII",NA
"2285","YGR247W","chrVII",NA
"2286","YGR248W","chrVII",NA
"2287","YGR249W","chrVII",NA
"2288","YGR250C","chrVII",NA
"2289","YGR251W","chrVII",NA
"2290","YGR252W","chrVII",NA
"2291","YGR253C","chrVII",NA
"2292","YGR254W","chrVII",NA
"2293","YGR255C","chrVII",NA
"2294","YGR256W","chrVII",NA
"2295","YGR257C","chrVII",NA
"2296","YGR258C","chrVII",NA
"2297","YGR260W","chrVII",NA
"2298","YGR261C","chrVII",NA
"2299","YGR262C","chrVII",NA
"2300","YGR263C","chrVII",NA
"2301","YGR264C","chrVII",NA
"2302","YGR266W","chrVII",NA
"2303","YGR267C","chrVII",NA
"2304","YGR268C","chrVII",NA
"2305","YGR269W","chrVII",NA
"2306","YGR270W","chrVII",NA
"2307","YGR271C-A","chrVII",NA
"2308","YGR271W","chrVII",NA
"2309","YGR274C","chrVII",NA
"2310","YGR275W","chrVII",NA
"2311","YGR276C","chrVII",NA
"2312","YGR277C","chrVII",NA
"2313","YGR278W","chrVII",NA
"2314","YGR279C","chrVII",NA
"2315","YGR280C","chrVII",NA
"2316","YGR281W","chrVII",NA
"2317","YGR282C","chrVII",NA
"2318","YGR283C","chrVII",NA
"2319","YGR284C","chrVII",NA
"2320","YGR285C","chrVII",NA
"2321","YGR286C","chrVII",NA
"2322","YGR287C","chrVII",NA
"2323","YGR288W","chrVII",NA
"2324","YGR289C","chrVII",NA
"2325","YGR290W","chrVII",NA
"2326","YGR292W","chrVII",NA
"2327","YGR293C","chrVII",NA
"2328","YGR294W","chrVII",NA
"2329","YGR295C","chrVII",NA
"2330","YHL001W","chrVIII",NA
"2331","YHL002W","chrVIII",NA
"2332","YHL003C","chrVIII",NA
"2333","YHL004W","chrVIII",NA
"2334","YHL006C","chrVIII",NA
"2335","YHL006W-A","chrVIII",NA
"2336","YHL007C","chrVIII",NA
"2337","YHL008C","chrVIII",NA
"2338","YHL009C","chrVIII",NA
"2339","YHL010C","chrVIII",NA
"2340","YHL011C","chrVIII",NA
"2341","YHL012W","chrVIII",NA
"2342","YHL013C","chrVIII",NA
"2343","YHL014C","chrVIII",NA
"2344","YHL015W","chrVIII",NA
"2345","YHL015W-A","chrVIII",NA
"2346","YHL016C","chrVIII",NA
"2347","YHL017W","chrVIII",NA
"2348","YHL019C","chrVIII",NA
"2349","YHL020C","chrVIII",NA
"2350","YHL021C","chrVIII",NA
"2351","YHL022C","chrVIII",NA
"2352","YHL023C","chrVIII",NA
"2353","YHL024W","chrVIII",NA
"2354","YHL025W","chrVIII",NA
"2355","YHL026C","chrVIII",NA
"2356","YHL027W","chrVIII",NA
"2357","YHL028W","chrVIII",NA
"2358","YHL029C","chrVIII",NA
"2359","YHL030W","chrVIII",NA
"2360","YHL031C","chrVIII",NA
"2361","YHL032C","chrVIII",NA
"2362","YHL033C","chrVIII",NA
"2363","YHL034C","chrVIII",NA
"2364","YHL034W-A","chrVIII",NA
"2365","YHL035C","chrVIII",NA
"2366","YHL036W","chrVIII",NA
"2367","YHL038C","chrVIII",NA
"2368","YHL039W","chrVIII",NA
"2369","YHL040C","chrVIII",NA
"2370","YHL042W","chrVIII",NA
"2371","YHL043W","chrVIII",NA
"2372","YHL044W","chrVIII",NA
"2373","YHL047C","chrVIII",NA
"2374","YHL048W","chrVIII",NA
"2375","YHL050C","chrVIII",NA
"2376","YHR001W","chrVIII",NA
"2377","YHR001W-A","chrVIII",NA
"2378","YHR002W","chrVIII",NA
"2379","YHR003C","chrVIII",NA
"2380","YHR004C","chrVIII",NA
"2381","YHR005C","chrVIII",NA
"2382","YHR005C-A","chrVIII",NA
"2383","YHR006W","chrVIII",NA
"2384","YHR007C","chrVIII",NA
"2385","YHR007C-A","chrVIII",NA
"2386","YHR008C","chrVIII",NA
"2387","YHR009C","chrVIII",NA
"2388","YHR010W","chrVIII",NA
"2389","YHR011W","chrVIII",NA
"2390","YHR012W","chrVIII",NA
"2391","YHR013C","chrVIII",NA
"2392","YHR014W","chrVIII",NA
"2393","YHR015W","chrVIII",NA
"2394","YHR016C","chrVIII",NA
"2395","YHR017W","chrVIII",NA
"2396","YHR018C","chrVIII",NA
"2397","YHR019C","chrVIII",NA
"2398","YHR020W","chrVIII",NA
"2399","YHR021C","chrVIII",NA
"2400","YHR021W-A","chrVIII",NA
"2401","YHR022C","chrVIII",NA
"2402","YHR023W","chrVIII",NA
"2403","YHR024C","chrVIII",NA
"2404","YHR025W","chrVIII",NA
"2405","YHR026W","chrVIII",NA
"2406","YHR027C","chrVIII",NA
"2407","YHR028C","chrVIII",NA
"2408","YHR029C","chrVIII",NA
"2409","YHR030C","chrVIII",NA
"2410","YHR031C","chrVIII",NA
"2411","YHR032W","chrVIII",NA
"2412","YHR032W-A","chrVIII",NA
"2413","YHR033W","chrVIII",NA
"2414","YHR034C","chrVIII",NA
"2415","YHR035W","chrVIII",NA
"2416","YHR036W","chrVIII",NA
"2417","YHR037W","chrVIII",NA
