"","GENEID","TXCHROM","tx_id","tx_name","nexon","tx_len","X112B","X112C","X115B","X115C","X117B","X117C","X123B","X123C","X141B","X141C","X152B","X152C","X29B","X29C","X50B","X50C","X112A","X115A","X117A","X123A","X141A","X152A","X29A","X50A","AncB","AncA","AncC"
"2890","YJL101C","chrX",3545,"YJL101C",1,2037,8.75440001446481,8.25160463574662,9.14630515040904,8.09087271697928,9.07898432150366,9.0602495309491,8.92189659241219,9.14067713960336,8.83854151457243,7.93727896560144,9.14884165193243,7.93764755739783,9.33224122406084,9.28390854287451,9.91885832842612,8.89132075923805,7.6043660613334,9.29699899779107,8.86237271180529,9.0318601818234,7.54547783787656,9.06777185010781,9.88343236427355,9.91704898206367,9.10082367841783,9.01284008290396,7.79386629042537
"2891","YJL102W","chrX",3328,"YJL102W",1,2460,6.40613036041218,3.5297970398723,6.94080340398688,3.46830643223938,6.5926124115724,4.69941991560874,7.66472881419068,5.08092640952099,3.45375550683066,4.15341079679842,5.24671114055591,4.5564348970738,7.70875897417574,3.88214523115333,8.79168152217181,4.95685718626388,4.44959560871601,7.70039449563368,7.7250906387113,7.61589430824676,7.22611987300477,5.35124571380091,6.55627220351781,7.93518947930432,3.94918305362645,5.13132650784175,4.45365218148367
"2892","YJL103C","chrX",3544,"YJL103C",1,1857,7.27794439941352,3.98742668084165,7.2230842976977,3.68832371029263,7.16125179561708,4.83273598797207,7.57166475525746,5.10629913757556,4.52297635782101,3.99898902505862,5.0263705951159,4.14816930524812,7.1328323899815,3.31941150674425,8.18310543716325,5.16386753990249,4.41215032752775,7.51758967963041,7.83253698071356,7.39908637599803,7.34575188751154,5.42130487283694,6.01100836404151,7.50148778931759,4.26661065012353,5.06478395350349,3.93360591710337
"2893","YJL104W","chrX",3327,"YJL104W",1,450,5.35625304842583,4.23045879198459,5.07518517390398,4.60787824522432,4.73176098708657,4.59188376123369,5.95557714007824,4.43088597413545,4.82471938614662,5.14499220380706,5.32989418371011,5.39015761108834,6.26284061163926,4.99340524534762,6.97779317986589,5.44774439498353,5.54853482183431,6.24156947336106,6.45160625451666,6.04719318096219,6.14762253630737,5.42130487283694,4.69377360476857,6.56325315189264,4.35334135386075,4.8271347499604,5.31113326573638
"2894","YJL105W","chrX",3326,"YJL105W",1,1683,4.98745900514553,2.49100541691515,4.67250470290867,2.09475866512776,4.32838659193373,2.85566386758906,3.48506231333432,3.01624861749013,2.89369943976514,2.54008681333463,2.84542416692502,2.7708360621892,4.3248946438689,2.85770950493384,4.27416085268411,3.06780050358519,2.26769298198435,3.99117492110473,3.36833763043353,3.60221301557116,4.01691416040044,3.78842361694523,1.91581063400518,3.84610758267228,2.90124374496038,3.00967730752218,2.5890532102402
"2895","YJL106W","chrX",3325,"YJL106W",1,1938,5.07147967539707,2.92897616621167,4.45829188891013,2.90232829386221,4.32838659193373,3.67308852412447,4.21096838319565,3.65089763638433,3.90381854589934,3.44028525087462,3.53502597124915,3.51434996622026,5.59621517356532,3.19988404481219,4.64489712881443,3.93083155877992,3.96461596509632,4.7716374831582,4.75634989442063,4.25810072868259,4.6873660444885,3.93650189165858,3.06896095053842,4.69132003131203,4.06935074340162,3.69275533375869,3.52240913256127
"2896","YJL107C","chrX",3543,"YJL107C",1,1164,2.29535084051464,1.70063982992713,3.13102306079,2.11330101254497,2.46145014720147,2.26428872817648,2.60394247319045,2.03108992792785,2.17454631993694,2.69637983627059,3.30018269745066,3.91485192180359,2.61147138880191,1.1516781107179,2.53088786765197,2.28699672555317,3.36931333113822,3.34992954608736,3.86663497788944,2.68201442022683,3.0675439317343,3.25035799263894,1.27412345211552,3.01937676906282,2.56203737360931,2.89445286412798,3.09480960617075
"2897","YJL107C","chrX",3542,"YJL108C",1,1152,2.29535084051464,1.70063982992713,3.13102306079,2.11330101254497,2.46145014720147,2.26428872817648,2.60394247319045,2.03108992792785,2.17454631993694,2.69637983627059,3.30018269745066,3.91485192180359,2.61147138880191,1.1516781107179,2.53088786765197,2.28699672555317,3.36931333113822,3.34992954608736,3.86663497788944,2.68201442022683,3.0675439317343,3.25035799263894,1.27412345211552,3.01937676906282,2.56203737360931,2.89445286412798,3.09480960617075
"2898","YJL109C","chrX",3541,"YJL109C",1,5310,4.85824818875478,4.68500871846621,5.23485283455354,4.86747241582286,5.02287675144646,5.12544409615688,5.41052170926638,5.11465851073359,5.50710263948318,5.67708268845445,6.14771064542252,5.94497577661807,5.47308857618058,6.23519963911669,4.76318240180632,6.03724147951061,6.56786575111346,5.15557187059419,4.31869618486681,4.90276699806073,5.83387748094162,5.60606325522999,2.50645181440443,4.19301503920971,5.94625330841031,5.96162667032132,5.92742421963401
"2899","YJL110C","chrX",3540,"YJL110C",1,1656,5.15821370265571,4.21797916555798,5.78235075349696,3.96846092571273,5.71161168284965,4.41112297584604,5.80321100322946,5.31656276890474,4.17048166083659,5.04467499159628,5.64544071467022,4.96443185986225,5.63349534869376,4.59055457331143,5.13539556067725,4.93341110959985,4.84441062336506,5.58209677611277,5.61752933875225,5.34973732413007,5.81287435595101,5.38257430975963,3.29395985358442,4.27659771166319,4.77464260159116,5.20839915474024,5.54052461173608
"2900","YJL111W","chrX",3324,"YJL111W",1,1653,6.79661685003288,6.40763708574174,6.81118682043887,6.20195138882998,6.48799195889301,6.74091426115987,7.14387598451466,6.67297459459785,6.96268176382866,7.37264702184459,7.46651054400327,7.77817617354505,6.83375029683655,7.09221957033305,6.46755173495483,6.89862742550312,7.69234458812422,6.83668072003113,6.67496168708523,6.64483812198751,6.94854368711956,7.09747505681177,5.619325779389,6.41127876440174,7.07287715817433,7.22456490092285,7.56440342606351
"2901","YJL112W","chrX",3323,"YJL112W",1,2145,6.02369314006957,4.6513718268319,6.0189838395263,4.40459570468892,5.52115559422088,4.80369096826897,6.66316901035748,5.13944988186746,5.04787246410924,5.25683355379261,5.55717781860242,5.39448828501598,6.72569608734938,4.34347705453085,6.83476676614793,5.34232633959913,5.37311781223901,6.76074342087995,6.88298389321046,6.69143077451399,7.25125175031805,5.70024688585059,4.20872434231076,6.6176913671367,5.09088091265428,5.30931963596402,5.31113326573638
"2902","YJL113W","chrX",3321,"YJL114W",1,1245,2.80576241523471,0.754959958562244,3.28098985102413,1.25875232183298,3.2969423742303,1.87508007251953,2.77963743004515,1.93366203299037,2.5784768215613,1.85981722717685,2.67077602049619,0.727634245952757,3.27394682435336,2.40828342904641,2.33220521708983,2.17721106331407,1.45213978768647,2.3523237723556,2.7176122058339,2.21689948779196,1.97391397357431,2.5241214348791,1.38031690718059,2.00615337987614,2.46798950340921,2.04908218536003,1.01218880232041
"2903","YJL113W","chrX",3322,"YJL113W",2,5412,2.80576241523471,0.754959958562244,3.28098985102413,1.25875232183298,3.2969423742303,1.87508007251953,2.77963743004515,1.93366203299037,2.5784768215613,1.85981722717685,2.67077602049619,0.727634245952757,3.27394682435336,2.40828342904641,2.33220521708983,2.17721106331407,1.45213978768647,2.3523237723556,2.7176122058339,2.21689948779196,1.97391397357431,2.5241214348791,1.38031690718059,2.00615337987614,2.46798950340921,2.04908218536003,1.01218880232041
"2904","YJL115W","chrX",3320,"YJL115W",1,840,3.93795193821578,3.81585507652257,4.50646445619527,3.46108595567256,4.53854895886634,3.91732792771134,4.21096838319565,3.51435465169267,3.96124027913185,4.5250675071148,5.44800719191482,4.92006219497772,5.04532511697679,3.88214523115333,4.59583638309188,4.41483344646784,4.83635561791431,4.16248320108328,3.74355255586065,3.71753547230097,5.4585076719402,4.58697393558338,3.51210822949449,3.94309568895044,4.41008124571716,5.18679531595025,4.76980117979223
"2905","YJL116C","chrX",3539,"YJL116C",1,1014,7.41137040694066,6.89559607775327,7.92433213180471,6.93227181892115,8.14978036503248,6.81867432301717,7.3055478822657,7.00294556463099,6.58928123927485,5.24241290509751,7.27227292599807,5.06022075992626,6.77031204797066,7.24681331962009,6.78942461369233,7.41140845076643,5.82171833112147,6.65210831937971,7.06015820408318,6.89502587337867,6.82966442739046,7.59235036805117,5.69844313282877,7.05552469205664,6.64560113091702,8.3660699838213,4.82977200233189
"2906","YJL117W","chrX",3319,"YJL117W",1,936,6.12828387575831,5.27468446030891,5.56235953454963,5.12900114858911,5.18871817758192,5.52428704743454,6.31214954908798,5.58471957855415,5.83046499207343,6.37196666161687,6.21887738173135,6.53128170812036,6.41911781191799,5.84814638634066,6.48112400690407,5.7948720521609,6.44346349439865,6.58994862393865,6.67255358012389,6.41640283339136,6.64275919763827,6.22409824978471,5.7701943659818,6.06846806403151,5.73637128735626,6.06589899614221,6.54352186586918
"2907","YJL118W","chrX",3318,"YJL118W",1,660,1.19008156269217,1.25591151227557,1.42367182144537,1.11893660233094,0.629611434235554,1.87508007251953,1.58920205948278,1.71652562476206,1.5529839364379,2.25412950431713,2.05846510579696,2.2463414719803,2.63003581190575,1.1516781107179,1.97102066330682,1.84519114848188,2.31483502482752,0.901240793387434,0.710047118439193,1.72309642469116,2.39543403361447,2.41522638812813,1.63035327897327,1.86925792253894,0.852669153948233,2.61600007992972,2.28069579832813
"2908","YJL121C","chrX",3537,"YJL121C",1,717,5.43388828205833,5.17059595821888,5.6750396328172,4.97783473417411,5.71655930218569,5.35728687336679,6.04774646718134,5.38035133919388,5.16002669921434,6.38679444963458,5.61410349248204,6.16245263482244,5.89568075721184,5.1085161661725,5.60362754590653,5.68082473063148,6.48011492171307,5.50334828529839,5.65704425330841,5.83584410637424,6.42268481652847,5.4531325071977,4.29723956510036,5.19234699971905,5.22055318918124,5.94080465171842,6.2522634682481
"2909","YJL122W","chrX",3316,"YJL122W",1,528,3.79462703736875,3.48883078973307,3.81680841119285,3.91661699244031,2.98878276230327,3.97801527504734,4.49408750335897,4.52587593742433,3.96124027913185,5.21313183728993,4.96144967685495,5.54621705994702,4.64086912188768,4.33088757453352,4.28107422492768,4.35558432077057,5.48554832817297,4.1437238673906,3.87503748004146,4.05379849144274,4.3919471023921,4.68404889708958,1.84338916545031,3.29800063802307,3.55082049273679,4.40421670359366,5.65947109141143
"2910","YJL123C","chrX",3536,"YJL123C",1,1437,6.46501252610346,5.51636778440219,6.98154420822387,5.10372257659515,6.87409970944815,5.71017327453222,6.36133477847506,5.62037999370235,6.33501296284499,6.43989523292424,6.5771798226776,6.72254113095764,6.6228594224636,5.68461020043696,6.11003002793184,6.06832731643402,6.70578806412209,6.41976658278032,6.42037168486089,6.03241892955794,7.13490179300142,6.19968035576532,4.30175116286437,5.9376304075184,6.24737346461854,6.56070096572041,6.74526312804357
"2911","YJL124C","chrX",3535,"YJL124C",1,519,5.78858502412623,4.85851793126741,5.56235953454963,4.97276647460103,5.35658920015944,5.27804776894266,5.90339543301924,5.26241724986973,5.78983527462629,6.14076441340062,5.83986887613263,6.27006883483298,5.87442772972498,5.50574946972506,5.90825509300349,5.69483670415303,6.52214883219577,6.18916846669723,6.04552905224132,6.03056146434729,6.19536610778641,6.03725304815771,4.99337142579973,5.98809514663508,5.55841278869461,5.84060581776936,6.1912232883989
"2912","YJL125C","chrX",3534,"YJL125C",1,1152,4.33758633702901,3.53651306423828,4.73160135034549,3.85735077605784,4.48156040324763,4.2233497869445,5.19488566277119,4.40385608905169,4.11083274301527,4.32745935262143,4.88599180184251,4.96151596058799,4.8373913393241,4.41679056305231,4.73828044360247,4.58785280355957,5.16375655335099,5.07204802858308,4.67206695666057,4.70267638985711,4.90315400174861,5.15717728132336,3.12094621597694,4.5472968052029,4.09474791963549,4.62911658076815,4.98648759958735
"2913","YJL126W","chrX",3315,"YJL126W",1,924,4.97504640430707,3.94262108691774,5.12452687196513,3.80698131307177,5.21342922554271,4.40007662077723,5.207237180415,4.59521946722571,4.78073890660963,4.16874423252309,4.8809853130271,4.34000075554133,4.75943630345607,4.31818726633266,4.35501197123082,4.62596142908371,4.33992042967677,4.9477852591369,5.09167946943422,4.93886623001757,4.79974509985687,5.09044070112007,3.00400028951333,4.38728496600808,4.40501430257333,4.95084720086632,4.3753265399261
"2914","YJL127C","chrX",3533,"YJL127C",1,1923,4.6657234370404,3.99719729381599,5.02409599548333,3.87375724061063,4.94491598781572,4.51204864594864,5.05154489040106,4.55892372373977,4.66799137003757,4.21379032354583,4.86078379082305,4.62068812974646,5.38566011176587,4.34347705453085,5.65509183726156,4.85714037989653,4.6141057225695,4.88892455435535,4.57741332860139,4.95070133141501,4.94236313333339,4.81229210497058,4.70403524492101,5.28944464715461,4.83992933393213,4.79893187733132,3.89329353766139
"2915","YJL127C-B","chrX",3532,"YJL127C-B",1,159,5.78147448241831,4.05447085902184,5.67804738646636,4.10905982615179,5.65087770399095,4.377726888528,5.88429205251217,4.73913374276552,5.1795137025628,4.86337015709606,4.54983159702173,4.31280226530837,5.24520761887352,5.11219940641994,5.90602071933505,4.81743763596617,4.80367818335863,6.08157515513256,6.52685638257905,6.35241480836663,5.73709497805235,5.13035986684327,5.00724960520907,5.97980599150053,4.50311882455625,5.0706936608218,5.09266321610405
"2916","YJL127W-A","chrX",3314,"YJL127W-A",1,117,2.34764049217541,1.57579209736841,1.98631226884657,0.835993048404154,1.62169400649295,2.02641697336055,2.48724262400876,1.93366203299037,2.21287804182416,1.89711932675557,1.92862319383164,2.20748840710247,1.87093847733674,1.67438287849583,2.78545922241717,1.92887046681449,2.11625350534126,2.4774558925528,2.66042960094673,2.73772307635865,1.33636059877335,2.33208299445878,3.02598045094423,2.86591038124772,2.092742564229,2.29102377113165,2.11529888985104
"2917","YJL128C","chrX",3531,"YJL128C",1,2007,5.86905095757326,5.9464807266105,6.18040736985451,5.69922836283552,5.58747417819908,6.45764669811293,6.38870563152751,6.59246748368043,6.6109725232517,6.33506614048216,6.2415148307709,6.50648858117911,6.44687007215951,6.53322045118088,6.77357980003616,6.55123158169828,6.53215706064087,6.76176899491338,6.28347065404926,6.73997977080908,6.08003176998766,6.73036339687822,6.50632952764153,6.74297889654546,6.89184979646924,6.55544235342508,6.15331977508358
"2918","YJL129C","chrX",3530,"YJL129C",1,3708,6.30231604799183,5.3375642835396,6.11754517345913,5.03487484817538,5.70664703760149,5.63913633154151,5.99707225990445,5.77428901239483,5.87596631745726,5.92295809285281,6.02031504794197,6.13424576875384,6.25538645524106,5.70182363558178,6.29728241536801,5.86205072399409,6.04783276559536,6.26200831938291,5.7784686692618,6.46259760773652,6.42474814029671,6.11765156097595,5.19841780510017,6.19201286393709,5.84699505550216,5.92621132026881,6.03092019800114
"2919","YJL130C","chrX",3529,"YJL130C",2,6965,9.08530717629803,7.4508001027514,9.61365026634174,7.54901548987614,10.0118714819514,8.18439255839404,8.1190805671099,8.04099601709231,8.03924852206109,8.21993452531552,8.60913275375186,7.96009943698906,8.80400505375679,8.87918874466061,8.3278387971396,8.81570940458512,8.51376519665392,8.26755737203336,7.8870407144822,8.19730101019434,9.19843788806099,8.14231121503065,6.35392190408947,7.80106802901543,8.615571321742,8.6549896069031,8.19977999537175
"2920","YJL131C","chrX",3528,"YJL131C",1,1071,4.72622542077493,3.60200782437931,4.46527295007348,3.25942294408397,4.08994787470281,4.19166999306718,5.5234873926253,4.37166752539371,4.76147180115426,4.20637963893649,4.54033662186073,4.63539955327328,5.28382325803319,3.38177188478321,6.62391455014732,4.31468839933199,4.5903541285125,5.48855683613672,5.73065514763296,5.19249434222617,5.40993469484662,4.25811081235015,4.30175116286437,5.73337908302038,4.30519841409225,4.16001098072135,4.5345113578067
"2921","YJL132W","chrX",3313,"YJL132W",1,2253,8.09542190193961,5.77534398740839,6.30042009243231,4.45997626684614,5.97580694682335,6.0738814271284,6.23583091142734,6.51774501779581,5.79300158525743,4.54870152072175,5.10790911905034,5.0018118056478,7.02210786933154,4.81957658069071,6.18566205487699,5.79672943200705,4.97120883899823,6.46957601787338,6.67496168708523,6.41497963755729,5.87714236219306,6.27395745368803,5.79600715981483,6.72697185752173,5.37104792890011,5.51835193666774,4.59859585887783
"2922","YJL133C-A","chrX",3527,"YJL133C-A",1,225,11.0728286241945,7.3356677892128,10.1584489992303,6.79112852145603,10.09270328287,7.615677497735,9.78101745829617,7.80010445885277,7.64103167521175,5.16041489871103,7.88433076531932,5.08989752798904,8.29350059267037,7.54676224226374,10.3273643875808,7.8577377093941,4.8801117467263,9.26191096442966,9.41112229169583,9.94106385122553,8.50481877249972,8.41904431721082,9.50144415128488,10.3147124982718,7.31428737058068,8.38338642584638,5.4737461184287
"2923","YJL133W","chrX",3312,"YJL133W",1,945,9.55839785471062,6.76657715115049,7.36981021321209,5.21736065618214,7.02131371801835,7.23313909547239,7.23038342249233,7.69392842551289,6.2150283529706,5.66090814684303,5.44122066625898,5.68172542164102,7.21812970732874,5.96069973877616,7.3839788408578,6.71635187245174,5.9799885224966,7.79660223254392,7.77139899129095,8.02562606993136,6.83388513274492,7.8650081781431,8.06381551448225,8.48064180911744,5.33420402844523,6.06145421673194,5.59809156290542
"2924","YJL134W","chrX",3311,"YJL134W",1,1230,4.31806262874278,4.4667985628951,4.47913454042938,3.8463085543035,4.26900482324298,4.75683347704981,5.46039106099171,4.89608309666601,5.06368937408042,5.08967617214458,4.76620392163391,5.37708703991894,5.41539552859546,4.52021594713326,5.9391783232015,4.88184848700279,5.28708310153476,5.00433833981359,5.02150619689511,5.03093516060206,5.14618178825547,5.16680678380115,5.33013038364283,5.31273126035157,4.85114997629842,4.96994562965527,5.22442590267621
"2925","YJL134W","chrX",3310,"YJL135W",1,318,4.31806262874278,4.4667985628951,4.47913454042938,3.8463085543035,4.26900482324298,4.75683347704981,5.46039106099171,4.89608309666601,5.06368937408042,5.08967617214458,4.76620392163391,5.37708703991894,5.41539552859546,4.52021594713326,5.9391783232015,4.88184848700279,5.28708310153476,5.00433833981359,5.02150619689511,5.03093516060206,5.14618178825547,5.16680678380115,5.33013038364283,5.31273126035157,4.85114997629842,4.96994562965527,5.22442590267621
"2926","YJL136C","chrX",3526,"YJL136C",2,264,6.9128908268395,6.21908306184959,7.38369432458361,6.12294426832747,7.01228862260956,6.13011678124971,6.90319132667302,6.26335265240797,6.97806484928592,8.86699617140612,6.72279772530417,9.24886726237853,6.87129651066203,6.8893065560258,6.09441591706299,6.99237249360533,9.0350266363021,6.50797683679774,6.7804842266875,6.72282778385565,7.72567609969765,7.75997677074696,4.75756435803914,6.6176913671367,6.33123256127779,6.39983441232424,9.24899097181454
"2927","YJL137C","chrX",3525,"YJL137C",1,1143,6.15420611969381,2.49100541691515,6.44161688062001,2.55432691898372,6.11533714133864,3.34474230270921,6.62109218730737,3.81719594089159,2.66397069697427,3.87359705045809,3.99504160810681,4.41439002745951,6.78177270287397,2.52340656819576,8.39350721786405,3.96426952023742,4.27584492976648,7.45999113444594,7.13815108038288,7.38897331655027,7.26217257886424,4.75598874978258,4.98778255622697,7.49495871648698,3.45601390059846,4.62510626841594,4.16285261159619
"2928","YJL138C","chrX",3524,"YJL138C",1,1188,6.79661685003288,6.70828776393731,7.05279357422489,6.90858070231997,6.69392419655691,7.19928825357909,7.37082615440519,7.2738074383471,7.13726395832741,8.23549092735066,7.28512094687424,8.15870032633057,7.09240457602111,7.43356229815483,7.07049148927681,7.52220462652235,8.29500957409372,7.51940994711838,7.46891857392179,7.44583002007767,7.54168018670861,7.73227643292165,6.27581530029842,7.03366806216125,7.15665985541266,7.34648845214805,8.08478308991707
"2929","YJL139C","chrX",3523,"YJL139C",1,1287,5.81668183455051,4.37984419613262,5.54598960778086,4.45997626684614,5.3786064716948,5.09151342867155,5.80930077340243,5.11465851073359,5.01027768167242,4.70936473549595,5.04663252967849,4.86182779933967,5.48078004224462,4.89848184547675,5.67884338503441,5.27463514032362,5.21746361952921,5.85814732249293,5.91918562898685,5.65957694025696,5.44172163092545,5.42732628489041,4.35481772297762,5.54957730967965,4.90956264141288,5.22439234517227,4.82442196155063
"2930","YJL140W","chrX",3308,"YJL140W",1,666,7.57726461603812,5.98012561563811,7.17492574497241,5.88739666263654,7.10764778943861,6.51892466586793,7.37013971737297,6.51669406816232,6.78485118765578,6.68486501065084,6.81427404899248,6.94993582961231,7.36527678507475,6.57385510813882,7.42356833865593,6.6674502838115,6.85975601516383,7.51211505653053,7.66397294797197,7.28607854409496,7.10983913097026,7.09243128829651,6.31539711796386,7.41882065935061,6.64022085402294,6.72522141412497,6.73531994180813
"2931","YJL141C","chrX",3522,"YJL141C",1,2424,6.73169473167381,6.11860137178797,7.22411357463902,5.51277428567776,6.95587360361398,6.34695723262537,6.22372280675139,6.30534275249551,7.12851759394286,5.82474237649229,5.95153736220121,6.73454744588674,6.45339980541166,6.4292813005171,7.46892818636023,7.12617020404475,6.43148214416678,6.93451402687757,6.25155833687861,6.5559479906129,7.43048551940327,5.83015258288858,6.57409766844844,6.88512957462312,7.3109050915367,6.59390966546826,5.87663423747933
"2932","YJL141C","chrX",3521,"YJL142C",1,393,6.73169473167381,6.11860137178797,7.22411357463902,5.51277428567776,6.95587360361398,6.34695723262537,6.22372280675139,6.30534275249551,7.12851759394286,5.82474237649229,5.95153736220121,6.73454744588674,6.45339980541166,6.4292813005171,7.46892818636023,7.12617020404475,6.43148214416678,6.93451402687757,6.25155833687861,6.5559479906129,7.43048551940327,5.83015258288858,6.57409766844844,6.88512957462312,7.3109050915367,6.59390966546826,5.87663423747933
"2933","YJL143W","chrX",3307,"YJL143W",1,477,6.19223655379907,5.8687803594618,6.31208365711709,5.96728989949597,5.77464391632043,6.25031625330393,6.58841406471118,6.30898974938867,6.13992645143074,6.84017341799174,6.53078516352812,6.83594549901725,7.02824434305661,6.30283639448708,7.70828398409077,6.74933503193806,7.04153021070297,7.2266278411373,7.39707828356902,7.26490474272326,7.20346408869645,7.07910688352639,6.39250251819326,7.60751417254555,5.91807571067441,6.77131056706155,6.51058824084777
"2934","YJL144W","chrX",3306,"YJL144W",1,315,6.64424625823769,5.09980875117404,6.04717343928643,5.2925064335509,5.37548164459796,5.89069061531422,5.33935971711418,5.6628008642497,5.82737993157537,5.47297166170061,4.68523128937821,5.59595237130337,6.24337911103093,5.49732399837561,6.5811416868802,5.47119433900648,5.13449273368393,6.52740377547721,5.74218388024937,6.58154649142137,6.20465949234637,5.5846706795716,6.51800916531857,6.25175404800207,5.82440032850654,6.15898560652106,4.88734909447982
"2935","YJL145W","chrX",3305,"YJL145W",1,885,4.12933129659442,4.45621159170067,4.97602715948902,4.77441880704106,5.00681040852508,5.22269565045669,4.57256346498018,5.06087886296683,5.32660202133533,5.49138231754815,5.89430086158437,5.69583038867864,4.96351655324669,5.82813001002111,3.11444051920467,5.38245696031327,6.07204508903426,4.9477852591369,4.89501120320407,4.51880382411474,4.26345094695159,5.77927129143109,1.89207180434488,3.20149676920393,5.27988205503854,5.65246148959075,5.72410286582631
"2936","YJL146W","chrX",3304,"YJL146W",1,1410,5.26403392715633,3.98251644759047,5.18074420405528,3.90069342446426,5.15266588168641,4.85313015719989,5.48596167825533,4.88309318160147,4.65412848100778,4.36121949650186,4.96381929368317,4.78143736128615,5.49097195644881,4.35595762386998,5.27352935856258,4.81010008146623,4.61880947562558,5.24629553843755,5.41634562469088,5.19581316459526,5.95017466625825,5.00175726947638,3.9517071264375,4.67086943786309,4.48882172613911,4.63311577640235,4.81905200699126
"2937","YJL147C","chrX",3520,"YJL147C",1,1149,4.30489847725225,3.07451853045316,4.72579943674101,3.02491825070732,4.45219909898465,3.68223640097674,5.0786885668469,3.99071787144152,3.56165432847037,3.60714904073265,4.14874406164967,3.78892009469988,4.71230117194989,3.57564924379728,4.57348435663883,4.00981768838882,3.47685704961516,4.43869059675084,4.60798017979058,4.47576739761694,4.44982965354517,4.28488737141624,2.66893112165038,4.00158469420538,3.94220430159045,3.69275533375869,4.06643899178729
"2938","YJL148W","chrX",3303,"YJL148W",1,702,3.23850818336505,4.31881936528866,3.73829566202061,4.64976319652262,3.03704431407551,4.86120778107552,4.83383441866942,5.11743423932165,5.13529185919162,5.64728944450794,5.75348045488176,6.09620087546601,4.8253592510057,5.74990253382543,3.87790141975445,5.16098639440012,6.34612421508658,4.62605505857084,3.94055181327329,4.23247504421437,4.70881240610542,5.87783535927289,2.25051375901813,3.55393595675687,4.60826235348147,5.21908095677114,6.08337427312871
"2939","YJL149W","chrX",3301,"YJL150W",1,303,6.19580675693701,4.67895096478132,6.13297147065665,4.58148512602181,5.59017237806181,5.41604248989592,5.79505111575063,5.60859085703844,5.1987409920666,5.16424494823555,5.6990500892778,5.25855545252881,6.35360480925623,4.83303080453832,6.29898635480449,5.29580349841027,5.36474158061095,6.19373531189389,5.59989530163879,5.75715611618303,5.55316407539225,5.8497141665013,5.06146461777348,5.95676214204724,5.19729406440716,5.38003662449488,5.29961194856243
"2940","YJL149W","chrX",3302,"YJL149W",1,1992,6.19580675693701,4.67895096478132,6.13297147065665,4.58148512602181,5.59017237806181,5.41604248989592,5.79505111575063,5.60859085703844,5.1987409920666,5.16424494823555,5.6990500892778,5.25855545252881,6.35360480925623,4.83303080453832,6.29898635480449,5.29580349841027,5.36474158061095,6.19373531189389,5.59989530163879,5.75715611618303,5.55316407539225,5.8497141665013,5.06146461777348,5.95676214204724,5.19729406440716,5.38003662449488,5.29961194856243
"2941","YJL151C","chrX",3519,"YJL151C",1,402,7.497062472708,6.35731562727477,7.28948885587212,6.04902233590744,6.95168333791257,6.35412977670037,7.299071013184,6.68237786377522,7.21250103301288,6.52724858293321,6.4561674646853,6.09620087546601,7.10655925643277,6.83573331398021,8.15562631729844,6.52570114169009,6.24478535853912,7.86357496034225,7.68801643074236,8.16167918141097,6.9727196445005,6.85770039183534,7.6021337813663,8.00424649207222,6.45651554461614,7.05457749010037,6.546774253768
"2942","YJL153C","chrX",3518,"YJL153C",1,1602,5.00384474101383,4.27531544913406,7.29341680678758,4.90786356390866,6.05411479262369,5.05324421578339,5.8823677278235,5.10350188142678,4.72877688549394,4.69355006853384,5.05332375998557,5.43919235947696,6.342390796604,2.94290727435613,6.43692604065523,5.17247661356046,5.34500581564724,6.9677797022561,5.42209114654562,6.52065337191461,7.29364144570181,5.87490091443955,3.04763075319355,5.56073539566299,5.57429848204505,6.12672948987263,5.29961194856243
"2943","YJL154C","chrX",3517,"YJL154C",1,2835,6.1113702051137,5.19414844056452,6.44515221156077,4.94197721999446,6.21834173490198,5.6921733474698,6.13760966265976,5.83625712548779,6.13743749778109,6.05672092398006,6.4729010443033,6.67259979326509,6.42842800856842,5.68708187271684,6.77725177151473,6.22826798960873,6.57756285232732,6.34646478231573,5.64726652631447,6.19216024057173,6.51660579996319,6.2982554273333,5.50268466670577,6.37854856616093,6.20281245050538,6.22803719663197,6.60565748981979
"2944","YJL155C","chrX",3516,"YJL155C",1,1359,8.46295438292185,6.2408355461528,7.42277052821716,5.36005449050743,7.2721024442374,6.43211656987984,7.30339215511488,6.55610155809725,6.97806484928592,6.156232128733,6.04849731002965,6.46899462374992,7.38385504850244,5.88090197361373,8.37423986101475,6.65008957514628,6.6367362195544,7.74256276729932,7.68801643074236,7.54414790120022,7.21014446121919,6.95191095801384,7.0059887229747,8.11908752874205,6.6488196922164,6.28252187381612,5.95216405471508
"2945","YJL156C","chrX",3515,"YJL156C",1,2064,4.56992955085882,3.28856155866255,4.95634202869913,3.51088647359356,5.02686553572514,4.18524969271519,5.34775213653721,4.44862858888381,4.12094707165339,4.2858758799692,4.98263740406866,4.81089659501333,5.44453042466033,3.70810700680756,5.70221022847596,4.41966276942582,4.60465195667828,5.24629553843755,5.38138352565753,4.9740841904639,5.63996212092735,4.96910854373267,3.39875459540126,4.81295942941587,4.43515241309167,4.41354712388833,4.68378528441954
