"","GENEID","TXCHROM","tx_id","tx_name","nexon","tx_len","X1A","X11A","X11B","X11C","X18A","X18B","X18C","X1B","X1C","X2A","X2B","X2C","X3A","X3B","X3C","X4A","X49A","X49B","X49C","X4B","X4C","X59A","X59B","X59C","X5A","X5B","X5C","X61A","X61B","X61C","X7A","X76A","X76B","X76C","X77A","X77B","X77C","X7B","X7C","X8A","X8B","X8C","X9A","X9B","X9C","GCAncA","GCAncB","GCAncC"
"2612","YIL030C","chrIX",3221,"YIL030C",1,3960,89.19501,87.62956,80.47027,83.61515,86.02405,37.98395,83.8297,69.73126,102.6661,86.47129,109.1415,122.2529,122.1224,97.42393,59.86505,62.84496,64.85047,52.62236,62.23271,71.63295,101.15,80.95572,82.46782,122.3693,95.35224,75.67818,115.4158,70.78296,83.25014,80.71391,105.6335,102.0811,108.1556,82.38285,58.63466,96.83338,84.76096,73.75584,91.71969,115.2361,68.89278,87.47784,104.2024,113.5004,135.947,64.70028,81.45742,80.16298
"2613","YIL031W","chrIX",3091,"YIL031W",1,3105,26.70714,31.01496,21.37893,24.58194,29.73671,13.47818,34.32052,15.80268,86.46116,26.36195,41.59177,53.87017,73.23817,36.93742,19.38668,29.66793,32.15726,20.99835,29.35794,27.90099,33.94814,24.87252,21.20909,33.39468,34.40449,23.26368,50.96425,24.86969,29.25552,21.63278,35.79249,33.36539,29.22027,25.41004,12.61271,33.11587,31.64409,22.78777,27.70699,65.67543,12.71546,49.96577,32.21943,45.29987,55.37906,21.61479,25.1512,26.58146
"2614","YIL031W","chrIX",3092,"YIL030W-A",1,339,26.70714,31.01496,21.37893,24.58194,29.73671,13.47818,34.32052,15.80268,86.46116,26.36195,41.59177,53.87017,73.23817,36.93742,19.38668,29.66793,32.15726,20.99835,29.35794,27.90099,33.94814,24.87252,21.20909,33.39468,34.40449,23.26368,50.96425,24.86969,29.25552,21.63278,35.79249,33.36539,29.22027,25.41004,12.61271,33.11587,31.64409,22.78777,27.70699,65.67543,12.71546,49.96577,32.21943,45.29987,55.37906,21.61479,25.1512,26.58146
"2615","YIL033C","chrIX",3219,"YIL033C",1,1251,362.6008,321.8417,421.2503,495.5683,311.0672,209.0649,238.053,341.7522,504.3393,414.4057,381.1104,363.6039,449.2235,357.5399,250.4481,471.3372,457.437,344.5753,440.6749,483.8504,404.3687,400.2651,357.9706,314.9142,564.2522,455.4934,463.2109,356.7844,386.6582,242.0508,592.1954,640.1808,483.149,332.9674,295.5803,392.1465,388.3464,388.3488,364.4902,437.0761,429.0947,361.1575,421.2101,396.0813,343.3684,418.3183,419.3759,356.1287
"2616","YIL034C","chrIX",3218,"YIL034C",1,864,146.5469,168.7361,202.1591,158.6403,166.4194,76.96345,117.9312,136.394,156.5083,122.065,141.9823,142.05,151.6824,138.6647,95.79672,143.076,112.9524,94.78771,144.8019,127.1725,154.6184,144.8176,124.0247,154.9467,174.1496,124.4844,159.1942,137.1932,123.9652,97.89289,223.5577,196.0335,216.0068,161.7293,124.9717,156.2408,138.4429,107.7635,142.7149,170.2696,136.6391,112.3853,127.3846,129.7983,125.8532,141.2887,116.588,114.5933
"2617","YIL035C","chrIX",3217,"YIL035C",1,1119,97.75499,121.9675,51.30942,84.80312,125.2128,41.04717,86.0934,78.16959,135.5987,71.29009,95.17927,96.14603,130.5051,117.1478,71.67388,86.13269,70.61198,51.10441,85.1686,58.51336,86.95354,79.61126,69.65624,105.2049,96.92449,64.47363,113.3153,98.79553,77.11592,57.53593,130.2979,113.1399,141.0284,108.2723,63.44867,90.22458,97.8989,66.97169,84.31524,130.7428,57.7407,67.17453,91.78609,91.60269,105.8477,105.3361,81.70082,80.16298
"2618","YIL036W","chrIX",3090,"YIL036W",1,1764,130.1117,91.32182,139.134,141.0035,91.75898,44.95278,103.4727,92.59146,240.6694,126.7835,143.9488,161.926,215.832,122.6466,94.72319,126.0089,135.9984,106.6783,132.2636,139.8548,126.2254,104.3877,112.9357,131.8273,174.5196,132.7454,151.8978,99.34211,112.236,82.98626,184.2773,163.9914,130.9839,81.6637,75.19486,106.7466,140.5619,113.8519,136.1464,188.3608,112.2504,163.936,124.6342,145.7619,158.5896,117.8006,127.2164,118.6747
"2619","YIL037C","chrIX",3216,"YIL037C",1,1971,7.361584,8.369115,10.17637,6.945083,7.646582,2.7569,4.819478,9.66572,4.913754,4.821056,5.309587,4.022516,5.647281,6.69416,3.410035,7.656239,6.699429,4.385197,8.868544,5.160371,7.406868,6.626269,6.45962,6.07176,5.826568,4.937598,5.306473,6.968979,5.392722,3.908444,14.11769,10.86975,13.1897,10.06813,7.317298,7.327155,8.052291,6.349264,7.643308,5.624979,9.276033,2.943603,9.430078,5.5998,6.001672,8.42977,8.518953,5.546525
"2620","YIL038C","chrIX",3215,"YIL038C",1,2511,49.81909,49.23009,21.37893,40.39114,47.15392,22.20836,54.18261,35.67111,91.89765,70.87978,88.09982,80.13483,99.53332,80.92761,48.81402,48.011,51.5856,45.96023,41.43751,51.16639,74.06868,44.55926,44.2484,72.51083,64.46218,62.4796,83.35585,41.26729,46.98409,48.26474,64.11091,69.37734,62.60036,47.22431,26.09194,54.52265,59.05013,47.57599,68.67034,81.94227,32.93513,64.07997,56.73763,101.1307,101.7556,48.05689,54.11564,52.95361
"2621","YIL039W","chrIX",3089,"YIL039W",1,1422,127.8861,145.1057,127.1618,115.5077,152.5068,70.83701,112.4545,148.9748,110.6117,138.99,134.4112,109.8699,116.4752,135.3177,90.55537,126.6469,118.4459,88.7159,115.2911,104.8692,112.106,127.7237,109.8135,111.5102,109.1325,106.7281,110.1093,115.6031,112.0338,79.80497,191.8344,182.1391,184.4529,175.4731,164.2541,154.3013,116.6876,102.0231,134.4744,119.0367,119.2335,68.60859,129.4278,116.1749,116.7598,133.003,118.6974,98.26767
"2622","YIL040W","chrIX",3088,"YIL040W",1,417,22.76955,29.66113,44.6392,18.36792,31.86076,11.56366,22.34485,41.73136,26.03244,27.28513,26.94124,22.0844,29.91294,31.08003,23.61765,24.24476,17.95447,14.08323,24.77076,14.16915,18.74863,24.68045,21.74739,22.88587,25.34094,26.96688,27.30623,26.91939,16.85226,16.17914,36.12467,26.65451,44.84499,32.44174,42.07446,27.00991,19.91882,14.09015,24.36304,27.97287,35.12385,10.64226,22.63219,24.07078,19.5509,25.8657,21.82475,21.45354
"2623","YIL041W","chrIX",3087,"YIL041W",1,981,226.8395,150.521,130.668,215.2976,141.2494,86.30628,172.2598,130.0269,116.1528,141.657,171.48,193.2385,152.2119,156.476,97.43858,221.2334,241.5814,168.7457,235.4751,245.8611,195.0475,218.955,181.3,228.7419,114.4042,121.0661,148.5812,190.4854,219.7534,160.7007,316.4853,270.5149,196.7295,163.7269,108.3153,164.43,192.4074,190.6519,218.9091,176.3507,140.8081,117.4422,184.2794,136.819,201.7835,130.5534,182.2245,177.5934
"2624","YIL042C","chrIX",3214,"YIL042C",1,1185,54.78388,31.75341,37.28485,52.63642,30.16152,28.56455,35.5619,58.76144,43.5965,126.2706,87.11656,52.29271,39.26625,62.27959,61.50692,60.29288,82.80494,67.04291,74.9239,90.87501,67.3562,54.16255,59.64383,55.46319,99.23662,93.62445,64.23044,42.08717,58.9829,43.26556,86.6992,97.2606,76.1959,34.11977,46.69591,48.41669,51.42165,70.01586,76.55251,34.51001,90.67583,35.92705,67.26789,93.19069,63.47223,54.54133,87.38012,68.65132
"2625","YIL043C","chrIX",3213,"YIL043C",1,855,224.6139,195.5665,287.8459,185.4155,194.8816,134.6286,187.0834,353.796,253.5288,414.2005,278.1634,232.5172,221.4793,246.8471,222.6626,200.0192,238.6336,176.7572,233.9461,226.7065,217.8854,246.5164,280.0245,257.933,316.1144,393.2987,236.3592,189.119,263.0974,170.5172,373.1222,386.3013,322.2346,272.5586,416.6046,264.0649,192.6899,204.4811,271.5763,216.3337,467.1368,199.4102,232.53,277.0647,217.6061,259.3775,310.6578,207.2098
"2626","YIL044C","chrIX",3212,"YIL044C",1,897,43.99831,49.35317,62.34095,39.29455,55.86253,27.87532,43.81343,51.47379,75.90181,63.69949,54.57076,53.47581,83.29739,56.78082,40.85727,51.83912,44.35022,35.33457,43.57819,44.6066,49.53343,47.05611,39.72666,49.15791,60.48532,56.87733,61.13499,41.81387,43.344,31.44934,62.03478,57.27884,66.35435,53.05743,68.64781,53.08596,39.27258,33.6598,45.38214,67.95583,52.42522,45.73906,48.01481,57.66958,51.37795,50.21837,46.32688,42.48847
"2627","YIL045W","chrIX",3086,"YIL045W",1,1617,97.75499,70.5221,104.2436,51.63121,69.77506,41.12376,53.67146,83.99971,208.0504,58.05783,70.00789,114.6023,167.1242,76.50468,45.78287,101.9237,95.80183,59.70614,78.74655,69.88367,86.87639,93.1519,68.79495,59.90025,165.456,115.084,148.9129,81.85134,83.6546,45.7197,130.9623,122.4028,138.3904,67.52038,54.97601,65.15421,104.821,81.32277,71.89486,175.2865,91.92653,160.2377,98.30856,69.37065,69.92857,91.86287,74.47999,74.40715
"2628","YIL046W","chrIX",3085,"YIL046W",1,1923,86.62701,83.32193,255.5209,84.62036,80.18291,56.21012,89.3794,140.4598,214.5324,259.2087,202.7476,183.8527,188.478,143.6854,126.6133,110.2179,141.6259,93.18543,91.13193,124.3737,126.7655,99.97023,135.975,157.1652,188.2999,219.8181,169.9177,96.47254,169.6685,124.0704,117.7581,155.1065,155.6385,71.27595,150.1972,131.0268,113.1559,125.6806,113.0971,91.51993,240.4473,81.36421,185.3796,287.7628,225.5174,93.52001,165.3488,125.3724
"2629","YIL047C","chrIX",3210,"YIL047C-A",1,369,63.00147,50.09162,121.0047,53.09334,46.83531,33.92518,50.96963,84.38327,113.33,91.39492,85.74,93.14886,102.5334,78.29776,57.71799,88.36576,103.4392,50.76708,75.22971,72.42012,76.07471,89.79074,83.65208,92.24405,83.79159,78.5268,87.1146,86.22404,99.63054,54.9909,94.92068,117.7713,124.2876,49.22196,57.19046,55.09733,85.74983,74.2777,64.72926,81.63821,137.6813,65.21213,118.3475,114.3362,101.4828,73.2021,88.51598,71.79087
"2630","YIL047C","chrIX",3211,"YIL047C",1,2709,63.00147,50.09162,121.0047,53.09334,46.83531,33.92518,50.96963,84.38327,113.33,91.39492,85.74,93.14886,102.5334,78.29776,57.71799,88.36576,103.4392,50.76708,75.22971,72.42012,76.07471,89.79074,83.65208,92.24405,83.79159,78.5268,87.1146,86.22404,99.63054,54.9909,94.92068,117.7713,124.2876,49.22196,57.19046,55.09733,85.74983,74.2777,64.72926,81.63821,137.6813,65.21213,118.3475,114.3362,101.4828,73.2021,88.51598,71.79087
"2631","YIL048W","chrIX",3083,"YIL048W",1,3456,66.59666,81.35272,52.50664,59.39874,74.55417,38.52002,69.07918,53.00803,80.50192,64.21237,89.96801,78.16301,88.67996,82.00346,47.2353,70.02268,71.14793,47.56252,64.06758,65.86033,64.50147,69.04764,60.72043,66.08878,62.33502,54.40853,76.3911,58.62141,67.74607,49.99172,93.01064,88.28124,83.39951,72.71426,48.62152,76.57595,70.63413,56.96943,73.08913,88.93548,47.83931,58.72111,69.70399,81.32246,98.84571,60.23323,62.79686,57.55828
"2632","YIL049W","chrIX",3082,"YIL049W",1,762,7.361584,8.615266,9.577759,4.843282,8.177594,3.139803,6.572015,6.443813,8.15474,5.846813,6.587821,7.098558,8.382682,7.650468,4.862457,7.975249,6.833417,4.132205,6.574955,4.373196,8.409881,7.0104,5.490677,6.889113,7.583786,6.74172,8.623019,6.695686,5.257904,3.908444,9.5502,8.03416,13.1897,8.230295,7.798699,6.321467,6.49834,4.348811,5.493628,11.85806,7.295756,5.132436,8.408486,4.847588,5.274196,8.35772,6.815163,8.686067
"2633","YIL050W","chrIX",3081,"YIL050W",1,858,90.56461,73.22976,107.4077,83.61515,74.87278,46.10149,80.5437,62.82718,124.7257,74.57251,86.1333,95.83054,125.0343,106.6284,60.3071,99.05259,89.50437,65.27197,91.74355,85.01493,112.1832,82.30018,73.74733,97.96552,144.3694,83.27449,120.3906,89.09362,78.53151,57.08146,129.6336,122.5918,111.7066,78.22775,54.97601,66.80641,93.09578,83.32322,102.3487,102.3138,56.9069,81.59064,84.55636,81.5732,95.1174,95.75354,75.37245,77.9653
"2634","YIL051C","chrIX",3209,"YIL051C",1,438,284.705,339.5646,339.9249,314.1736,346.5388,224.2278,283.765,241.8731,581.7048,254.0799,285.4395,286.5451,525.8148,362.68,198.5398,265.8948,235.5519,208.2968,281.0411,243.9369,297.2006,299.3345,257.8465,261.2025,512.368,309.8343,358.5186,302.5357,248.0652,179.5157,420.541,375.2425,339.4827,299.9663,211.7202,275.6303,301.749,235.6186,285.1909,327.9211,185.6249,262.1316,234.6518,237.5318,273.4398,290.5749,255.0818,296.0588
"2635","YIL052C","chrIX",3208,"YIL052C",2,366,211.4315,356.672,402.2659,148.4969,375.6383,122.682,196.6493,298.3332,133.2986,185.9697,190.8502,156.4838,137.9172,225.9279,118.7829,144.671,93.12206,89.39055,160.2454,108.0179,115.9638,186.6879,145.2338,161.6022,74.63556,171.4866,177.4352,176.0009,159.2875,85.89487,176.9694,180.2487,345.0629,310.5138,469.7513,289.2071,221.6499,133.8564,163.1369,171.0298,367.0808,77.89227,275.9869,184.9605,154.3157,218.2374,159.0205,182.9307
"2636","YIL053W","chrIX",3080,"YIL053W",1,753,36.29432,26.95347,59.51893,33.35468,28.46228,36.6055,26.50713,76.9422,8.259288,33.54224,30.18599,20.66469,12.5299,33.59034,17.93426,94.58645,107.9948,35.75622,97.85979,53.52792,23.91801,80.37952,70.40986,40.28379,12.39302,17.94627,22.66306,67.50345,97.60827,34.63063,80.05559,159.8325,125.4036,44.18789,69.41805,39.94018,68.23257,76.71303,27.58756,12.77022,159.8813,10.94417,113.1609,34.7689,42.55731,57.92765,79.4291,50.75593
"2637","YIL055C","chrIX",3207,"YIL055C",1,1884,76.52624,89.59876,58.49274,66.52659,79.33329,45.18252,40.38138,40.7341,53.94674,36.20921,42.28005,54.73777,44.56057,41.95804,26.90138,66.99209,80.79511,56.75456,77.5233,82.82833,37.42011,66.55079,53.29187,31.52645,70.65869,39.21592,58.81341,46.73315,62.35335,24.99586,96.49854,107.0906,70.10835,71.19605,39.37862,68.60229,81.65305,75.23443,31.64807,56.40182,59.72097,51.77722,65.93196,54.49357,58.19803,69.16734,73.18186,75.24436
"2638","YIL056W","chrIX",3078,"YIL056W",1,1923,158.7021,163.6901,153.3297,120.4424,149.6394,88.83344,206.6534,178.2021,208.6777,154.9918,200.5844,183.3794,175.2422,165.4414,122.1929,207.835,186.6461,104.9074,170.0314,144.4904,145.0512,168.4417,174.3021,211.6943,205.4096,134.3596,177.7669,179.1438,214.2259,154.7017,254.1184,215.3155,250.0971,146.5472,150.486,200.7784,169.9457,131.1601,168.0333,156.2832,132.2616,139.9344,221.0567,210.0343,221.3344,126.8788,149.8524,129.0352
"2639","YIL057C","chrIX",3206,"YIL057C",1,495,1268.076,1022.878,1167.973,852.0521,1010.942,637.2268,58.27187,1787.007,9.932055,101.5499,72.95766,28.86747,14.82411,56.66128,34.10035,1438.256,1355.562,1207.11,1448.325,1684.468,86.02768,1241.033,834.1523,29.07439,241.8488,105.0189,92.19997,1471.548,764.4857,56.26341,2037.099,2124.421,1868.474,839.9695,1245.866,637.3188,1411.129,1065.894,201.234,31.46948,2173.823,27.09624,1195.891,49.06093,77.47613,1702.741,1100.486,1061.898
"2640","YIL058W","chrIX",3077,"YIL058W",1,285,2.396795,2.461505,3.164081,1.736271,2.867468,1.45503,1.095336,2.684922,6.691069,2.256665,4.424656,3.549279,4.588416,3.108003,4.16782,2.392575,3.081737,1.602283,1.681965,1.836742,2.006027,3.265118,2.368527,2.919116,5.456627,3.703198,2.321582,3.27952,2.561543,2.090563,4.816622,3.686262,5.174422,3.755571,3.658649,2.873394,3.390438,1.739524,1.43312,4.408768,3.126753,2.641695,4.872207,3.510322,3.728311,2.737874,3.65098,3.558148
"2641","YIL061C","chrIX",3204,"YIL061C",1,903,21.57115,22.03047,21.46444,20.83525,22.30253,13.7845,22.41787,24.01087,37.00997,26.5671,28.41612,27.21114,40.41335,26.89618,21.91263,19.45961,24.25193,15.60118,18.0429,17.66771,25.15249,17.57402,23.46995,31.40968,28.85538,25.35267,31.94939,19.67712,21.23384,19.72401,29.14887,29.77365,33.3801,21.33484,18.58208,24.06468,21.75531,21.13522,24.72132,27.51679,22.92952,19.47307,24.91112,27.07963,24.37042,22.98373,22.71721,20.93028
"2642","YIL062C","chrIX",3203,"YIL062C",1,465,114.1902,126.2752,201.5605,105.4556,131.9035,75.04894,97.92302,154.9584,172.8178,211.6136,156.0429,117.5206,144.888,159.9426,131.2232,124.7329,111.4785,82.98141,140.2147,106.6185,124.528,119.2728,110.9978,116.4143,229.6407,207.664,160.4103,113.9633,103.4054,89.9851,152.9693,151.0422,163.3494,125.3722,202.0922,136.6299,111.4607,89.67249,128.0254,138.3441,196.9854,94.95007,104.6739,163.9822,121.6703,127.5993,126.5673,108.0003
"2643","YIL063C","chrIX",3202,"YIL063C",1,984,101.5214,127.2598,99.45476,97.77946,133.178,69.91804,71.05078,96.73391,104.548,140.6312,122.3172,85.81368,120.3577,140.5774,90.93426,113.089,92.85408,71.25945,107.7987,81.07905,86.10484,83.45257,98.50921,91.4267,113.1094,116.6033,116.7424,93.60296,94.44004,69.44305,137.772,150.6641,152.2903,117.3017,132.289,110.6257,102.137,74.88653,103.7818,95.9287,108.7068,57.06061,95.55812,120.7718,92.2075,130.7695,106.6897,77.756
"2644","YIL064W","chrIX",3075,"YIL064W",1,774,56.32468,58.82996,70.97803,50.71739,62.02227,30.01958,47.09944,91.82434,72.24263,72.9313,65.18993,61.99407,73.94408,81.64484,66.87457,37.48367,47.56594,30.94937,46.78921,36.21006,58.17477,52.81808,69.22559,75.07965,74.91301,72.16489,74.73283,57.93818,55.00576,39.81159,71.25279,66.16367,83.80535,63.28537,67.10732,50.14073,52.26926,46.53228,56.60825,51.38495,58.88717,30.56819,57.52347,69.28707,57.01588,70.32013,65.55537,49.60477
"2645","YIL065C","chrIX",3201,"YIL065C",1,468,177.0204,153.5979,258.1719,197.8435,168.2248,87.68473,106.3936,256.6786,175.4315,331.3194,209.3354,127.4586,199.1549,222.1027,195.3824,197.6267,171.2374,122.7012,189.9092,166.0065,153.5382,185.8236,188.9439,170.9434,278.5654,256.3753,183.0733,186.2494,153.76,132.4326,241.3294,241.2138,243.7051,184.7422,290.67,179.2998,161.3284,130.7253,207.4442,99.42531,229.7121,71.09934,157.2465,196.9959,138.4931,229.9094,195.7737,153.0004
"2646","YIL066C","chrIX",3200,"YIL066C",1,2610,37.32152,16.73823,52.76319,16.26612,12.10709,9.342827,15.40772,94.81611,51.43759,25.84907,33.92236,39.27869,27.44225,25.70079,20.27076,67.63011,116.4361,35.75622,81.34595,43.03225,27.38998,48.97677,23.79293,23.11939,49.94201,32.28429,44.66282,48.50956,50.69159,17.45166,98.32553,86.01277,161.1173,16.86012,25.41798,29.81146,59.75647,43.22718,21.97451,31.16543,79.41952,39.09709,175.0851,38.69712,37.55592,47.69664,44.46082,34.22101
"2647","YIL067C","chrIX",3199,"YIL067C",1,2037,10.78558,12.06137,10.43292,6.48817,11.04506,5.896702,14.09332,9.972568,16.10038,20.92544,22.51658,16.16894,16.58889,16.25725,14.33478,5.423169,7.101394,6.240472,7.339484,6.03501,11.26461,5.089743,9.68943,16.81411,19.05195,18.89581,15.14556,5.602513,9.706899,13.54321,10.71283,10.86975,15.9291,11.58634,16.36764,18.89257,10.17131,6.697169,11.46496,16.41886,12.29856,9.585579,15.48104,30.25563,24.18856,7.853375,13.63033,11.93026
"2648","YIL068C","chrIX",3198,"YIL068C",1,2418,61.63187,67.93753,27.45054,52.08813,67.54481,29.40693,48.2678,28.6136,51.64669,35.90148,49.94945,53.08144,54.26684,51.87974,26.20675,55.34823,50.51369,38.53913,44.18981,54.14017,44.67267,45.71165,40.04964,53.59496,33.66461,29.72054,50.19039,48.50956,43.88327,33.6308,72.08325,63.51712,49.20774,63.605,26.86218,57.75522,55.51843,43.22718,52.07003,61.57072,20.32389,32.60606,49.42932,51.15041,61.65354,45.75131,47.46274,46.67453
"2649","YIL069C","chrIX",3197,"YIL069C",2,408,118.6413,202.7049,135.1148,71.7354,212.8299,70.14778,127.132,143.5283,50.39211,109.5508,95.27759,90.78267,54.35508,130.1775,65.86419,71.29872,49.84375,42.84,83.02792,53.00313,66.89328,146.066,74.93159,83.13641,34.68195,77.86212,90.43115,90.32344,75.83515,43.99272,108.6231,113.6125,204.7448,167.882,206.6174,144.4599,123.1859,72.36422,86.46492,93.95236,148.2081,42.19164,147.0306,79.06583,78.29454,121.1869,82.34988,108.7328
"2650","YIL070C","chrIX",3196,"YIL070C",1,801,76.52624,73.72206,31.0422,57.66247,77.84645,25.65448,184.8927,54.84912,192.1591,255.1057,251.7138,302.2408,184.8602,344.1515,243.5649,51.3606,45.82409,41.32205,72.63031,44.78153,437.391,38.12505,53.07654,280.7021,287.5365,311.5434,336.5188,64.08728,53.72499,145.0669,91.68192,96.40992,83.39951,77.18898,51.50992,84.04678,56.22477,39.40023,242.675,262.5497,26.89007,167.408,38.97765,184.2919,162.1361,49.78607,64.09498,45.62801
"2651","YIL071C","chrIX",3195,"YIL071C",1,1335,17.63356,22.52277,32.75251,21.56631,23.04595,9.495988,14.6775,20.78897,27.18247,12.2065,17.01034,16.72105,27.70697,19.60432,11.30363,22.01169,18.35643,12.31228,18.1958,15.13126,17.437,19.20658,14.74947,15.41293,19.05195,12.81876,22.99472,21.31688,16.4478,8.907616,23.66789,25.42575,29.32173,21.89418,17.13788,18.24605,20.76643,14.52503,17.07802,21.13168,17.30136,10.79321,30.56917,16.21434,14.73138,25.28931,13.38693,11.82561
"2652","YIL071W-A","chrIX",3072,"YIL071W-A",1,477,6.505586,4.923009,13.34045,6.579553,4.885316,1.761353,4.162276,6.520525,5.645589,3.7953,5.506239,4.811245,7.500295,3.944773,3.852076,5.104159,4.287634,3.457559,6.574955,2.711381,4.243518,4.801644,3.660451,4.670585,5.086686,3.608245,5.195922,3.826106,4.583814,1.908775,6.062301,5.293094,11.56636,4.794347,5.873094,4.669266,5.791999,2.348358,3.463374,4.104715,6.983081,3.396465,9.037158,5.181904,4.273918,7.637227,4.543442,3.872102
"2653","YIL072W","chrIX",3071,"YIL072W",1,1818,14.72317,15.63055,40.44893,12.33666,16.6738,6.203025,11.90265,16.79994,14.84581,9.847264,12.68401,12.93515,13.05934,9.682624,7.514706,11.64386,10.04914,7.16811,10.85632,9.183711,8.641346,15.1732,5.598337,7.356171,16.09242,10.72978,14.1506,11.47832,11.66176,5.908113,22.92048,21.92853,24.35022,15.66153,13.28667,17.45587,15.53951,10.00227,11.10668,19.30736,14.48729,13.81229,22.71077,13.53981,13.54923,15.13036,12.3322,13.18608
"2654","YIL073C","chrIX",3194,"YIL073C",2,2928,14.89437,24.73812,20.18171,15.35229,23.89557,9.266247,16.21097,13.73146,28.75069,9.539537,16.22374,21.13793,24.3539,15.06186,8.588236,18.50258,12.46094,12.39661,16.20803,11.02045,16.66545,15.74939,14.31882,17.28116,20.34674,15.0027,21.6681,20.36035,15.90853,7.089735,20.42912,19.94362,18.36413,22.85305,14.73088,21.11945,17.94107,12.17667,13.25636,22.04384,18.03094,14.1142,19.48883,11.78465,14.82231,16.64339,13.14353,12.66282
"2655","YIL074C","chrIX",3193,"YIL074C",1,1410,53.24309,56.6146,63.7092,32.80638,61.17265,25.65448,58.34489,59.75869,134.2396,66.26388,72.85934,75.16584,123.3578,72.91853,42.12024,39.07872,43.14432,32.29866,37.92067,35.77274,56.70883,38.98935,49.20077,57.91525,66.40437,79.9511,76.3911,41.81387,46.78186,43.90182,60.7891,57.84595,88.77685,55.93404,54.01321,60.91596,46.75979,34.52956,56.48882,74.03689,55.86465,39.85186,54.4587,62.43359,60.74419,46.97615,43.00043,45.00011
"2656","YIL075C","chrIX",3192,"YIL075C",1,2838,292.5802,337.5953,155.382,232.2948,312.7664,172.2297,264.9983,159.7912,398.2231,455.3334,444.5304,411.4798,473.401,388.6199,279.8123,246.7542,239.3036,184.0939,239.1449,298.7767,318.1095,240.5624,323.8423,444.6397,453.6399,419.0311,498.0346,245.8273,309.1378,347.2152,382.2571,377.8891,298.899,275.6749,231.9391,344.951,276.462,243.5334,313.8533,330.6576,195.7347,214.883,243.2174,598.0084,538.3318,244.2472,344.8148,297.6286
"2657","YIL076W","chrIX",3070,"YIL076W",1,891,131.8237,124.6752,121.4323,112.7662,126.8058,74.58946,101.5741,119.6708,124.3075,113.9616,120.449,101.1939,114.5339,122.4075,85.75606,134.1437,122.1976,78.51189,124.0067,109.6798,106.628,135.7905,103.0309,96.21405,91.28289,95.14371,113.2048,137.0566,96.46231,72.62434,168.914,134.8794,149.2466,152.0607,122.3722,115.5104,111.8845,94.80408,112.9776,120.709,111.5208,77.4394,94.53653,104.5575,102.3012,144.2427,108.3935,112.6049
"2658","YIL077C","chrIX",3191,"YIL077C",1,963,116.0734,112.7369,192.1538,134.9722,109.8134,60.72838,107.3429,146.2899,228.1236,150.6837,162.8273,153.3289,183.8896,158.2691,126.1713,133.6652,150.4692,108.7023,143.7316,145.6274,180.3881,107.3648,125.4243,157.5155,216.6003,166.9288,186.8321,116.2863,127.4705,106.1642,211.184,197.5458,207.7886,102.6789,123.6238,112.5652,128.5541,118.4616,148.5668,192.3135,160.5066,130.9526,151.0384,183.7904,158.5896,145.0353,142.226,121.5003
"2659","YIL078W","chrIX",3069,"YIL078W",1,2205,288.985,335.1338,145.0346,222.3341,356.5219,170.6215,293.3309,261.5881,195.9229,254.5928,327.1296,282.5226,223.95,341.6412,196.077,238.6194,267.4412,200.7071,244.8024,258.8932,268.499,309.2259,348.4965,407.3918,150.1035,194.3704,264.8815,297.3431,346.0105,247.2318,441.8836,440.5555,411.2144,391.1388,233.4796,334.6786,319.4075,294.5015,367.4759,275.0159,203.3431,159.9358,280.3876,303.81,342.55,283.0097,319.4202,273.8727
"2660","YIL079C","chrIX",3190,"YIL079C",1,1083,7.532784,9.476792,12.91287,4.020838,8.177594,4.058769,7.083172,10.58626,9.618411,12.2065,10.91415,9.385871,12.17695,11.11709,7.135813,2.87109,4.287634,3.373228,2.446495,4.198268,7.561178,5.377841,8.612827,12.72734,11.00574,11.96418,10.83405,5.329219,7.684629,7.453312,6.975798,7.561562,10.9576,8.709729,15.116,7.901834,7.769754,6.175312,7.165601,11.55401,11.46476,5.434344,10.05875,15.12782,11.18493,9.078213,7.30196,6.279085
"2661","YIL083C","chrIX",3189,"YIL083C",1,1098,303.3658,236.0583,201.304,254.4094,235.0262,131.642,174.9616,261.7415,181.9134,206.69,209.4337,249.9481,264.1869,259.7573,153.8936,321.243,247.2089,147.1571,263.6098,196.5314,240.6461,310.7624,251.4945,289.4595,278.3804,256.3753,300.9212,345.9893,273.8829,187.6053,362.1602,338.758,332.6849,282.8664,344.2018,197.4022,258.3796,201.176,202.3088,152.9386,220.2276,96.38413,218.7778,182.8711,190.1439,300.5177,240.3156,209.0935
"2662","YIL084C","chrIX",3188,"YIL084C",1,984,17.29116,22.27662,15.99144,14.89538,18.58544,10.18521,18.10955,13.65475,31.15529,22.66922,22.02495,24.84495,27.53049,19.96294,14.08218,19.93812,17.28453,12.9026,17.27837,18.1925,19.13441,17.28592,14.42648,20.31704,20.53171,21.74442,23.10527,16.67089,16.04335,11.63444,21.25958,21.92853,14.40721,19.17739,12.32387,19.97009,18.36487,15.82967,20.78024,28.27692,14.38306,18.18996,19.33166,25.65878,24.8251,18.08438,19.47189,16.11632
